geneSymbol	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
AQP9	51.5705161322328	41.8213467834737	43.3758618716943	34.5465251270032	46.1102586334727	45.0677257903956	52.4003874369935	51.207178149932	172.801066866071	432.659475593344	215.376836637565	27.0802444934146	6765.62531119413	16240.5559664381	8011.00519163482	1285.07290095209	3862.93529906203	3635.17557590935	2068.6170512777	4950.74218361639	379.853009053281	27400.8059117801
ARHGAP22	83.6897408030049	133.679453334182	65.9970148308047	113.713039803177	233.475551768816	68.4792391864842	61.7358482070653	69.7047095357537	87.5723063876231	28.6218765442728	189.933909874793	58.9900047870927	181.411000183916	621.692130402358	653.60493711583	878.180547156472	1090.59971861316	7460.07357563796	167.726629133606	138.647220486876	240.733741651341	40.8049837712831
ARRB1	38.4943668505476	42.0525677845772	52.5918441238678	48.227784224198	60.7960897514123	76.204241664645	92.1090098038126	50.5987837448881	21.2332894802894	34.6229457962776	132.256543978927	299.247761818236	1457.15648819782	1181.31123017977	1758.62630651649	1272.46780596665	147.019643213569	81.614692799599	159.539944725773	82.5630978034708	76.8854844796175	65.4739911217971
ASGR1	98.7542998555523	117.589430995109	117.998717129708	30.7909427539448	35.1745598499693	40.1660676567938	32.7425368342401	14.0513240689148	52.5862571019595	698.204372158066	24.9410168232689	32.8288245687583	3232.83864837878	385.230436408044	46.9138531290221	500.201253935178	259.80098900172	84.2485140606964	197.395575650694	173.821273397761	119.111781899479	150.087472074758
ASGR2	73.1193963478643	93.8232936838818	93.909707789413	75.2297926848744	119.795515631765	126.54954467059	137.688451892419	86.0902441973954	304.467038005184	382.793349719466	68.0998567638212	64.3208385595372	4915.1266311399	127.981963147383	49.0286495839227	2447.18444175555	166.294272516933	58.7070994673853	86.0604764636179	54.1698910087338	150.921256833338	99.7668213219335
ATHL1	889.099874022642	1482.48496192983	2165.61085746409	2036.34139109134	17330.0317398388	2405.41151169885	923.596321305896	4843.32657762842	673.615824167201	497.051492259527	1314.68506511294	596.570684605517	606.648024743359	185.164668078765	311.386189984175	426.664699402929	106.147747948126	65.8648593555404	259.582605964863	159.607982494753	971.610190647416	2481.0593705631
ATP8B4	298.690269066423	240.187844288348	231.84338315547	176.310151978351	194.58072810979	154.362408454439	309.018780357647	79.7003359439355	157.65440108129	243.89925020689	1411.94959846755	2230.2398987274	726.014748168636	375.83636554178	61.9998323756636	3742.08334196963	2186.85795677486	273.236097030577	6451.20773632369	5554.40706568956	1138.77983684278	191.320039122192
ATXN8OS	45.9938605161101	48.6470962399131	364.001522584485	30.5880905963221	37.7235949713869	38.3071655852119	51.8907223848959	34.0808743750868	45.1237567480907	57.0091931005917	23.8419489568809	20.2348407636949	34.4744568280284	38.9715878528238	24.8063124654839	36.6817901931212	35.294134437619	30.915653902582	79.681914848113	22.6165526679196	57.3187154097722	31.1081701316442
AZU1	63.0278180998559	103.251252975404	150.930864345326	190.710761328953	32.4793080182578	136.592715269603	81.1161000214849	33.1982912163701	31.7597002736267	74.6565710481674	948.53473820873	255.931696172708	319.423786552242	182.838313287775	304.6897232545	1016.00498344652	217.140721263977	147.377843555524	2152.7510672771	2729.87532460317	337.039722459524	164.678998735541
BACH2	10733.5355660862	3423.15126665532	404.078231264915	1810.18972795663	4625.47355451803	1359.15782100031	1767.76132101252	672.252893174508	1195.72351466628	1367.92022393427	1101.66086853166	1100.45508679517	172.477980504825	215.184912051721	145.621514984562	181.050448623773	200.758484367316	206.918049535276	283.253668615268	180.217496473474	554.16645402326	265.427402375658
BANK1	18445.8995700955	25393.3105893552	301.206834769942	68.4305283296113	128.545388005289	107.457100558596	19.6955841359344	52.1009214229784	89.98550829206	127.730664820767	76.0514729805168	80.0815221351277	286.598282911131	24.8531068079722	29.7814580285324	93.9100066829381	167.898192324031	48.5007734057226	286.370188948573	244.175751762734	2928.17127428371	78.3399973351975
BARX2	39.2798051797464	62.6025327207122	41.6244796648585	37.085963768035	45.1577957626833	32.9798176960684	71.5213846228169	54.161001613402	1075.81652286255	308.304451948364	43.8371479038731	56.198170149712	60.0959599815016	60.7382138397025	28.9371276228033	90.3077108268656	77.2490515938419	54.3673621476209	172.85278644538	69.4806089674038	193.472604622282	123.069632206429
BCL11B	402.509554700038	369.97912938425	414.866998440955	10568.8143212951	23318.8828682174	15017.2172145271	3364.78038877665	8741.42254690343	7389.46722542527	5914.00151866076	1885.36483919152	1102.94466193194	291.362947949314	276.404339570542	126.483598410027	164.315045135685	326.790668259163	191.042141986284	193.261685250835	137.625449673354	905.221602196994	333.656814688303
BCL2A1	272.175665388188	868.875738395012	211.539359705137	1452.63377804794	1471.52304442486	2287.13130076482	4820.18346552899	1916.56554388526	459.973997143527	989.544766683225	1244.20290819935	1133.73535671164	7485.06083786991	19702.1656789852	13084.5400163014	630.384557923715	462.44199654754	13870.22450306	3118.41515772541	8684.28000686669	39093.9245093612	17573.8863894094
BCL7A	2651.4301955483	1211.68870301423	558.825969663155	301.290706097001	383.980310517889	237.596383577187	208.774248597427	193.50281709418	490.952766422476	123.226054745767	72.5880049560941	129.674504547847	176.540358992126	197.707084224599	244.184936435979	597.500430593654	959.455677857737	529.210080210689	560.846844145165	502.736551211128	235.147724684866	242.478865420155
BEND5	1380.18995870378	740.825800468225	547.875861526871	403.365574296879	713.379429400687	196.635020263686	205.615097642684	148.810131390414	75.350117265118	128.688217776436	171.997624167216	80.1346753479239	191.923752349911	237.565925780635	106.17380606008	166.040436210888	225.404357829024	198.229171233283	194.603621751093	166.719216179474	242.28827075634	204.235197259423
BFSP1	20.8176291712919	33.4594077202021	27.2336575094716	49.6734487867834	423.61506185453	26.9616232238653	48.2995171512801	162.747523138906	39.0770894381763	255.162535145395	79.7605893026556	41.8799989001433	70.7616738082376	55.5657030800039	68.6915262706963	99.0886277821434	66.1517389953906	30.4840626969452	122.070887155213	131.099451747856	38.9760676356019	38.1583275935909
BHLHE41	549.18499934551	1049.36732320661	2716.76671651704	114.360546607249	57.4306118590773	80.8087755002262	264.383259931849	60.9620999879603	307.930240364507	203.028589149433	118.747886083329	111.066217625238	141.817131977892	19329.7040863032	267.448777492078	1045.91239752982	1119.04733578576	1379.34405274188	923.341719765717	666.254520836222	159.689441443896	155.299013166446
BIRC3	4258.29250776546	2966.83399756159	1007.43831863513	937.032198250088	2202.76511307242	3393.28629287789	11540.8487888768	1104.32339470332	6586.16777422043	547.315608203966	653.68711577174	2527.57762981705	529.432576164377	817.66151702782	3664.27032752305	764.021270345945	1509.94265347618	26368.9014603392	255.660200532245	5149.41477434298	4665.55362445289	265.606084464254
BLK	4321.36178847212	9087.32059828972	116.410878634112	344.552854294594	220.930821826621	57.991711769419	41.6346865072662	246.496275836299	25.760053003075	47.4523754560254	23.1730655964572	26.3908841399886	112.981649098743	55.0059737386331	21.9741396899042	46.3770857954284	52.1326097928097	41.836090535282	37.8773772738414	21.5441589275162	114.115959954884	19.7195928558063
BMP2K	682.143080677379	598.861602616697	290.347140828351	297.494447794717	355.142967165302	127.295068019733	586.001584287073	615.342157025698	207.910126120383	272.181319862768	246.653222161865	252.335519565806	1160.43410542295	1146.55575104996	1218.43868400586	3126.20245988187	1458.60168394185	1550.27076675968	10127.8670909295	6525.17652494085	2654.5500772184	1177.35352390754
BPI	25.2979188686022	38.824976615328	42.2223165806175	162.025454620586	134.182372204193	37.8467770884677	25.4992666156354	41.6857817790066	28.9854992255719	44.5262325971897	1929.12267440131	357.53614504471	926.787847785695	53.2262887012892	30.7358884144494	83.5117558301775	45.9823446721532	37.2613520523693	3493.18245713846	2189.41821542431	1151.73517396403	121.554184401408
BRAF	6214.23690078328	2695.8774181507	1362.5809894014	451.408260553918	328.236678860726	470.678796841188	712.545950828943	280.155773330897	1595.40024619551	1010.28320985576	688.325265529983	553.715202614242	876.730187761267	1108.79776436683	687.398301777281	614.457491233152	784.74546126165	899.645470335842	550.673656549687	796.449214488487	2729.10634128494	1442.00376880554
BRSK2	25.2402668197284	12.3319404702627	95.0417393740794	26.4292442086293	25.7456766328187	48.9901339378326	161.818649027078	150.138788452672	39.699891713402	141.146853879886	42.0993846058283	37.0754017142381	38.9203644318192	34.8960928225409	19.568017657883	28.5874682392753	25.5740150039601	71.9838339467894	165.890188067194	40.8508486015149	24.3337236719871	23.7142837538648
BST1	157.586940302089	187.012532110753	93.5079842748163	173.940599951662	420.325486519918	204.851400774272	286.945269232813	170.88003484193	119.12823482965	738.675885631055	348.887308168313	185.455427401659	5187.39710432829	1383.78325048118	137.134284560129	673.828958773477	526.16728093292	284.793688444153	1533.82782026231	1171.98669349251	29.9621375564078	3499.11317297685
BTNL8	36.781715196426	36.7107363734294	27.3323823457334	34.0917922696694	75.280911014127	52.8591468398145	84.7698079320416	45.6561997238534	94.5051814063004	100.9913328841	26.6111748307192	29.5325899660591	66.5601810770342	91.1448817920991	34.6504367978944	34.4538872510038	56.0849509447631	47.428947325666	47.1091708989664	44.0185367873253	293.64132576346	2124.34508673061
C11orf80	1285.10469404731	1089.54685834274	6071.78974685706	410.715995124868	297.236906215842	479.645887954471	555.28462520684	375.718704619641	247.474208863722	342.11533397871	231.55451746879	303.596872963567	283.57029678683	351.967931047741	64.114058902681	284.183407393709	353.89286202121	354.461541628003	529.583055297047	377.058321529089	463.153434924342	203.239218373489
C1orf54	100.785584388481	122.602153188012	313.175210160924	616.458964059413	950.535640799094	872.251484964907	438.832660348217	239.205810496026	137.989535577262	287.904978236245	374.808254074044	157.405384819537	1307.50106666133	5024.35372578739	2152.24656520008	6551.15418382102	16281.5062409456	2835.64819469436	994.838256884216	805.333535421199	1245.97793599832	98.5807687207545
C3AR1	316.775196925036	270.284214574708	653.152384757975	550.873274477125	326.761301159106	600.161751007191	435.814586795795	302.844569166953	1401.72454650581	1529.61949017589	1736.75716593988	1018.75074015833	4426.6037998182	2833.35284992105	7896.87385004374	8860.83375848662	2998.15407543438	647.824579561693	16459.66783842	12837.7294575191	27827.9240875858	1491.51389548902
C5AR1	223.247130063688	179.529949658153	70.2647024714892	180.110863808409	127.282610087134	74.3584799898805	95.0843245192943	75.0572288395177	113.77972006727	967.617472199814	772.327648957489	368.080187487316	14026.0589104031	17680.886786735	488.548479213591	6178.61168206947	4078.8349392696	2223.62650941072	1926.30422183073	1997.16908893053	7807.40869729441	25164.6442607701
C5AR2	19.4077959435515	46.1179687349778	41.8296055762524	13.9258053194629	163.6418973455	20.631726316441	65.3039719243317	22.4461313199099	125.286048744214	48.6533587175801	81.6972450436332	62.1666727526163	188.14919557219	147.207705648159	31.0373568414702	189.970193570814	83.9465306772829	47.092347500209	12.8110657666933	107.839218380767	843.379726524268	766.251996924056
CA8	43.4840779123013	51.309978571936	46.70670199657	33.6413993889946	63.4847779815598	49.690218906607	61.2317029076931	550.358121425625	117.075817869278	142.759699854678	32.6213075273404	31.150999083668	46.3691372651758	44.3687090648747	58.5003805500905	42.6245606805175	39.2657683348865	80.496634633869	259.107180500897	381.628450159796	45.7274278898046	51.1628490665218
CAMP	77.9250777456044	82.0819496720287	144.345216636788	192.354983871873	482.690619347708	307.851572865353	130.371758750937	332.8641443062	88.9838653088609	92.0563622230391	3814.15469878449	280.612132597576	417.643985566172	663.856734677046	151.798279855027	339.191907713659	323.397277687302	103.762362611085	800.942334122672	462.164390783843	1561.21813306466	3013.58218722082
CASP5	39.2135445001399	70.3114809767967	20.7378667839156	52.3470592988165	37.7637692543811	27.455283980701	29.7293220992783	122.547390572099	316.891271138465	31.5799560204324	81.021978187577	123.048233382965	397.776932694651	178.630088328628	963.095425345441	102.073818738263	73.0896388453305	131.231371398806	32.7553858218621	185.682770306572	174.556284504903	966.636665996927
CCDC102B	18.1807585277948	17.0599615375725	17.1257261247292	44.7636875124425	30.0567327078611	40.2755191909245	7.03849328934679	16.8263385649924	15.6609780191982	39.1424648703093	49.1085637596918	7.02194199408332	18.7834189586619	733.891187259132	2.85980381740416	8.22376755177978	500.265986779891	21.4168585416958	132.549925680247	17.1581644380586	90.7038944991921	12.8281223198872
CCL1	22.1126036316961	28.8267576219927	27.8491062042016	27.2435280442899	73.375464261539	29.2584665825741	63.8039346051253	34.6101003380562	24.4818512226054	25.7698880855129	26.5759644825893	63.741375664945	36.8174650518849	43.6166128024056	24.8969589580689	32.8355502895915	35.8232676204648	914.892980285086	26.0457201693657	3342.04566827801	29.1470695837161	18.8081301589478
CCL13	472.025083420744	474.339327359314	280.673489899265	305.53522832918	135.352945079459	358.272191506806	263.863481771954	34.8585325212659	203.044018437233	165.707210510602	218.951310768648	208.125410679037	288.254744986675	591.484003793193	338.863209439598	21171.860095089	12678.6512594373	13776.6194348214	362.474629086642	1783.35953269089	359.676990010922	210.55132675017
CCL14	169.182107748505	163.026460830344	425.199430254061	179.520551071511	101.404432293861	277.6831001131	310.060644721203	90.7678950876071	408.828400980995	350.457579771537	155.639838713547	157.15993111999	347.775836835417	588.252050010775	2292.44997147538	7910.68572498722	965.219650603633	431.436547582166	352.696266985438	394.004889199362	350.916448363705	496.444930430985
CCL17	102.006695729681	163.238741605123	227.46977707993	198.314768270617	63.3023389717919	91.6984105037574	680.528949172462	104.335549203089	1059.23765653668	136.921594976637	172.846163673286	83.4765957563074	224.282941657942	406.916413049557	103.009344712409	1995.16933671258	8667.55379689761	16028.1261472571	95.5007045136253	121.248821109715	271.071857680293	68.5453952691193
CCL18	48.1779542490362	60.0101157913645	156.755622606998	89.2181265083732	79.1173589786541	38.8092222854688	324.416419974663	85.7993844429196	55.3065259238787	250.82439407943	90.1848583167058	171.194040229122	134.652677054738	9992.07263914225	2328.43170974607	39678.5313913031	5790.938409351	4371.97219499233	1518.07915485987	2455.97579055033	141.006179457134	99.0193461368528
CCL19	189.731361686012	386.665800644837	714.705257160853	196.088447725579	119.795515631765	184.364099340189	358.678834275433	134.379118411206	94.0945317689138	48.5145195403042	253.290836365523	315.332441722877	382.471600744619	405.231836605711	60517.2038029972	440.955035080145	582.678944743777	7617.83393365688	136.514925148763	50.5358924338052	450.568191899202	234.436864137525
CCL20	95.4648187587512	74.6868350692239	37.9829122538601	155.462971369755	42.5036074870971	88.9647864616511	6240.99423305389	517.581399500305	33.2599872053413	41.5319906731016	42.4793095248335	43.745585021404	62.3960469029349	40.0759926213258	1347.04878971949	41.1924899982504	49.5238674187152	3772.28992502907	50.1060818642083	14442.2922989617	91.790571815043	44.8720558844497
CCL22	111.321741024408	86.6749579868856	54.9594308580069	60.7171246271536	128.107079046296	84.3569047702659	112.544925343626	66.7513310251364	1506.29246066401	52.7381894676547	62.0230655942381	165.708899807814	109.616266096583	9228.31382733868	864.378157942682	2831.52907843422	14061.9023923686	77331.7195595292	87.9865921304076	300.593330722865	278.717450719862	119.807361989444
CCL23	47.706053509121	45.9107446749027	147.905154080035	38.6967389017092	63.9994774668694	83.6863504126553	23.8572914245813	36.8725690069428	189.999112547658	52.6664969551128	148.890968783482	94.4793915005724	125.731720140977	866.255075270114	1144.34379336772	17709.7963626522	1097.44324399212	943.311499579588	2377.69864737949	1438.39967784526	1575.20105592696	117.334075249251
CCL4	4014.58727349019	2261.93218946502	852.342389513954	6477.83104880445	880.066208038655	1338.87528379046	44711.4891483952	977.888517991394	1294.12216467195	19036.4324949761	25814.101165106	83847.5122212524	9932.7509904798	6975.0655365968	22094.2537852218	10097.8996479013	7067.17242325616	10701.2309345239	4066.8904392438	93247.7906784076	19369.8896090057	5358.03024796681
CCL5	47.2832654866867	244.154605766582	83.9736426146973	28886.5671294501	615.665274386514	9513.25827454883	7391.0865126437	191.363784573801	459.808183134486	43709.527367715	39722.2300607934	25286.3026179738	340.402455019321	355.154465775561	31346.5337206451	806.640255192852	202.222089067246	16258.7584318038	165.730619547085	1741.7263982153	885.907168070063	266.623306557429
CCL7	194.630614589629	127.137015509423	160.907564748826	137.163691625351	156.743822763476	116.51301716326	91.7225927946091	146.349930776168	149.147291588704	170.670850650457	77.2845278235689	45.9205989519247	119.841352682696	2307.95788768273	448.136458277984	275.840908061154	82.6831171738986	182.276937485098	494.211510582166	2523.66622861578	318.664629510403	194.59856417026
CCL8	554.14922057337	268.475649435648	292.798105320726	88.552695427151	102.102668791374	194.333344782971	331.549403283739	111.496398460592	209.467650662901	242.521623794521	114.333789698607	105.599785240515	419.591518715866	539.707898342264	8431.46222816732	9100.93037813284	291.394785719941	3806.56230085114	213.554693943857	3517.56672677393	71.3387237586522	189.146750323332
CCND2	722.577036397252	1238.52778366521	1876.64675921169	1723.37140541183	1181.654382405	3517.79690246664	9465.1541283565	1263.62079489946	3008.78214841184	757.776159365831	2454.99833070562	12954.1876961709	651.315506293028	1342.22791127364	151.378206513175	348.035987779251	1460.28983786633	770.544705886316	1209.4862920754	1231.40290753809	1325.28786961466	627.896884630301
CCR10	128.036409511959	255.432423380231	2142.76838861744	330.281234589676	208.919378167824	856.087141424431	270.073697709438	276.332881342359	146.388826544371	116.287498876645	188.531476085711	107.77925473062	228.079737633566	223.679032280186	107.047871874044	237.186252543245	186.873491247057	190.486990342269	182.517049263935	192.920661371338	410.927474631223	195.000720612648
CCR2	1014.93344706071	996.162465575308	4736.05622458886	789.730559113764	211.012459224794	2289.22896098531	1187.14081985147	261.915748313517	696.157879402466	2636.99794428042	212.265716276151	208.855122606834	9627.69901306521	435.011452833847	150.511860955925	239.727823204302	394.778249985039	292.682813588681	412.650446572322	168.418720687412	630.985460267453	486.270095907208
CCR3	326.253535578646	86.1775428510694	145.322410981275	129.378546909548	39.2417032109395	268.038031934425	215.698588201909	56.1946821914498	701.722769808989	85.8945029043631	295.407081284054	174.564078218942	276.052900034993	280.810046720249	111.333293456639	125.757950154981	285.435544124941	165.160022683369	119.042369531471	191.12477264549	19389.3136656183	2869.32300292022
CCR5	238.641878892243	257.352818686072	129.646688559522	2506.06744188866	244.987870454616	1398.41441517416	1691.53987299665	1455.24730761855	1352.5731108064	5598.99394766004	1332.97180800509	3069.72817330016	1621.82749349248	7766.62902296057	2776.11198423518	2532.67130422648	5168.9880369097	1560.52560533158	535.942044904315	687.501003531681	383.598205872952	171.65688740902
CCR6	791.333695305052	916.094352990399	112.546977060294	437.252923000787	224.312979446503	1471.61447215089	621.933651574775	414.477582555338	274.230767303562	602.141546701993	107.005791585893	264.698289118206	97.942178290836	63.6853607173042	47.5695071596935	96.2502485388348	102.418264091682	105.414253952908	99.0924411361788	83.6422157272574	103.146350670943	91.2323884128826
CCR7	9209.2896045627	5365.24552979479	561.91964106034	12818.2708163051	28554.2271105366	8150.35876437668	11526.5193212711	5098.38891496523	17047.6325316781	1124.309946513	1549.53320719181	1038.71251691997	546.918498851205	1162.88149356531	32284.8409735276	398.080440874938	990.861613292241	35537.6222022017	239.165823712357	214.376438089705	1910.66308570286	752.0214395501
CD160	1077.98027772919	779.796606361645	358.77389531597	2893.34257968865	373.531480212551	379.215445871373	635.94375249858	202.056691879216	669.863155016416	7520.99640382497	5759.55801159776	1482.35100852425	310.658257234942	316.805797775211	126.410031758957	118.86819145435	245.416170324182	197.044288375028	229.988886641083	252.197372445649	501.320988670998	463.705829352111
CD180	3629.67789559311	6219.7902574878	3110.56205682122	199.010377853106	75.2304530992659	114.871807084654	332.000342203548	134.038818332235	481.898836877499	301.011926493926	85.3714869547135	66.6349206833412	1908.00264508962	713.485404541148	223.227810913224	8967.592624506	370.078141550257	233.036274396547	230.182376877912	139.168638462575	319.017148058003	220.996720128902
CD19	17676.8628964935	14653.6008992989	4827.82861071295	334.064245177688	416.535810145164	168.279726558803	373.251512986654	408.346051318509	584.968834415911	338.555676565702	208.502786839966	211.861933666587	545.817191986378	350.212362957853	197.879565980549	471.674460956111	419.488933445259	403.106182266943	434.642813304365	344.7090395391	1159.33539679433	515.59377519428
CD1A	3127.10616438595	2265.5342264096	1395.62949411114	526.439958683419	439.825728414162	579.168224188562	558.189799139077	429.266057516373	1376.25589025207	607.734544860478	351.481071176445	314.180140753804	1032.77492186546	797.184259575089	299.194937513392	504.858730260151	50381.1023359768	3286.20029768271	397.599988793869	460.997321494366	768.454585003345	839.265152514976
