geneSymbol	B.cells	CD4.T.mem.cells	CD4.T.reg.cells	CD8_B.cells	CD8_G.cells	Dendritic.cells	Monocytes.Macrophages	NK1.cells	NK2.cells	NK3.cells	Plasma.cells
CCSER2	1302.41555997072	5370.84797731026	4337.45929753637	3667.0603029443	3726.61532799361	457.984108373059	1433.58010951701	2674.65923577357	4164.74626630122	4154.76215431701	340.769354073931
CD14	112.063857227509	41.8870292857819	191.500448242048	165.148867434459	299.03373506001	116.999392472749	11043.0326051017	176.061690517074	710.743377219363	26.3574226818107	208.048658276716
CD163	183.345533131165	428.643933024502	100.317966585843	84.2532023823826	216.380342840033	213.181325473996	8298.55482705506	79.3370834855176	386.672886920766	157.990399116117	98.1953796607775
CD19	14444.5606329952	56.78019525406	19.994646261096	37.5624488828057	21.2481597923996	0	55.3431882515182	405.847705284183	0	0	5729.40895573249
CD200R1	1107.56736031231	2806.8963735839	2235.60829315875	1536.38809774001	2153.27681712703	363.646760388275	310.687989419269	1890.24245496007	1194.13134395162	3867.75910733729	86.3132903410944
CD22	14443.8635016905	57.7110181270773	47.5734686901938	0	36.8431394565461	184.85376986404	285.586980540166	222.70606505974	113.958853731375	0	534.469829021219
CD27	4209.45310049148	8544.48856286301	12283.43514228	7362.03013494677	6984.01670534222	200.26923035876	292.845103589545	6349.25725080555	3468.24774579828	11231.9613498453	9647.80814685365
CD28	359.022621910837	10759.1488834896	9589.15655859733	4043.31433002179	5854.1604286748	45.7193571937432	699.400801619368	4675.89031408739	2983.73518511472	6283.85618650327	4.48380729044646
CD300A	323.294642545924	1424.15899571659	199.429359690414	654.614856368225	1733.38198966989	7250.93194364055	5406.7976354648	815.339502329512	5313.14412290013	1321.26214753498	602.623699836005
CD300C	0	70.2771269128119	0	0	23.5874067420216	297.636968013446	4658.40450326212	13.3269641550476	173.187468499655	174.945466338334	66.1361575340853
CD300E	0	32.5788005556082	19.1328080601866	10.5972271987804	0	0	2059.99645158429	0	9.74648091123599	0	67.257109356697
