geneSymbol	B.cells	CD4.T.mem.cells	CD4.T.reg.cells	CD8_B.cells	CD8_G.cells	Dendritic.cells	Monocytes.Macrophages	NK1.cells	NK2.cells	NK3.cells	Plasma.cells
CD300C	0	91.6367785120857	0	0	31.4119679597927	414.917639124144	5208.01636235198	16.353064711249	232.786226915681	241.47030096135	75.7147018701531
CD33	0	25.4883754801828	31.1327870597486	0	0	753.059902792824	7236.85604457181	128.013834692746	263.522070729223	118.501284260328	50.8186812552214
CD36	104.077914141177	0	12.3615478031355	0	119.6770018964	8818.51513485099	2005.62331878591	3.70499122364234	129.997503342523	0	78.2813019335481
CD40	13257.9095172887	511.891540893671	1304.83004588652	67.0432150817466	280.890490351204	4189.03346414535	6384.95074749928	683.762518239097	974.225475630885	187.43201334533	3791.38161364713
CD40LG	813.424474598522	9071.43420661363	4385.14462438636	166.356739976908	979.482273655354	85.9590328065955	9.57956743632293	1113.79701681772	1416.11621373706	1939.42137758913	20.2761405008207
CD5	87.5062850934559	13836.5466892421	12499.5850869372	3789.58809649692	10543.2583037278	1468.28313729898	267.100880283357	5248.43946408452	6098.54566552801	7019.02041349502	23.6127205832342
CD6	708.740281345843	13440.2631371335	7519.25482758502	5396.64952520496	9477.32821742274	193.40782381484	223.598374043114	4549.09043104251	6939.49850691821	7679.81931639013	157.332583886115
CD72	10171.9488397435	588.66010037565	1112.08146717837	2203.86458693081	1643.28724946684	2863.64803522998	1268.44742936252	960.23151851365	2006.39557484468	2728.29527711749	93.1675823012393
CD79A	18863.7682752733	367.760846214066	2605.99741094249	486.162096005357	597.346597318041	1179.73262332642	0	1031.13738503508	1028.89496831563	2396.19383235919	17389.2287495139
CD79B	19107.29038506	3892.74248851506	5566.81702734535	2171.98942376818	516.090845488164	152.632385175814	322.549670620661	3109.25418654426	2958.95479991847	4715.79796573505	10039.2561479696
CD8A	0	2604.66922764154	1382.66201353589	12062.2466616035	23830.2611476791	134.632416767595	138.509275049893	1296.36365332065	3022.94581900569	6645.00738345973	309.018647632761
CD8B	0	2113.41113356516	1786.24365755308	8511.32714217561	16295.8020890257	24.4285285540111	127.464597299779	1263.91304053426	1561.73357213236	6823.50393192367	158.102563905133
CD8BP	0	317.087528295131	637.535382069117	2484.81385563291	3864.19126513648	0	34.9372459442366	458.907878459424	393.015707779721	2375.55716346646	0
CDC20	640.634927820451	0	0	5686.29202022413	381.876073296323	0	3605.97458461869	6156.54558883106	213.63930781872	1068.85179914522	581.848234371651
CDC25C	0	0	0	2581.22963842237	160.953885413814	0	712.269014088952	1971.05533097773	194.996255013785	0	107.797202662591
CDC45	0	0	260.737091625395	5358.58373118015	0	0	2493.0542501047	6016.39471392294	115.38538087379	206.579438091163	241.773725971811
CDC6	453.092589329164	0	465.84721813668	4869.12874641832	156.021427635003	202.224134871927	2219.52942459934	4465.02545776125	0	321.251237402324	965.041623836528
CDCA3	511.295384033357	193.286847391386	167.796565549969	4830.53609019249	244.026858530621	100.285538274361	2482.34767473469	6256.32483523329	297.784978586942	380.182755786724	775.113219145297
CDCA5	331.432580954429	0	0	6906.63659337223	61.2663176736452	129.122222356916	2844.11722144759	7215.53428720249	382.938381939215	314.230514995518	391.66316967408
CDCA7	2922.66950351399	986.157384649929	1466.21691998301	7659.12753200095	643.036732532285	0	2511.42447942377	6271.14480012786	367.822393178457	2748.71919684638	13.3463203296541
CDCA8	727.332840765237	0	0	5520.9890046493	0	207.734329282606	2160.13610649414	6269.10066703896	356.485401607888	413.371625346169	360.093988894322
CDH1	0	235.767473191691	405.184066880552	384.872837856314	211.316875365878	5360.86814214979	0	498.51295705698	91.9555982946141	420.179598589133	315.948467803927
CDK1	1047.24611860113	323.156189123746	374.509114924623	8583.90241036823	357.47338744326	302.877019440333	4305.73381064373	8793.73279015607	365.554994864343	855.251638647247	733.277638111958
CDKN3	779.47284435441	404.172811185756	1228.82941865243	7865.13065260577	0	181.652742405391	3205.43596498702	6397.49777668587	519.486147078067	2648.30159151267	1203.73542973226
CENPE	702.677490230823	709.426450865088	357.569216083289	4096.88047525078	196.519502029447	119.571218711739	1835.55782159284	4998.41643564769	169.80294041252	1455.20428068338	626.250415468385
CENPF	494.117475874133	430.874918831661	779.693181805175	5283.76929863313	762.713734428685	293.693362089201	2193.27013974448	5785.91870814877	1235.73208119201	1685.18612679723	374.723609255673
CENPM	2186.24247607623	1028.03114436737	2192.80122974509	8301.10912396251	626.941343990903	0	3809.28681585547	8618.44837778237	851.282100376716	2195.14587252793	2330.47285756268
CHEK1	634.370043668264	232.126276694522	676.680283445713	4779.95731889309	292.053421113775	445.95840097097	2692.30925278022	5656.37177363934	690.044886928625	542.723116962469	537.446053274918
CHPF	0	251.84942438752	2087.27023831462	1523.94891649471	204.047990218157	1781.26217982556	455.423906002129	982.844740809673	634.619594805844	1260.32604660356	6678.03670494751
CIT	306.979323457181	0	513.004233830123	2635.89159177979	278.554062982294	0	1923.23903883354	3420.09017437605	330.536287568586	288.700615334407	184.795204564442
CLEC17A	7247.25840585779	79.8028898962866	0	72.4435526423588	36.3444257386031	0	46.7708292479296	159.825655888847	21.6662505570872	0	1317.94913255334
CLEC4C	0	0	0	0	202.490371972217	12383.4272454134	0	62.9848508019198	0	0	0
CLEC5A	0	0	0	0	161.732694536784	100.469211421384	8267.73020151353	0	150.404088169547	0	59.288461464425
CLEC7A	112.565821702205	43.9977910074584	1276.90210455351	0	311.264046147037	245.387324422247	9013.58405202629	139.256566681729	1015.54251157696	577.613979832656	211.48784522375
CLIC3	316.275603166879	514.925871307978	225.025953527448	916.476798700969	1491.67907352867	15291.1568359288	121.829557631354	471.044918674804	3305.11094253984	3065.92820013569	944.508823329368
CLIC4	5379.11037028295	0	796.404163094599	311.507276362143	0	2017.09850060263	5139.49427998393	973.13510863737	169.80294041252	306.99704342487	7803.23417273988
CLSPN	222.100247846901	353.802926308252	733.451836319372	4741.232947117	15.0569763774213	6.61223329281504	1896.30354921847	3912.85400712048	625.801934695402	891.844494828174	347.774308590025
CNR2	5939.3122693108	916.671218162288	319.797820018153	165.698162225613	315.677297843867	2568.11794167055	0	292.438790031632	582.217500435215	558.679304250664	0
CPNE5	8593.19803339224	465.769718596197	621.740070987333	7.77121746527122	92.6782856334379	15.4285443499018	49.1375459086682	505.156389595925	94.7268629007532	211.047170531858	8178.72776201458
CR1	4288.01006261651	843.240422136047	0	0	173.674434422325	0	1219.30988345386	64.5179506185994	266.041402189349	0	242.54370599083
CR2	8234.88707849455	129.86934173236	417.545614683687	39.5146650776503	324.763404278518	0	0	136.062608730314	169.047140974482	0	473.024391683702
CRADD	397.921190182482	1106.92373513937	7410.51899042781	1470.47240308963	931.715314113189	2058.42495868273	1166.11510898392	2294.15611734295	871.436752057727	1651.14626058241	1707.81568218305
CRELD2	1671.10732433669	1857.92051268047	3754.47676887454	3588.7218823522	1436.38362579779	2348.99587727254	3693.20499868591	3843.8645153699	1440.30179575427	4444.33003267189	14124.5134688755
CRTAM	47.2897706971563	1250.14413069468	994.188927944767	6337.62541625407	4628.20301477012	0	966.860106308404	3227.81390570082	4618.94229899577	8819.94208542262	289.255827144619
CSF1	223.312806069905	944.587057973917	3968.2857623584	1435.30435117052	1168.99249357807	0	988.27325704842	888.048068811652	1192.90344636986	1218.62721049041	0
CSTA	0	88.6024480977783	0	0	117.34057452749	110.938580801675	6454.48713700765	0	46.355698866326	38.720347819353	176.838744367917
CTLA4	399.740027516988	5313.71942153525	17079.7674655508	4649.29549303633	3141.97560510224	32.142800728962	422.17717195842	4190.6005905756	4022.61654238385	12676.2334292336	147.066183632535
CTSW	235.236295262778	5714.8579023067	1213.49194267447	9313.73827435243	14304.9063676732	854.814826243366	775.494159168683	4650.14726062531	14893.2798596833	10952.7524529447	863.147601319746
CTTN	949.230995574971	428.144021458785	3389.58219113013	1138.68093198762	0	0	1335.95520459026	1323.44841674866	561.81091560819	3326.97142417056	1183.2026292251
CX3CR1	116.00140333405	26.7021076459058	1554.80801257215	414.772267765069	1733.36950469038	991.651320775233	1985.44987677295	97.6073549952672	3048.39106675296	505.492013290015	41.3222610206598
CXCL13	328.199092359751	341.969037692452	5526.5275382092	6074.85289348769	1959.2241503517	27.7346452004186	37.8674665718177	3157.03579749744	1381.0975064413	9956.66086783362	386.78662955363
CXCR2P1	0	0	0	0	51.4014021160244	5687.80634385009	293.472865931587	21.207880797401	123.195308400182	0	0
CXCR5	11339.238222422	3014.91069965591	2935.63868569277	428.20725389147	2656.25831540991	10.4693693802905	268.678691390516	1090.41724461336	1849.18929173279	2233.22797285576	1029.71994543408
