Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.ER.A2NG.06A	0.00746669756781581	0	0.00485179526870842	0.382013444821215	0	0	0.0881982429232282	0.0439935276561256	0.0201643231202966	0	0.0500812458889636	0.0262838410016984	0.00635770452561002	0.170539972171565	0.106988650981213	0.0702606510548645	0.0020027170675893	0.00176968434267332	0.0186155552192458	0	0.000411946389187371	0	0	0.714919745180953	0.729780712347915
TCGA.EB.A4IQ.01A	0.00717140027341257	0.0362860843244861	0	0.0818227672930723	0	0.0671634806825037	0.0188996710289656	0.0412377616609104	0.0144061586016593	0	0.0449145587604324	0	0	0.384714246319305	0.0305916801650384	0.136793238432697	0.00857705706523051	0.0254787362639225	0.0629041560127458	0.0173502437262331	0	0.0216887593893856	0	0.49263781173752	0.875989360597712
TCGA.EB.A3Y6.01A	0.0004087833647524	0.0114429538171172	0.00361387005053723	0.208589824997536	0	0.0319248406800501	0.0494187461073409	0.0792505686607612	0.0322735680037545	0	0.0259428852425108	0	0	0.118635321884841	0.190785007763374	0.191759118839532	0.0135175589124098	0	0.0415069110905347	0	0	0.000930040584947815	0	0.418232223565426	0.908486091182887
TCGA.FR.A726.01A	0.0128914426887864	0.0166800895171168	0.00562130819178626	0.0730645289089824	0	0.070523555372045	0.0179494280110039	0.0445625714026444	0.0232041543393419	0	0.0632335820733157	0	0.00977660476546381	0.297521328341268	0.0515759396445507	0.207967240882044	0.00249293408719139	0.024234505772282	0	0.0471891683148477	0.00274819631004783	0.0287634213772823	0	0.470102794566343	0.885972217807217
TCGA.XV.AAZY.01A	0.0415552060799217	0.00953910290649216	0.00976332853716822	0.276697087117129	0	0.0329581168750404	0.0564593062462525	0.0250116953881067	0.0981506428186046	0	0.00805887917893114	0.0369688733221911	0.0219029434078996	0.166889800193822	0.0554178360821392	0.123682012416745	0.00427227163129586	0	0.0326728977982609	0	0	0	0	0.450057163958627	0.892469997905515
TCGA.FS.A1ZS.06A	0.0533615595991576	0	0.00456565810007932	0.0525643558473754	0	0.134118465031694	0.0352751783205779	0.00158091729928576	0.00537824649333564	0	0.0455405413521009	0	0.00542784364035232	0.239205427565484	0.0448050195659734	0.31974747575301	0	0	0.048877963384811	0	0	0.00955134804676211	0	0.725970906759256	0.709687246412841
TCGA.ER.A2ND.06A	0.0828886002080285	0	0.0164615224209042	0.170610003810618	0	0.0694496795514776	0.0468041480372277	0.0618484981939229	0.0273463348465395	0	0.0404254422443135	0.000893917756881382	0.00852715687427207	0.0659446689738453	0.169766775891863	0.197348539933613	0.00376897255487461	0	0.0044451363392636	0.00567258464195625	0	0.0277980177203986	0	0.385672294420761	0.922947508441321
TCGA.DA.A1I5.06A	0.0210771317478824	0.0166380575710991	0.0274515146847347	0.182486357003254	0	0.0178290975633981	0.0255081534964627	0.0584174673079865	0.0586739244224987	0.000341240265232566	0	0.0209130676549336	0.000512920796183188	0.297287899012521	0.0914572731391138	0.121411472650964	0.0130120175012111	0.0152294437582465	0.0256985098186877	0	0	0.00605445160559079	0	0.697622673259657	0.73678130401273
TCGA.BF.AAP6.01A	0.022894503756257	0.00253937818703243	0	0.0581526557164213	0	0.097900963405001	0.0177437192643973	0.0415851178494903	0.0310177058764983	0	0	0.035983542081862	0.0126955330696668	0.27583404996431	0.0666426289391999	0.250226438567418	0.0237828088041723	0.015840875318299	0.00107257893699956	0.0460875002629747	0	0	0	0.542007413330039	0.8398589958455
TCGA.EE.A180.06A	0.0587532907632653	0	5.87188338119362e-05	0.181661895601452	0	0.0972346689016645	0.0420237242914193	0.0673886004258815	0.0179139609094004	0	0.040271824318069	0	0.0122918795342636	0.122162230094456	0.115476724367759	0.190573643862006	0.0125359359820717	0	0.0382220426342553	0	0	0.00343085948022393	0	0.368797096950402	0.932030037617242
TCGA.EB.A5VV.06A	0.286488572556642	0.0710036621647642	0.0267949984629665	0.251952716912609	0.0213415903990458	0	0.033676575859911	0.0494084421544675	0.0771184641794878	0.00813239481167965	0	0	0.00897677823863304	0.0311375433778774	0.0689332926882171	0.0550638921293357	0.00412444773000627	7.31372423253105e-05	0	0	0	0.0057734910920319	0	0.8078543990173	0.658946825895967
TCGA.BF.AAOU.01A	0.00383676400260702	0.0599660511907849	0.127847476118547	0.118828508252391	0	0.0444171849350365	0.0486657462164245	0.0725423440609228	0.00852320031922849	0.0166052799353566	0.0270133593164586	0	0.00653006032235295	0.131872455755988	0.0479826677547825	0.158568929465422	0	0.0548451671438564	0.0166167504970681	0.00378402763838399	0	0.0515540270743885	0	0.353721866179835	0.938653897205113
TCGA.EB.A431.01A	0.0519552062749574	0.000726021140080723	0.00124908263726325	0.0989859755675965	0	0.050869278985962	0.0549202120108441	0.0390627573914345	0.0445379362952311	0.0072649112130278	0.0529862219406365	7.56972489839634e-05	0.00862102241348194	0.169147119131445	0.126191357720379	0.157892833480923	0.0052409251420258	0.0639912363941588	0.018871083640565	0	0.000891521682069516	0.0465195996889351	0	0.436702073257199	0.898872887194595
TCGA.EB.A24D.01A	0.0793809858306684	0	0.0809030785303057	0.225396083750547	0	0.130684648457241	0.0277115483790994	0.0559339963993218	0.0362467495948452	0.0304972101469225	0.000753353267110545	0	0.0211906184865367	0.0426765604304983	0.134306565848511	0.100352543126266	0.013904433290439	0	0.0200616244616868	0	0	0	0	0.341165467979978	0.945752369867573
TCGA.RP.A690.06A	0.0360459781151847	0.00023832887962288	0.00608810519219275	0.126861224363217	0	0.252457297255971	0.0244288932070813	0.0454457491049733	0	0	0.0702936146940046	0	0.0589215125605163	0	0.0527264451676763	0.230827095704769	0.0201510572718885	0.0110472773919295	0.0448696980687347	0	0.00991771626211321	0.00968000676012485	0	0.0483789767419565	1.07529076782863
TCGA.FR.A7U8.06A	0.0112779476005986	0.0139930723704748	0.000790402352142963	0.0598563883244406	0	0.0490618801899086	0.0131657333240865	0.0249129896385825	0.0281415664935449	0	0.0511786588394014	0	0.0010011230834631	0.488095508489769	0.0757324023542608	0.149224888018936	0	0	0.0267326627742479	0	0.00683477614614217	0	0	0.802474396143658	0.604745397860227
TCGA.ER.A19A.06A	0.017316204546517	0	0	0.222173440249018	0	0.0975237058257554	0.0390347234081714	0.054557444079848	0.0292602964986985	0	0.0353789634369137	0.00391075558638948	0.00924039973260548	0.144337294175137	0.125303499404353	0.172296126350818	0.0022926814817904	0	0.0458191075361447	0	0	0.00155535768784043	0	0.740342987195798	0.724389055562314
TCGA.DA.A1I0.06A	0.0810570732500426	0.0478901835792856	0.0134365435328231	0.232304355475696	0.037334427813244	0	0.014176113478679	0.0233350183517565	0.128810171406282	0	0.0257378300433723	0.00983962267808885	0.0110144273124757	0.13640498853605	0.0331115339950945	0.179515673603251	0.00445793319495806	0.00525712631887521	0.0133687046156897	0	0	0.00294827281433702	0	0.585641483617447	0.818505950282963
TCGA.EE.A2A2.06A	0.133140217498872	0.0517161081832476	0.0473436238630861	0.158414151319797	0	0.0629320248238212	0.052800830348823	0.0510051008327477	0.0357607219122494	0	0	0.00858082434248174	0.00447476272608892	0.140261582143694	0.0798095987438615	0.117954144840999	0.0220487075202382	0	0.0320516257066837	0	0	0.00170597519330795	0	0.58819110944042	0.820980024103349
TCGA.DA.A1HV.06A	0.0141731723627477	0.0173273700792141	0.019472449869627	0.287414896434466	0	0	0.032455496780394	0.043884750794947	0.0747534301230629	0	0	0.0481979836624112	0.0248504143717243	0.122470164934167	0.169751989480852	0.107225223251842	0.0160903903852392	0	0.0169366725860212	0	0.000479030310624099	0.00451656457266092	0	0.582260597609975	0.821947564155771
TCGA.ER.A19D.06A	0.0626259339961072	0	0	0.165848273125656	0	0.150617548596511	0.0114987486137987	0.0266822865547394	0.0428440336557956	0	0.0143483058700902	0	0.03038606116111	0.129722129109022	0.125717482252966	0.216190784697353	0.00414344118797511	0	0.0193749711788765	0	0	0	0	0.630255931358621	0.792891341247792
TCGA.EE.A29S.06A	0.0259598459501332	0	0.00735487704402421	0.217495526647783	0	0.134103686804615	0.0262008542419003	0.017015644937315	0.0513585417569371	0.0226084773988195	0	0	0	0.228904114340607	0.112673442692063	0.123431906011938	0.00869264495192863	0	0.0242004372219369	0	0	0	0	0.758134918612586	0.698460433382668
TCGA.W3.AA1V.06B	0.018976820899481	0	0.00375185209845844	0.0990474214716893	0	0.255580326076248	0.00947707830043941	0.0290134342360149	0	0	0.0238136764362536	0.0306985264054039	0.0265331481414806	0.103903723825237	0.151542478175726	0.240572235728799	0.00134201678218766	0	0.000192887020702048	0.0055543744018796	0	0	0	0.488762076090224	0.871615222293634
TCGA.EE.A29N.06A	0.0344443268963545	0.10211669983592	0.0127212776142953	0.163899440874389	0	0.0130646701795552	0.0770701129181534	0.0325254780069659	0.104101927963527	0	0	0.00681637075328203	0.0053336975253454	0.192378203530354	0.0884118887958738	0.109673503754661	0.00164567087769766	0.02433836802817	0.0299009809663951	0	0	0.00155738147906123	0	0.605935690494075	0.808595676913833
TCGA.D3.A51R.06A	0.19832947336038	0	0.0317058067768789	0.0644046584968616	0	0.103693956260972	0.0237590506755503	0.0278368786743541	0.0126813678407892	0	0.136893924466037	0	0.0260352893655271	0.180605114238991	0.050419402959545	0.105255861937584	0.00436829898957183	0.00130457958447313	0.0116842143918603	0.0149508514347471	0	0.00607127054587755	0	0.391250789245599	0.921448046714095
TCGA.YG.AA3P.06A	0.0295477872769692	0.0262944442215149	0.0132844068883021	0.134249559354086	0	0.145493939426346	0.0214420444273488	0.0549164836848674	0.0330003737477409	0	0.00303169558662641	0.0170087157301605	0.0152705167904872	0.0889723961881004	0.162680941727638	0.196783784941022	0.0186223530925266	0	0.0394005569162631	0	0	0	0	0.471887867290174	0.881290046113263
TCGA.D3.A2JG.06A	0.00115793257511123	0.0452268143979876	0.0193635777368554	0.15108438408292	0	0.148225236943651	0.043837532035393	0.0187786224629545	0.0625587460310784	0	0.0258824816641599	0	0.0359763673971043	0.141785636216637	0.113586519972744	0.112598977341009	0.028722057378938	0	0.0511321243335233	8.2989429933619e-05	0	0	0	0.216829819204931	1.00144109817431
TCGA.W3.A825.06A	0.0783402917726516	0	0.0162892972997505	0.319343522325627	0	0.072147693145513	0.0798212035166553	0.0249630768305918	0.0166178214590296	0	0.0106394725366854	0.00265592885692978	0.0232131095304435	0.103573305578998	0.0967965940287537	0.134225064432765	0.00524940682620128	0	0.0161242118594054	0	0	0	0	0.718164665074105	0.741923674716628
TCGA.EE.A29V.06A	0.027671294978226	0.0379679874676421	0.00420707226570814	0.0859398621195961	0	0.0767668392602014	0.0409239536406217	0.0250194642129892	0.0130577388010125	0.0244330113781083	0.0524474682241974	0	0.0279144488333032	0.184759610788709	0.0626958829549837	0.152650846142536	0.00300017785215803	0.00944220225247803	0.082309282279358	0.00588306141178645	0	0.0829097951363846	0	0.32241496956552	0.954048243794561
TCGA.ER.A19S.06A	0	0.008987286365172	0.0248643960061666	0.403434056246928	0	0	0.0492950759798472	0.0666184027477438	0.0275605592430298	0.0929865871854458	0	0.00959199931511327	0	0.12393408539753	0.119610069432808	0.0717474009536667	0	0	0	0.0013700811265483	0	0	0	0.430163184708812	0.905470769979048
TCGA.EE.A2GE.06A	0.00338524852056945	0.0143531643970014	0.0506784210955572	0.33486940323053	0	0	0.0351564239165235	0.0541690471003361	0.0634730168162854	0	0	0.00652547994260781	0.0357743641414345	0.137440631200944	0.089989989775829	0.151466267601773	0.00812670037549128	0	0.014567363176752	0	0	2.44787083663834e-05	0	0.469380607782223	0.882174837352239
TCGA.EE.A2GD.06A	0.00916416633638935	0.00851976283074434	0.00485449739466796	0.0457726270120178	0	0.176298058309516	0.0553631775675641	0.00208700911223004	0	0	0.0165512157715733	0.00800548284449229	0.0164828744796214	0.201180775301241	0.0304918829617533	0.265275560743971	0.00752994999108703	0.0619707254356036	0.0631911481608342	0	0	0.0272610857466937	0	0.474983466283554	0.879779134388475
TCGA.BF.A3DJ.01A	0.0116155232657984	0.000115247191307853	0.0102732960798765	0.0634283617227913	0	0.0933698651629321	0.037446780653405	0.0219655106311168	0.0395185885838405	0.00803308833786912	0.0472271629370035	0	0.0468228411997547	0.190175096640862	0.111577268015408	0.237611312734003	0.0130759732930581	0	0.0337669970171205	0.0164203552447714	0	0.0175567312890814	0	0.584502000087438	0.816239437666223
TCGA.Z2.AA3V.06A	0.0460682633458498	0	0.00413694644860495	0.287855691758177	0.0124627216886215	0	0.0072004012563649	0.0238281946135648	0.0779322371115376	0	0.0146165076464764	0.0280164025604351	0.00258027819204185	0.289625116368474	0.0614545446266766	0.129302165893177	0.000376719223326347	0	0.014543809266672	0	0	0	0	0.710347646832985	0.724265909638879
TCGA.DA.A1IB.06A	0.198978009856925	0.0152181975685686	0.0898032955043681	0.205376031087437	0	0.0596233895551618	0.040497707873573	0.0434065503021453	0.0339764443586567	0.0197095351180769	0	0	0	0.120107044108512	0.0853513272886986	0.0597940403191159	0.0186745224799441	0.000100123072452814	0.00938378150636405	0	0	0	0	0.618402837880725	0.7989872562785
TCGA.D3.A2J7.06A	0.0136350483242084	0.0192189509994676	0.0257021615961638	0.192547380617663	0	0.0624609687653125	0.0335672446629386	0.0415580219651418	0.0640801548413413	0.00804887870560081	0	0.035282231012779	0.0092214392717181	0.199752756203199	0.176012866798347	0.0762507837615376	0.00372683098479399	0	0.0389342814897877	0	0	0	0	0.452797835277792	0.89095608944784
TCGA.W3.A824.06A	0.00935305474378564	0	0.0021415118181227	0.450548130494674	0	0	0.0809658792900913	0.0478121307210963	0.00987434102753458	0.0161869762929605	0.0198396036609094	0.00465872162159302	0.0205230145008835	0.0976948377481722	0.134217517972465	0.0916464204708135	0.00298661799027873	0	0.00992417509143873	0	0.00162706655518089	0	0	0.600564917205795	0.804799772198239
TCGA.D3.A1Q8.06A	0.100489220220209	0	0.0522995991873118	0.0772145622671922	0	0.089506692698303	0.0147221345357702	0.0159522061906324	0.0255611471235024	0	0	0.0318867858383757	0.0968319182999196	0.0337987865310104	0.051076856407331	0.265184403485781	0.0137509971498401	0	0.131724690064821	0	0	0	0	0.487910343264212	0.874128412765146
TCGA.EE.A2M8.06A	0.0172630337117336	0.0165302512925728	0.00683559010730816	0.442495548426025	0	0	0.0133978789468064	0.0819174773960409	0.070277463574789	0.00995478893875883	0	0.0388743972208362	0.0110555356057024	0.0187279247760815	0.121855686370021	0.121153700179867	0.0120353761252697	0	0.00844100767486534	0	0.00560938464298468	0.00357495501033763	0	0.660556044309253	0.766066850627355
TCGA.GN.A26C.01A	0.017664037700511	0.00601930893902364	0.041854456768764	0.36238395479958	0	0.0213152839436191	0.0536163899862254	0.0449060186399598	0.0339128898033085	0	0	0	0	0.0550794379475201	0.182435819275987	0.175996245634973	0.0019448019279912	0	0.000502795356546293	0	0	0.00236855927599054	0	0.5782629492968	0.822219123285977
TCGA.EE.A2MR.06A	0.142133110605432	0.0258593497169737	0	0.234474395791552	0	0.118117656882633	0.0273781982832281	0.0463016548399515	0.0408308005647218	0	0	0	0.000511436715502742	0.0799724301332233	0.117601463163999	0.12199524745754	0.0157006809242733	0	0.0197499302576227	0	0	0.00937364466334669	0	0.74819596318549	0.726543148764844
TCGA.D3.A3C7.06A	0.000228790728484697	0.00359852688905566	0.00943553365007274	0.219323870242158	0	0.036228583968321	0.056384813384591	0.0327247455405972	0.0461795825405619	0	0.00297726038948348	0	0.0148712681922874	0.300346920566287	0.0816148478968284	0.126169245106365	0.0404281154266763	0	0	0.0294878954782307	0	0	0	0.614640078208144	0.791111883990538
TCGA.EE.A29C.06A	0.0805917561973048	0	0.0220476217380791	0.0898856513938447	0	0.0609731438176513	0	0.0285347818587646	0.0614353530649786	0	0.0299762947844029	0	0	0.331667226313693	0.0453548791221327	0.188214631204562	0	0	0.0613186605045869	0	0	0	0	0.730061763731635	0.703019981681996
TCGA.ER.A3ES.06A	0.031313586573715	0.0147999278661583	0.0709204672453245	0.114728641488052	0	0.184595378901	0.0113475102588475	0.0555587235595308	0	0.0509283913667377	0.00178698920814487	0.016189988726062	0.0158346641205632	0.0797732131288413	0.0671862108569137	0.195097097343314	0.00691905641454892	0.0325219720313734	0.0121576151837652	0.025336955913151	0.0130036098139565	0	0	0.151222470811081	1.02824222133505
TCGA.ER.A19N.06A	0.0340355258755331	0.00699465370844895	0.0468049905541054	0.256063497257939	0	0	0.0291620767148303	0.0423150553762149	0.0409146208157102	0	0	0.0100001439588084	0.0218108897067514	0.20294865878051	0.0996865428027613	0.164472566009358	0.0157983526721305	0	0.0175872970914385	0	0.00563513517580931	0.00576999349965142	0	0.574288549190815	0.824056455938669
TCGA.FS.A1ZM.06A	0.00426547264177113	0	0.00202689501818571	0.331073070606606	0	0	0.109372803341826	0.0350125397021988	0.0315015788380028	0	0.0386952763501059	0.0120551284067846	0.0284043334823594	0.15368973586141	0.0765493189395027	0.154665774324623	0.0030103628530658	0	0.0188870435101399	0	0.000377589502632829	0.000413076620785832	0	0.767362650320469	0.699688515548582
TCGA.Z2.A8RT.06A	0.0407011501876591	0.0342138709055654	0.0363456958598113	0.170664020594178	0	0.0744000910509814	0.0381056652923401	0.0591549665124527	0.0560983767486481	0	0.0227056310219454	0.00754170803803706	0.01634890811079	0.0852979885430581	0.141472103187507	0.155078823748361	0.0405998226106356	0	0.0207973264705443	0	0	0.000473851117484972	0	0.554459708182715	0.84094320318264
TCGA.FS.A1ZG.06A	0.0994143196917704	0	0.00262700050705173	0.089100818112469	0	0.0427090321973207	0.0412545092075389	0.0452615865138794	0.0298647605775154	0	0.0711564671103265	0	0.0243664131390174	0.0984444137327212	0.11379574200049	0.281496293081577	0.0269485106781063	0	0.0276876841200762	0	0.00522361630864255	0.000648833021497277	0	0.218745748527954	0.999977693492165
TCGA.ER.A42H.01A	0.00964663647654509	0.0512773282148716	0.00407886286414689	0.0597039169096038	0	0.103395873019637	0.00383640897554816	0.0774690084766876	0.00539057021073735	0.0078932225674921	0.0328949599935695	0	0	0.10547233877765	0.0713185856101866	0.428558281766059	0.00128691825213282	0.0175881206038032	0.00607840571687262	0.00830341367669795	0.0058071478877584	0	0	0.334587274805842	0.958465722774944
TCGA.D3.A51K.06A	0.00757477899194443	0.0278789338587692	0.333713554016509	0.209684475424499	0	0.000854183749452256	0.0134141071149906	0.0442533619769523	0.0414279931616619	0	0.011179450509858	0.0506995310791748	0.00965862222326011	0.0298613149864572	0.0516030665176689	0.147053429997343	0.00162010091395868	0.00823970157770988	0.0112833938997907	0	0	0	0	0.617839545534652	0.785821297749265
TCGA.D3.A3C1.06A	0.146254929657443	0	0.0404304127233605	0.175006395811015	0	0	0.0164967548810121	0.0492532061905803	0.0689652236490771	0	0	0.0671598898404929	0.0156072001903331	0.122061052431743	0.0371497498470636	0.187486060957665	0.00814497333185748	0	0.0618563584670168	0	0.00144300181140438	0.00268479020993602	0	0.0973770346221855	1.04995975222219
TCGA.WE.A8JZ.06A	0.0443519761456088	0.0276718952241432	0.0102094912417254	0.142469869414188	0	0.0178209388981389	0.0226331447577908	0.0322122500157659	0.0479795780843433	0.00474876851298236	0.0223362194471181	0	0	0.339922212418707	0.144288237134131	0.0900853888828407	0.0123460426507204	0	0.0364220489086164	0	0.00450193826317914	0	0	0.702818021008287	0.728043772944995
TCGA.FS.A1YW.06A	0.099938508085266	0.0451784030531444	0.00602037419318185	0.108745156386425	0	0.154580063026915	0.0162419415516551	0.0421119512810596	0.0628000323648576	0	0.00154062562078612	0.00356999134393366	0.0146644640260567	0.0854219439305764	0.134207903596363	0.152186940859384	0.0235912519877873	0	0.0471996431372706	0	0	0.00200080555533717	0	0.490760867820158	0.872511807459303
TCGA.EE.A3AF.06A	0.00652427474035752	0.00865881398808912	0.00361167862224522	0.240288170099004	0	0.0454802545088685	0.0227642605979375	0.0592812523675373	0.0281637900514577	0	0	0.032266289955205	0.0276745147493479	0.216359469637221	0.102366460255619	0.169125129089027	0.00801568011872521	0	0.0267091064050794	0	0	0.00271085481427783	0	0.657765440504761	0.769509224321232
TCGA.DA.A95Z.06A	0.0125661460900203	0	0	0.199755803363368	0	0.139125437198703	0.0415732749409085	0.0474042382434668	0.00863593099518245	0	0.0379343995656093	0.00350763902266448	0	0.154109310338878	0.140112063464239	0.176243904968549	0.00883176848363987	0	0.0274526943186863	0	0.00185038098794557	0.000897008018138925	0	0.451578598846692	0.891845700018113
TCGA.GF.A4EO.06A	0	0.0537941913754665	0.0480291401728041	0.307897041433489	0	0.0163363366830506	0.0641169598574963	0.0488085236070751	0.0293950637077117	0.00357765576039057	0	0	0	0.132926984411318	0.166365362793344	0.116713552189265	0.00819853471700501	0	0	0.00384065329158443	0	0	0	0.300851565993582	0.96668091946826
TCGA.EB.A4OZ.01A	0.0256722164771545	0.0118106253679239	0.00344173118166245	0.321573576430339	0	0	0.0297251947498611	0.049183255826455	0.0806038680452022	0	0.0234363213918464	0.0799823586883099	0	0.130327503779007	0.111883400878249	0.0749839366217935	0.0196845527844619	0	0.037691457777734	0	0	0	0	0.67384578739378	0.764089901324811
TCGA.D3.A51N.06A	0.00661838071826154	0.0859288249482299	0.0123348817867898	0.0858125888696657	0	0.0361869306170089	0.0280801793489823	0.051470524478287	0.0520804727301545	0	0	0.0369622329172414	0.00364975002612481	0.262450872022218	0.196258090347415	0.119455669435595	0.0053914730706865	0	0.0173191286833394	0	0	0	0	0.568491216372053	0.824141354689287
TCGA.EB.A5UN.06A	0	0.0185849569652357	0.0207748520954313	0.19529662998802	0	0.0894449094183725	0.0357901222336897	0.0233543832998681	0	0.0241578709254381	0.0270809258831057	0	0	0.151157161502842	0.0641700429789383	0.105985432708543	0.0107149509333267	0.00879214440723179	0	0.0901951614627233	0	0.134500455197234	0	0.229705256542877	0.997292927747846
TCGA.EB.A551.01A	0.0161561558443793	0.000665919040195608	0.0350777239086551	0.342570077165312	0	0	0.07551875910483	0.116675244257681	0.0210050565736412	0	0.00485596142135094	0.0366962332845015	0.0122508087565883	0.0261521123183721	0.146630989430549	0.119377428660609	0.0140409234603152	0	0.0234213360835484	0	0.00310387375909112	0.00580139693038028	0	0.393605255719944	0.921349800198527
TCGA.EE.A2GL.06A	0.309288178359414	0.0535919541628182	0	0.172838887876777	0.0191287458357576	0.0596955269588258	0.0461463546114181	0.0636253909538762	0.0341119075481081	0.00399292803716062	0	0	0.00786812531892049	0.0692265480824679	0.0605260038126027	0.0593992779468491	0.019001826927137	0.00667816077263418	0.0148801827952327	0	0	0	0	0.750225299444701	0.71085147758341
TCGA.GN.A4U7.06A	0.054326853192669	0.0495003812137957	0.00438359516884845	0.0544678807216338	0.00853067150983924	0.0672068711320495	0.0529390886101083	0.0355021203934255	0.0291098220960454	0	0.0975046441587147	0	0	0.331837914318829	0.040884527452569	0.122629891175138	0.014408777155175	0.00687303615920845	0.0180979169910636	0.00174136311541245	0.0100546454354755	0	0	0.425290530367171	0.911930718280707
TCGA.EE.A2MF.06A	0.0497745688613158	0	0.00730417987137791	0.201222214434892	0	0.098914852229842	0.0376601327166547	0.037319817349058	0.0226027532195112	0	0.031364770110073	0.00980537811691764	0.0240601222673421	0.0369190860209945	0.123805892383128	0.278373864968331	0.00477545060096619	0	0.0360969168495956	0	0	0	0	0.543094993288969	0.844947182516408
