GeneSymbol	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
CCL23	1	1	1	1	1	1	1	1	1	1	0.98852359819619	1	1	1	1	0.000112344829456587	1	1	1	0.689258726385644	1	1
CCL4	1	1	1	4.28566642582717e-10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL5	1	1	1	1.94013613302553e-13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL7	1	1	1	1	1	1	0.108049641243485	1	1	1	1	1	0.269985787354894	8.81276829339183e-05	1	1	1	1	1	1	1	1
CCL8	1	1	1	1	1	1	0.0261389711597971	1	1	1	1	1	0.638121290968978	1	0.00245242295352954	1	1	1	1	1	1	1
CCND2	0.531406333754697	1	1	1	1	0.00367155889405707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR10	1	1	1	1	1	1	1	0.569097981428092	1	1	1	1	1	0.031667913913613	1	0.856936523872793	1	1	1	1	1	1
CCR2	0.791668681576608	0.772717390661146	1	0.000447435768416414	1	0.0175614479389926	1	1	0.535819320575191	1	1	1	0.413148097996792	1	0.371917943859987	1	1	1	1	1	1	1
CCR3	1	1	1	0.173582272259659	1	9.2156629675516e-05	1	1	1	1	1	1	1	0.938273970818514	1	1	1	1	1	0.0902916050846461	1	0.0514097889480969
CCR5	1	1	1	4.28566642582717e-10	1	0.537408127465633	1	1	1	1	1	1	1	1	0.863077359584414	1	1	1	1	1	1	1
CCR6	7.67301238296592e-10	2.32230428608941e-05	1	1	1	1	1	1	0.933842754825589	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR7	2.70802451570529e-09	0.000194334675237366	1	1	1	1	1	1	0.00323044474072649	1	1	1	1	1	1	1	1	1	1	1	1	1
CD160	0.116863152063749	1	1	0.0443161388680303	0.4375045731786	0.00454708755374017	1	1	1	0.751826297426504	1	1	1	0.107058038023601	1	0.0688319374422273	1	1	0.303406158390995	1	1	1
CD180	3.28437232344602e-07	0.000556726599650092	1	0.397982453205709	1	1	1	1	0.53558545025414	1	1	1	0.00547509882956708	1	1	0.0988350461899231	1	1	1	1	1	1
CD19	2.11900413250017e-13	2.60768598581091e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD1A	1	1	1	1	1	1	1	1	1	1	1	1	1	0.069102303010354	1	1	3.2590002711779e-09	0.0381465253155183	1	1	1	1
CD1B	0.349372011486394	0.843336683152095	1	1	1	1	1	1	1	1	1	1	1	0.181111622953745	1	1	3.77564423588837e-08	1	1	1	1	1
CD1C	5.04360495125786e-06	0.000996304906384485	1	1	1	0.748491074527253	1	1	0.511414629773688	1	1	1	1	1	1	1	0.000253612820146683	1	1	1	1	1
CD1D	0.00656695017321125	0.0480493368519972	1	0.596528287015624	1	0.456600611527979	1	1	1	1	1	1	0.0018057749635017	0.00142014939774328	0.272032424143739	1	1	1	1	1	1	1
CD1E	0.0902099061485534	0.115540766041661	1	1	1	0.203807807298676	1	1	0.589378464722533	1	1	1	1	0.908948081005052	1	1	0.000212675820383794	1	1	1	1	1
CD2	0.837670804303958	0.623461984434305	1	7.1643246835047e-11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD209	0.386449223138907	1	1	0.142465798327502	1	1	1	1	1	1	1	1	0.146147155947476	0.816201398559317	1	5.01713727741231e-06	1	1	1	1	1	1
CD22	0.0177540473448131	0.927528896237872	1	1	1	1	1	1	1	0.0256832480744343	0.872891659513704	1	1	1	1	1	1	1	0.564890427446156	1	0.241164595688345	1
CD244	0.457631929776366	1	1	0.0235418387652026	1	0.932992375209843	1	1	1	1	1	1	1	1	1	1	0.83421680285704	1	0.554868243503252	1	1	1
CD247	0.000542542494078081	0.0808371661717951	1	5.96199345574354e-07	1	1	1	1	0.53558545025414	1	1	1	1	1	1	1	1	1	1	1	1	1
CD27	0.0325195202907151	0.163544655759078	1	2.41157798898063e-10	1	1	1	1	0.196109928834384	1	1	1	1	1	1	1	1	1	1	1	1	1
CD28	0.00130876327112679	0.0555064011179416	1	0.339428177381833	1	0.31534642178139	1	1	1	1	1	1	0.477351052732082	0.401189183756671	1	0.10316261895998	1	1	1	1	1	1
CD300A	1	1	1	0.0888071421107787	1	0.712748611352625	1	1	1	1	1	1	2.42216192894696e-05	3.3351638786087e-06	1	0.0290573256312771	1	1	1	1	1	1
CD33	1	1	1	1	1	0.127890824339363	1	1	1	1	1	1	0.490661632011155	0.00109170310432606	1	0.161218873198937	1	1	1	1	1	1
CD37	9.57206432014498e-12	0.000124039312902625	1	0.0987155808777256	1	1	1	1	0.0276974657833526	1	1	1	0.852577615163337	1	1	1	1	1	1	1	1	1
CD38	0.358774921485098	1	1	0.000113029436151524	1	1	1	1	1	1	1	1	0.841034740160005	1	0.0663437512883294	1	1	1	1	1	1	1
CD3D	0.0190578675805421	0.105088821508848	1	2.29972736280701e-09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3E	0.00818633473147727	0.115540766041661	1	1.60757482288793e-08	1	1	1	1	0.469592315037429	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3G	0.00603724160388731	0.0775570586195994	1	5.20803053650694e-09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD4	0.668207526204365	1	1	0.00442709286819293	1	0.242483071195105	1	1	0.790974755136713	1	0.0409453773219305	1	0.56653526584965	0.391665514308095	1	0.0236220212322587	1	1	1	1	1	1
CD40	0.00202302764460894	1	1	0.14913666489079	1	1	1	1	1	1	1	1	0.0134436239698543	8.60077451121043e-08	1	1	1	1	1	1	1	1
CD40LG	6.98740378457615e-08	2.32230428608941e-05	1	1	1	1	1	1	0.276913994402849	1	1	1	1	1	1	1	1	1	1	1	1	1
CD5	6.3233683953704e-05	0.0214194584026124	1	0.000736933954201679	1	1	1	1	0.000612496826576383	1	1	1	1	1	1	1	1	1	1	1	1	1
CD6	0.000421003078066373	0.0408176973861255	1	1.23917397517094e-06	1	0.820890074052204	1	1	0.0276974657833526	1	1	1	1	1	1	1	1	1	1	1	1	1
CD68	1	1	1	0.265828696928933	1	1	1	1	1	1	0.886083501768281	1	0.942932174662989	4.012929082231e-05	1	0.00126528897499467	1	1	1	1	1	1
CD69	3.91589783663994e-08	2.88172751455662e-05	1	0.109296320363926	1	0.247419474610466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD7	0.307006786736533	1	1	2.44195050312926e-10	1	1	1	1	0.281997620592889	1	1	1	1	1	1	1	1	1	1	1	1	1
CD70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9.47754382395795e-07	1	0.515026533273284
CD72	7.82128310146053e-06	0.202718412920693	1	3.31753428048839e-08	1	1	1	1	1	1	1	1	0.154585055428436	1	1	1	1	1	1	1	1	1
CD79A	6.94205848376368e-10	0.00587737429970867	1	1	1	1	1	1	0.589378464722533	1	1	1	1	1	1	1	1	1	1	1	1	1
CD79B	3.73525105346305e-08	0.0631827449702227	1	1	0.725035146358818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD80	1	0.462093416383326	1	0.0545013575457234	1	0.000585739350948322	0.593659434629477	1	1	1	1	1	1	0.0540598176054564	0.0133422929221348	1	1	1	1	1	1	1
CD86	1	1	1	0.000105349144393407	1	0.143997261755132	1	1	1	1	1	1	0.000957299301696189	0.0168230013890234	0.0990308989878761	0.0337046750403419	1	1	1	1	1	1
CD8A	1	1	1	3.10501160958237e-11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD8B	1	1	1	1.94013613302553e-13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD96	0.564415787175733	1	1	0.0987155808777256	1	0.752090363091016	1	1	1	1	1	1	1	0.429675406316528	1	1	1	1	1	1	1	1
CDA	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000856222634090856	1	1	1	0.518577743228959	1	1	1	1
CDC25A	0.3841734754022	1	1	1	0.0259106904565202	0.242483071195105	1	1	1	1	1	1	1	1.18059180776858e-06	1	0.0590988175515029	1	1	0.169175833527275	1	1	1
CDH12	1	1	1	1	1	0.56457850277181	1	1	1	1	1	1	1	0.48336608025024	1	1	1	1	1	1	1	1
CDHR1	1	0.811749379042242	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.83421680285704	1	1	1	1	1
CDK6	1	1	1	1	1	0.000429840836688859	1	1	1	1	1	1	0.638121290968978	0.000619020443734936	1	0.128660065386722	1	1	1	1	1	1
CEACAM3	1	1	1	0.893242351181057	1	1	1	1	1	1	1	1	1	0.521772093521824	1	1	1	0.36296265223796	1	0.000520727225660529	1	9.58447693789314e-08
CEACAM8	1	1	1	1	1	0.149439406002988	1	1	1	1	1	1	7.27177085351207e-05	0.583142266584374	1	1	1	1	1	1	1	1
CEMP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CFP	3.49381569151033e-06	0.334978711291939	1	0.227141612522671	1	1	1	1	0.281997620592889	1	1	1	0.217769262313167	0.206145804054482	1	1	1	1	1	1	1	1
CHI3L1	0.226207861836907	1	1	1	1	1	1	1	1	0.706598407913063	1	0.00382711834393824	1	0.908948081005052	1	1	1	1	1	1	1	1
CHI3L2	1	0.453200643358511	1	1	8.56938083658163e-06	1	1	1	1	1	1	1	0.430542418009791	0.125223126619196	1	1	1	1	0.124950999678216	1	1	1
CHST15	0.404968029547785	1	1	1	1	0.054051193096819	1	1	1	1	1	1	1	3.29823565595265e-05	1	0.00114950503191153	1	0.881245235896371	1	1	1	1
CHST7	1	1	1	1	5.32869642957805e-13	0.512438550102615	1	1	1	1	1	1	1	0.000826191542009147	1	0.0657000326693354	1	1	1	1	1	1
CLC	0.0889331355102317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.79790959914036	1	1	1	1	1	1
CLCA3P	1	1	1	1	1	0.0251608097003171	1	1	1	1	1	1	1	0.734798142390008	1	1	1	1	1	1	1	0.231272095684231
CLEC10A	0.0413070059020155	1	1	0.0348217990790135	1	0.238954711239175	1	1	1	1	1	1	0.852577615163337	0.569725257142291	1	1	0.0489247815353364	1	1	1	1	1
CLEC2D	0.167019799440417	2.2489818849783e-05	1	1	1	0.816488936347562	1	0.642562057537612	1	1	0.219709353229876	1	1	1	1	0.000663222843603265	0.153336693149227	1	1	1	1	1
CLEC4A	1	0.981721118770348	1	0.464369808481038	1	0.0122647247109177	1	1	1	1	1	1	0.0905089326131096	0.000176782393561157	0.128359017574719	0.0312505253562912	1	5.2733366371307e-06	1	1	1	1
CLEC7A	1	1	1	0.082606446040678	1	0.0329947432140041	1	1	1	1	1	1	0.0148736989073729	0.0330591346949654	0.00506647255463236	0.181133507245823	1	1	1	1	1	1
CLIC2	1	0.81112664371008	1	1	1	0.0596884074386159	1	1	1	1	1	1	1	0.88377733219524	0.0663437512883294	1	1	1	1	1	1	1
CMA1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.648735041488076	1	1	0.0962945641172473	1	0.124950999678216	1	1	1
COL8A2	1	1	1	1	1	0.236039199644147	1	1	1	1	1	1	1	0.00057729373683911	1	1	1	0.275203446197049	0.207362594886684	1	1	1
COLQ	0.00021887229023817	0.0268463118670576	1	1	1	0.785701045607947	1	1	1	1	0.286015463248798	1	1	1	1	0.0137942307609956	1	1	0.41385080291007	1	1	1
CPA3	1	1	1	1	1	0.23900067757686	1	1	1	1	1	1	1	0.0468791505929613	1	1	0.0242117849570726	0.881245235896371	0.00504321972494026	1	1	1
CR2	1.94465384462749e-10	0.00173170795087938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CREB5	1	1	1	1	1	0.0257553475496629	1	1	1	1	1	1	1	0.000468055068110872	1	0.56711060341542	1	1	0.637908135463718	1	1	1
CRISP3	1	1	1	1	1	0.993977715461065	1	1	1	0.0137851513960585	1	1	1	0.959429142665929	1	1	1	1	1	1	1	1
CRTAM	1	1	1	1.07510559151357e-09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CRYBB1	1	1	1	0.339428177381833	1	0.878284517261262	1	1	1	1	1	1	6.56093706136544e-08	6.81468802793182e-06	1	1.47873208762789e-10	1	1	1	1	1	1
CSF1	1	0.637636318272891	1	0.160346680299062	1	0.0950226036605933	1	1	1	1	1	1	0.00186831012106221	3.47844600739078e-05	1	0.00134302738493198	1	1	1	1	1	1
CSF2	1	1	1	1	1	0.512438550102615	1	1	1	1	1	1	1	1	1	1	1	0.0208198167737533	1	1	1	1
CSF3R	1	1	1	0.0618296550893078	1	1	1	1	1	1	1	1	0.159184522047837	0.167734370546281	1	0.479201121361205	1	1	1	0.0409915664021735	1	9.57167812148969e-05
CST7	1	1	1	0.00108192475687609	1	1	1	1	1	1	1	1	1	0.327382189807308	1	1	1	1	1	1	1	1
CTLA4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0145392397709735	1	1	1	1	1	1	1	1
CTSG	1	1	1	1	1	1	1	1	1	1	1	1	1	1.8327849792165e-05	1	1	0.507957257603172	1	0.587116518105793	1	1	1
CTSW	1	1	1	2.74899114292869e-11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXCL10	1	1	1	0.0559706805390057	1	1	1	1	1	1	1	1	1	1	0.00245242295352954	1	1	1	1	1	1	1
CXCL11	1	1	1	0.553932202943154	1	1	0.874203352260133	1	1	1	1	1	1	1	0.00245242295352954	1	1	1	1	1	1	1
CXCL13	3.12733213736897e-05	0.00139599660744519	1	0.00386412211421382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXCL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000121358034810582	1	1
CXCL5	1	1	1	1	1	0.0862351255284184	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00900177782640033	1	1
CXCL9	1	1	1	5.57769162509436e-05	1	1	1	1	1	1	1	1	1	1	0.0663437512883294	1	1	1	1	1	1	1
CXCR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0763006732900641	1	1.78814956763438e-12
CXCR2	0.458371179404944	1	1	1	1	1	1	1	1	1	1	1	1	0.363624175935164	1	1	1	1	1	0.149088446902369	1	0.000151813145583954
CXCR5	1.54795622345477e-10	7.23705400945745e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXCR6	1	1	1	9.7379542148741e-10	1	1	0.700990929642146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXorf57	0.871803165512264	1	1	1	0.014156932935235	0.0122497898298624	1	1	1	1	1	1	1	0.00311879748427341	1	0.0337046750403419	1	1	0.54603688126225	1	1	1
CYP27A1	1	1	1	1	0.657351904972654	1	1	1	1	1	1	1	1	3.07855045995529e-06	1	4.42506930776562e-05	1	1	0.00128551177591637	1	1	1
CYP27B1	1	1	1	1	0.0070714044568558	0.000286370904413157	1	1	1	1	1	1	1	1.24501675314184e-07	1	1	1	1	1	1	1	1
DACH1	1	1	1	1	1	0.340038248582939	1	1	1	1	1	1	1	1	1	1	1	0.40257182094509	1	1	1	1
DAPK2	1	1	1	1	0.0259106904565202	0.0937513397725258	1	1	1	1	1	1	1	0.000110422707892345	1	1	0.0655364608408315	1	0.228136237797956	1	1	1
DCSTAMP	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00358475268564926	1	1	1	1	1	0.885047957284869	1	0.634639234827276
DEFA4	0.0396057685438399	0.0137579271137325	1	1	1	1	1	1	0.168949150863084	1	1	1	1	1	1	1	1	1	1	1	1	1
DENND5B	1	1	1	1	1.15632009263717e-11	0.0110807528260411	1	1	1	1	1	1	1	0.286310344368763	1	0.0103543693621603	1	1	0.335621299727298	1	1	1
DEPDC5	0.338457244428292	1	1	1	0.325210525019814	0.0507039777594775	1	1	1	1	0.762816764807531	1	1	6.13861286502558e-14	1	0.000163733161903946	1	1	0.003308165124164	1	1	1
DGKA	0.000861798087401776	0.110965712101772	1	0.646853171206519	1	0.0013027828790093	1	1	1	1	1	1	1	3.4008345993842e-07	1	0.587191368317664	1	0.360314661620317	0.142609932457731	0.737935476214266	1	1
DHRS11	1	1	1	1	0.303128227535779	1	1	1	1	1	1	1	1	7.72302979049138e-13	1	0.00798496499235242	0.0435390283649359	1	0.0942614285143237	1	1	1
DHX58	1	1	1	1	1	1	0.568993939787779	1	1	1	1	1	1	0.0213973575526701	0.00304811254232175	5.93764382499374e-05	1	1	0.0793453123741856	1	1	1
DPEP2	0.00201793941001282	0.457356672397701	1	0.0354041521115634	1	0.744889408235542	1	1	0.18470069187335	1	1	1	0.408043593220565	0.139548210412616	1	0.00757788605872631	1	1	1	1	1	1
DPP4	1	0.776898232936006	1	1	1	1	1	1	1	1	1	1	1	0.0126420076878137	1	1	0.0584734542432051	1	1	1	1	1
DSC1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.653243088870361	1	1	0.0614374339028868	1	0.225742597163946	1	1	1
