GeneSymbol	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
ALOX5	309.450993331091	1012.57991242209	0	157.539554644846	0	416.31481551649	329.199100155131	0	650.83276072146	0	0	0	975.11471811325	84.5648858731324	469.002560020833	181.858733411045	338.272202723403	512.763113921382	0	1877.24947147818	0	1308.5942373238
AMPD1	14.1358067919954	31.3838036572987	32.8911868160597	4.84056206390951	0	9.6368695187549	3.11874199468783	0	24.7615097637342	130.60996984969	0	0	26.86202972795	0	12.6726966943394	0	0	9.08340785861495	0	0	1.73820905337182	0
ANGPT4	3.02086919703477	0	0	0.315234871814848	0	8.97882768546282	0	0	2.45156762647067	16.0785338341861	0	10.7920993195212	16.3381453865455	1.60053090333185	0	3.61217169300068	52.7575566164919	8.59776612292619	11.5848020527347	0	0	18.516096395127
ANKRD55	46.7014933127537	214.943978180877	0	0.301777382199419	0	32.6508691547835	0	50.2252831594633	0	1.47344461609395	149.292453990695	44.6671622944191	22.1890823072096	15.4460079256175	38.9569358098163	0	139.025992489192	0	29.8970228186217	0	138.098341358875	0
APOBEC3A	0	0	0	36.8594218218586	0	0	338.58465261272	245.903749344777	0	3423.8014973417	384.622233757248	210.456536261162	137.380006457097	11.3345631744671	178.949323685759	0	0	3921.08321630526	9.18894037630613	110.440646023025	1506.85721281961	504.820686412421
APOBEC3G	0	679.858378566767	0	644.604963216495	0	954.653906739333	2595.6825056479	0	154.213987333439	2025.30297503315	824.086751242201	1155.11329162272	1417.94426884119	826.870184174073	1184.87719994797	147.604411454103	0	4265.00835207999	574.825827507141	563.316827556346	0	1229.74712780643
APOL3	0	359.485952131577	0	269.935912325498	0	442.512910585372	481.162475449862	0	181.569723225413	907.013970296111	171.171085000034	24.3218833004894	996.317966321586	31.2638175516885	1147.06313157362	0	0	0	0	515.699279807661	0	0
APOL6	0	175.812183735072	0	365.567867122874	313.82110197862	707.398981543788	1514.06422717026	251.017421967627	0	2998.05118326857	1297.83686847295	133.024547048396	1295.49603716523	141.238357083552	1471.37695544721	365.260121491502	0	5462.66051655452	441.989839475203	1180.47917137906	17.6914466119187	722.857319412066
AQP9	0	0	0	45.0185199004808	0	113.454631037884	177.019000712106	0	0	555.135626094296	11.3939046592	0	709.512934097631	63.9901191387708	1.4711347370424	79.5274418429649	330.092130555305	417.650234173962	0	1168.95691237109	0	2566.73429806965
ARHGAP22	0	0	0	57.5990184100137	0	456.396930503136	288.172784833678	0	0.212372572183487	0	655.882911674005	639.060072404731	729.118593036838	63.9349635396957	21.2918316426503	218.3321582231	0	0	0	3207.68527826872	0	6022.44650803974
ARRB1	388.606347677547	0	257.882323281187	98.3373284761174	3391.96321824181	1552.16928617169	0	2190.36298859395	2174.59169030695	5790.67851543102	2276.75492503	2661.88692496833	3865.55553090926	338.284453268319	346.86006338268	1269.58415097822	4818.21954657443	3772.63657964199	2095.91381964922	1935.1418939426	35253.4045197749	3524.0236992091
ASGR1	78.8292430269457	0	0	21.5054935944273	686.182014297716	93.7127587197213	51.7293573050502	28.9135826359946	7.1473524160481	0	0	374.137785547613	263.332423032997	31.7286166024542	0	75.5059614032284	0	128.57689303821	68.0214583345557	850.605557859879	0	774.232917304397
ASGR2	131.198033437089	6.16356026967303	52.0276690613955	24.0972169035419	0	42.8165971129859	15.6122471783209	54.761026145874	92.881558901518	0	0	412.53049059102	162.173318446641	19.9958119603458	28.0388458366537	56.4805131077355	111.049259507334	15.6766610047728	33.0909064664841	0.330400950974688	0	37.9980232749984
ATHL1	634.391272976676	1816.38750161207	0	369.548257573217	5251.69601627104	587.615987050361	1102.12921716901	1488.80276378705	0	1313.70543893926	6807.61639971562	2782.56481375189	1781.27487522457	244.11316596457	189.432974474296	455.105462192981	650.941485968527	734.634441640896	240.165710864309	2034.68430783597	848.283811289611	314.164687454622
ATP8B4	11.6657886191978	53.0517845055582	0	11.1109786946519	37.500149417119	45.5117366944786	20.0534538445216	0	17.3274687364262	106.055194763997	0	0	130.276959766376	7.88652168879243	33.7732223295974	14.9088981592631	0.0692345409681479	236.903350317674	0	132.26631775306	0	231.749731634352
ATXN8OS	0.106147470634355	3.32365728084097	2.03855509544082	0	0	0.312239516021325	0.388855649466603	0	0	2.87548821683559	2.97611349660929	2.07100940789403	0	0.371831161510303	1.25927110336197	0.990501862954893	1.63661271117315	2.74655523335287	1.53523918534864	4.30737534286057	9.48800987540908	0.756559967457185
AZU1	8.20389107519229	0	0	0	0	3.32512426349669	0.904054116914898	0	12.6003493613711	0	19.8986286048474	51.5565171365281	84.073914734623	3.66360409416995	0	8.60291127039784	37.4113629548273	12.8784564362291	0.310824953916702	28.891520418644	0	10.2596639422866
BACH2	346.782551660408	20.7831814546051	0	5.16442934164949	1531.96242895961	342.183651168267	3.84824521356227	80.5242150264216	39.596331050736	661.34794981368	329.794059745884	1002.67283647641	67.5971774292756	34.7080525338994	1.32781240742122	99.7262700120518	0	7199.16524537603	536.880896032109	350.70168634982	404.499961472628	0
BANK1	348.538921004894	591.314798572453	0	0	2263.84216654131	0	0	0	179.836524374385	0	0	0	0	0	0	0	0	0	0	0	0	0
BARX2	0	60.5292474683163	0	0	0	480.206537339236	0	114.497884236432	68.0416143287834	965.142962703385	0	331.500245161765	0	157.296251213974	17.900573843758	0	890.322155698127	9501.09166070367	477.401247719068	0	0	6014.34239632821
BCL11B	156.413500283402	490.220954570373	0	133.516392579077	214.587164657956	289.322996664257	212.613203491062	0	255.35969270529	199.918059204476	0	866.906187624348	0	36.3458949105667	19.3948058308736	0	666.394243131255	6195.87291670046	284.636692940669	937.138173352074	0	5164.20262124503
BCL2A1	0	7466.43142399205	0	0	45986.2389266413	958.67633008383	9657.38361433885	10851.4827126242	0	32240.0739994524	23942.4179452375	17310.1283465865	4463.73293463595	2150.22638798892	8382.24168304894	6279.19186583235	21895.0981251567	22494.2812924448	12846.7727587242	30638.9358499659	90512.0970991681	39217.4368533177
BCL7A	600.438047917732	0	0	0	5503.61705006027	754.354434601118	0	876.306602239115	0	1003.20710274623	1773.24414843295	1042.72362342858	591.28493452384	172.273464452623	0	358.054063871993	1603.1471624679	5403.37217098796	1386.99019520131	2315.41701166848	18942.3307725666	1052.26065219385
BEND5	362.245823006765	0	0	0	3122.07391925676	351.532766561999	0	644.64113657156	0	748.507279454633	726.620004280808	717.445804718869	205.845636800844	110.710885021381	0	218.76237594695	0	5060.74775186534	603.253481235757	0	1343.78347709909	0
BFSP1	285.343932878453	411.511569609494	0	0	2878.60261147494	1563.87294500163	0	854.242569498754	288.8617776369	1340.58727084903	1274.60625447924	709.855159121886	1986.19162687274	220.206551161037	782.0822288419	628.719294663954	3757.31783071029	369.550233171789	1333.76100201017	3843.60758230799	1244.09944419918	2283.06269881247
BHLHE41	781.078252930231	4778.77647457111	0	654.777595640228	0	0	911.537267468728	6896.55369685238	6264.03073912227	7719.38075559611	7897.68051306561	496.392101844064	8035.24411786122	982.512460222424	3683.16515020286	1392.92686403515	10337.7032862431	26734.6202659797	4529.97631044202	9407.80409219254	13753.1669547827	22019.3363136105
BIRC3	1392.263961554	1427.08532496052	0	238.807509979476	87.6217068343319	1507.17237715979	1084.6153545405	122.381182514174	200.329693338303	0	318.011856050765	0	684.361637007376	254.480928343617	845.382000680832	0	52.542577482473	5145.10716009081	0	4718.73777840756	0	5294.13967089856
BLK	288.29902648833	449.417416321792	0	0	1928.32076130956	0	0	0	270.77223019514	0	0	0	0	0	0	0	0	0	0	0	0	0
BMP2K	112.110855003875	53.5074417104068	0	0	789.860542507367	281.766151282153	160.89778011465	210.567505830991	0	511.34506714898	529.446074480857	0	216.149405862068	38.4767640071941	221.057435545603	110.746577714479	248.362583809803	1446.3883471463	290.088247023692	534.87075727604	634.364381288371	521.05038112055
BPI	35.1343282721597	135.820620020509	0	0	52.3727797533747	0	35.4869374194035	43.1241011967977	0	64.0385987437135	27.5387022638594	328.255864456337	443.298353806212	20.9397015029372	0	33.23238194949	0	0	0	414.617286922836	0	350.830614931713
BRAF	565.004426852126	0	0	15.5241597531464	3552.68787915618	537.82202306016	44.1177381634827	677.165619943508	0	1233.62581045288	1409.17902844598	189.006513017597	1004.4969471886	176.280412421703	610.537843326844	297.582500818855	890.57251319426	672.307239773494	636.597720424387	3378.79610301739	4552.98282861682	1364.6382725404
BRSK2	30.2464173552349	0	0	0	108.167916629091	0	0	116.891286028383	0	745.61217163683	586.159579232733	492.587338342027	0	90.1817947603815	0	174.237314425749	1230.60365209475	4280.61285495528	332.20862707193	417.853467949171	1437.96547566046	0
BST1	156.994804899618	895.631905386834	0	0	3112.79370049136	608.403570510787	222.934285554309	264.364533568745	104.7639712046	3271.23528587023	2268.18891261888	0	2741.28007449047	204.6156982109	471.453433507261	466.871225280272	320.061922669423	10096.1038973219	1362.35684422218	874.467680722756	0	2050.76693669753
BTNL8	0	0	0	1.7894489109447	0	83.4808638592598	15.8626914719502	0	2.75741694870346	74.2905025283401	7.46710191957627	49.9357701084604	0	0	138.764891499092	0	463.379803624649	1192.18261140667	0	1066.34970319342	0	1942.4962541383
C11orf80	397.238713913302	15.5963104142613	0	0	1496.31770799367	352.300673204281	38.1422178222489	527.755673881227	0	1304.76363761134	1170.13709581195	1116.39204404362	528.86636349995	122.089357527518	446.946670279923	213.434086451215	1289.71051989563	2613.79059228363	402.167845141548	1860.18657086767	412.626839483371	2096.60288339425
C1orf54	433.504527249926	2002.40627336042	0	387.324875501956	11.5911376740334	939.162268141238	1146.32517913413	1601.47160672588	111.786600277169	1993.51690430453	19.1616705209708	2002.4256262876	1516.93224063074	109.421265942203	679.314190779081	344.354402750125	541.059208390344	1961.29900057331	751.982715198461	1215.6052922015	10276.9273167062	840.990027540928
C3AR1	0	491.385146962923	0	263.065841668797	0	1197.82067155674	341.994078861272	0	86.690560995427	2749.58152917311	0	0	3469.11004657142	256.650867243154	909.580440399686	450.950004327853	0	6379.80511687243	0	4730.9116684645	0	353.689864432737
C5AR1	0	0	0	148.316797848651	0	622.719419057579	12.9969863351056	0	0	2002.5031494712	0	0	2191.13897104365	194.793152253698	0	279.961994675281	0	0	0	2687.18092719404	12506.2188830161	2137.67821756171
C5AR2	11.1422060156968	0	0	6.50497489232361	104.751981719735	23.6409063581469	0	0	0	40.5964910063893	0	38.9714100816261	82.1632406564381	7.88953353488506	3.21245886684505	11.7470717860441	41.7239570777684	0	0.968678295145214	106.25951115362	70.7925205793499	74.2801144660773
CA8	205.557209567124	535.768385511257	51.5901282675381	0	0	655.855071344738	229.819337550423	991.423213837568	517.419075886686	0	1264.78262039017	134.346621347436	1490.46358686764	243.868122473599	646.551408466053	404.189982046152	2463.70537234067	0	334.442395466354	5049.78940267886	7856.32967084417	5465.37526510832
CAMP	229.296028062121	368.110557324446	222.232127270003	0	0	331.374292955571	59.534343912109	0	34.1407726860158	179.134896048971	635.882438058548	869.423183225075	1028.20294957911	86.0240205549461	176.940914655935	0	678.951153889648	0	0	130.910558423252	0	658.510814077914
CASP5	0	0	0	12.6354044718736	72.7325253751599	19.3643432603956	53.4716134669405	0	0	40.6204068232586	26.5676892288678	0	88.0258962261873	4.23462066149725	38.629099296629	9.03145816995208	0	0	0	107.808620998411	0	236.724955939096
CCDC102B	214.870528669601	476.255453360889	0	0	245.18613563777	269.591080928631	72.5295290402718	0	23.178230238994	922.941379279501	29.6506339346869	701.986165536643	199.306307288077	71.7370363936083	1.59192889347337	132.488875806131	0	2687.61634967931	240.493178323471	53.2860096835001	2822.06971958736	0
CCL1	0.265458254445443	35.179096950625	0	5.89071182012259	0	3.45333174875947	22.8144136272262	10.1361750730163	0.541558354467854	77.0410922963232	39.0857362600399	35.517113409808	0	3.33968243441336	0	0	35.4053553979747	64.2274459261778	43.817828996069	15.7278932926746	0.909963730562006	32.6937899048787
CCL13	41.8393115142051	3937.11236896654	0	0	535.528044093778	1332.62768835916	636.974840139415	0	0	0	0	0	6828.97629368533	253.137894683652	141.723731375727	549.541981317002	4046.65946555802	2313.57361599988	0	3907.32163408798	0	1013.20675758921
CCL14	51.1845262938838	133.198118612509	0	8.14430393959548	0	38.2258765748102	22.2516287473802	0	133.073511590793	120.430688600758	0	19.3681407751889	16.1375346752684	8.98337156591342	0	19.5202613518204	102.644230329247	15.186944632317	51.8596106412638	0	0	14.8608368217295
CCL17	4.35310317697058	802.018873786351	0	0	500.58527508725	225.672544310406	76.1909797754143	1042.39257952	623.414159194732	0	1513.73669684643	1154.68014427167	1439.31687456528	114.650269570009	538.777673469779	206.075861118898	1233.99039475119	8090.6972997668	667.378345999101	458.011442761994	2735.81183120899	0
CCL18	4551.48082236926	0	0	376.300251218868	0	0	3775.97161921111	0	7512.34563819849	0	5951.6617781776	18120.2973262877	0	1386.42862889261	0	2289.04286368132	11688.1007972527	0	0	20000.8324264452	0	486.809004423891
CCL19	7839.25491364427	19888.4253101076	2803.68634880662	67.6611199317623	0	0	2051.38269138076	0	13537.3693820612	0	0	373.645397459197	0	0	419.127087589045	0	6205.90056082604	0	0	0	0	0
CCL20	0	222.173459911086	0	0	0	1896.48232418908	961.772687733636	760.072477569918	0	0	596.147765937587	1003.47548014839	1707.26885797925	640.819680463558	796.582615264335	0	563.36015353684	6225.44332430469	0	19998.1264064804	0	28283.3122152927
CCL22	208.91229202	528.376167306849	0	0	836.174303055244	100.619497285326	167.432468994528	0	392.435938517355	0	0	337.596188293876	66.0733043001433	49.0941821052461	0	6.73425226987141	572.171100892378	10735.042440931	83.5658472417655	1489.21794401187	0	0
CCL23	60.904643379827	0	0	37.2249983132376	0	75.0193399954386	60.1991515392791	0	0	0	603.012089598067	364.25573418837	2.4053955273379	14.9751757095385	6.8887459385893	54.474923188168	0	79.2788936648743	87.1010921725552	1568.65701108786	45.7648800690691	26.8418699316419
CCL4	0	0	0	258.697101089581	0	221.673078772447	759.370225421649	0	0	2979.56445783295	872.108867445061	534.619103783096	621.266825828232	65.4218363280579	115.257378511805	0	0	1419.08803300281	0	1963.37869522106	2244.90407854196	0
CCL5	0	0	0	2522.33376726469	0	67.1062321906433	5724.02172579225	0	0	21588.6884132012	12081.7591355136	2505.92122368997	0	0	0	0	0	6723.29743688404	0	4676.72808748207	0	0
CCL7	0	0	0	2.07148177994755	0	77.9046139935847	241.190122308216	0	0	388.30348599602	0	60.3924149081397	533.947787137577	48.7774036483913	156.106599735133	0	75.9669252567152	1657.13590564684	0	721.192381346435	0	946.35415070216
CCL8	0	0	0	278.023841739311	0	133.570477874447	953.39109731786	0	0	2099.88437467795	1183.35225290243	0	1097.22249898875	83.1124893329251	664.814782021509	137.479429573109	0	0	0	1053.72348498921	0	140.121501329536
CCND2	1498.27484618998	562.55928942799	0	412.332975056286	0	3163.97506883292	406.300367713486	0	1550.49238720819	2461.28522317458	1315.02518597388	6240.93357421955	0	297.011023562181	313.801665549066	104.845772246496	0	19397.2366421342	1364.79484748185	1937.17105475114	0	1097.64541363491
CCR10	35.2654523106275	241.261604146125	0	59.4257073526088	0	179.729726662944	0	1426.01603079418	0	307.59493221937	224.243063726805	564.354141653489	181.236967649775	75.4046182031331	79.131229691486	119.006851224737	0	4558.13670124508	220.494458183049	1343.85715736241	495.382214746523	592.331004016421
CCR2	126.316523356483	206.751897059996	173.687045026351	68.8070673959819	0	70.2955284843181	136.725690878621	0	202.324043207593	299.027430873705	0	0	296.117001991091	3.46794203101816	111.957697126466	0	21.5306437991728	122.014118134008	0	49.5270642491431	0	0
CCR3	1.41616146323857	5.63503207359376	0	1.5956739987577	0	8.48214362015995	5.37092273118864	2.72034320150266	4.36058755149051	11.5990049400234	0	7.53830452573264	0	0.629805120581722	2.67043247898227	0.0658408067143718	2.06392170730716	62.5011457076679	0	37.7980589502134	0	58.7811231578893
CCR5	0	79.9983207051454	0	197.727703834688	0	246.355961866403	620.898256181016	0	0	1121.95834698847	0	0	774.369182131666	36.2245644674309	398.028418702818	0	0	0	0	1062.67656549113	0	0
CCR6	14.6522396161291	17.9944619981976	0	0	137.47644335821	0.113183607813333	0	0	13.0146225600598	0	0	0	0	0	0	0	0	19.5187837100829	0	0	0	0
CCR7	941.532072027606	1243.09975876669	0	20.3503291939741	1542.01115093252	0	381.485650871206	0	1243.5324860819	0	0	0	0	0	0	0	0	499.038359386853	0	0	0	0
CD160	12.3773435770472	21.6893775383875	0	9.62773501947569	123.078080556303	33.4756767300792	8.32189770356614	23.8474814481772	1.0316975282805	87.8672068678079	34.7664975543154	14.6901100317512	30.6828820763709	6.38216053001415	24.6863729336303	11.6225345237891	9.54158848164341	0	32.703314336127	81.5073873535509	76.5301763232612	0
CD180	184.746657677564	313.191689306889	21.5673713026904	50.9582548482664	0	92.5994688666666	41.141445517806	0	265.173373218547	354.788278634499	0	0	423.251105218807	22.7114204157414	151.19713874679	54.4126380415872	134.51163180512	0	0	0	199.549617989492	0
CD19	840.060495178561	1046.25690558513	293.658031262915	0	5331.18024645884	0	0	0	656.447296697609	0	0	0	0	0	0	0	0	0	0	0	0	0
CD1A	16.7228035128908	0	0	0	315.280841926761	0	18.643612713255	0	0	0	0	46.8005929475597	0	66.4407029346236	0	0	871.207467681614	4897.39667485482	183.454876622874	612.79818384464	0	675.614413786901
CD1B	44.6397315218715	129.474247160329	0	10.3791584004967	525.759736278081	18.4318873087851	36.9680579956602	0	84.8570467547266	0	0	12.1029609561522	0	14.5334875405071	38.8431289647933	0	261.578072722958	396.321432400512	0	0	0	58.2258057402166
CD1C	313.811717352089	617.16660498103	0	9.83694721331213	1382.53143621369	183.575558331259	95.4598133867925	0	362.036376807568	61.684251379917	0	128.43931231209	75.2431160855223	32.1885971743894	78.0899991672235	0	778.538341895252	1026.62685202852	0	0	0	0
CD1D	148.110051340413	531.638114348723	0	64.5713135635708	80.9692246328484	175.919087734229	0	0	245.179174801074	476.476619362402	0	374.281236600243	741.553815296209	69.1936393608328	228.979297900589	95.6141133868818	67.1381081794722	0	115.466526724614	219.419625539466	578.739630227992	0
CD1E	92.6965062342449	317.328648199476	0	9.12494801306765	145.858465192564	87.2928523158887	0	0	156.417516619283	120.544363872033	0	2.87985299353646	0	17.7331285448734	81.6050141217162	0	318.501605437329	550.995975598955	19.9531603837352	0	0	0
CD2	726.772201408833	1942.46967883823	0	675.382466214294	1645.7000828325	331.122938467769	1274.06504675815	0	1947.90032823786	3105.90983070916	0	0	0	0	358.445488582736	0	0	0	0	98.8466889141151	0	146.125480914727
CD209	285.96276272966	599.378811697195	0	109.038771050112	986.826535907707	277.690072690144	145.676301852135	0	345.884531741806	922.011460630618	186.272799615012	0	1260.92701517402	70.9616666914222	0	221.326824032931	274.874788379887	5999.56113278688	12.4586420852888	1170.97862380617	702.741897474897	782.698426702545
CD22	1320.6539268783	2664.54218470522	0	83.9841141085715	4622.31820266333	199.455938616633	0	0	1382.91715098251	20950.417565851	3037.71894678303	3501.08606915341	2791.8686285319	359.260652702265	659.754072128693	71.1514121025037	0	0	2709.57044784158	0	12061.3496038367	0
CD244	122.317191591905	118.823805350657	0	62.4781985547627	3.65194643483432	126.087319420289	101.339197737139	21.3672697403231	0	650.672476334076	10.523165969502	0	367.376444646171	6.07240259060121	182.220928587502	0	669.659651469353	76.7897607996394	217.057383307336	1320.01062718357	1177.17410992119	0
CD247	170.733712409282	499.670212204043	0	86.9644912559806	1992.42190306406	77.3180144772624	246.709630322658	0	357.290942038444	485.013739525393	0	0	0	0	0	0	0	9.07385036708522	0	0.367405557751835	0	34.9576275728297
CD27	705.218397681751	966.198185575996	0	243.380591338494	2496.72115647466	0	0	0	1111.64811468548	1620.24974101757	0	0	0	0	0	0	0	0	0	0	0	0
CD28	146.283659159781	413.311290337362	0	48.7734774501871	424.656096639882	151.063128031396	108.041221481881	0	238.669329554026	377.347850612937	45.4620724751787	0	392.990495670528	34.5448253935989	164.214965656753	74.4927013975881	0	0	0	379.94449518532	4590.82183951007	0
CD300A	273.958239466178	466.359385117041	0	120.996418230025	1151.49152202355	439.850503185162	481.384434265551	0	607.217730984531	1357.83349532071	0	0	2321.32178021817	107.413706850751	546.319090300684	244.665320768503	1024.64082177307	0	0	1620.36788475423	0	2271.57864056518
CD33	88.2874616050166	18.7602203526057	0	29.2449715648762	0	476.497917725525	195.099205418643	0	0	496.937512079973	64.8704635770305	413.604947854788	443.780120968291	96.8133399355433	233.214162998579	135.056645669818	0	0	45.2330467701105	0	0	0
CD37	1084.75127697214	2188.06827689163	0	191.913462175601	8484.97821059599	258.966646832882	82.3026054451167	0	1645.92870381297	169.978793669973	38.7178518758191	1315.69087372513	1049.83196514792	113.042396281387	0	129.029174875208	0	0	0	1089.8969980548	0	485.020445642727
CD38	144.727052092573	191.458267911112	188.450315631682	108.632790010349	85.0180629653032	197.751741899154	288.571305907841	9.21252603049079	0	612.429433411388	0	0	593.764128365312	1.0055257901775	350.777960530667	0	23.6068066230026	0	0	125.655721696306	0	0
CD3D	1044.4103994965	2292.2914122158	0	366.363588542038	5033.09979163366	0	1011.98238723722	0	1807.47216416743	2328.14009660618	0	205.403725911755	0	0	0	0	0	0	0	0	0	0
CD3E	1003.33646913197	2102.95771761922	0	328.531804671324	6651.83140051368	0	43.023985376162	0	1609.14289598009	2260.88096420411	0	0	0	0	0	0	0	0	0	0	0	46.9698490241988
CD3G	179.416052213849	470.932468545349	0	77.356899308311	447.420934745889	73.4836705671338	132.392122077793	0	279.154879740721	448.660775723433	0	0	0	0	49.5242155455563	0	0	0	0	0	0	0
CD4	2144.3208082596	3553.42446768733	0	499.362629453485	10845.1993480928	1460.62602036332	0	0	2214.71995177944	2828.51709974565	14724.3184791442	657.453683618378	6164.16409327359	563.387886571177	1566.85728946914	855.905198803772	0	0	2392.04102793744	0	0	145.389811977373
CD40	1193.92468947129	2401.46865161249	0	410.260567924699	182.121573750644	726.31329499867	244.46825746946	0	1162.85862337232	2275.69508511178	1147.45730354752	2924.84063179446	3059.94541394017	258.13992415909	1163.76704879976	306.951019412794	2358.30644320793	8073.39364162931	1153.17599392056	144.984346655159	3954.57527402924	2707.28731577825
CD40LG	189.795727154082	308.145502664513	0	24.9997726036546	1511.33505068934	50.5081412424248	61.8396673646813	0	200.160396028066	5.08716569567008	0	0	0	0	0	0	60.0942646756026	11.1951213410873	0	0	0	0
CD5	510.944455406887	838.291693940166	0	133.833412230359	3717.60845261459	142.252929845044	242.056086284163	0	721.063855878908	0	0	77.4964193695935	0	0	0	0	11.6378770371083	0	0	0	0	119.47669090781
CD6	251.106863282216	445.141785506596	0	83.8411003696799	740.774247463439	139.982988471408	161.675764922754	0	379.568525100438	128.071296325901	5.6162933067127	0	0	0	0	0	0	0	0	10.2725077988578	93.0461537276393	0
CD68	1.68084356518075	0	0	108.028718747985	0	0	251.079252195196	0	45.5456395280663	327.006762625413	973.639360404635	461.429536477378	525.260873809943	54.3810550972322	0	136.344499106358	320.359774660517	0	176.581232897701	31.7747845127621	88.4029030813418	843.682586559915
CD69	307.107014770842	731.001619186707	0	63.7506640405528	1616.79197836629	153.070738506678	253.608928268156	0	352.853301335768	387.079626337872	0	0	77.322639027377	0	128.8146113674	0	0	1553.41531649425	0	531.671832225786	0	540.147952411746
CD7	380.808310147006	523.478739501899	0	332.504564105067	2197.92230460412	0	670.655100335195	0	974.699514361653	0	1208.32329185397	1229.80589144678	0	0	0	0	0	0	0	202.694890350373	0	327.893744806886
CD70	0	2237.9716110341	0	162.167575635559	0	0	1108.68362548017	0	87.2160308507893	2268.00360284636	1463.05739194907	2173.79596321451	430.309546919383	236.224614316269	2388.28356823189	0	3885.50580420813	9961.32660543016	773.870458489838	34576.817660776	0	31398.625099617
