Mixture,B_cells,CD4T_memory,CD8T_B,CD8T_G,Dendritic_cells,Monocytes_Macrophages,NK1,NK2,NK3,Plasma_cells,Tregs,P-value,Correlation,RMSE
TCGA.FR.A726.01A,0,0,0,0.172908714825098,0.0261607686589478,0.121956963567198,0.404626840892439,0.175839866721212,0,0.0985068453351051,0,0,0.265426334632129,1.03591997354581
TCGA.XV.AAZY.01A,0,0,0.0722021394780208,0.0415520897907005,0.0559551235321103,0.115304058072907,0.236300325108531,0.181870146583228,0,0.252720263842232,0.0440958535922707,0,0.352735428508916,0.951946029661275
TCGA.FS.A1ZS.06A,0,0,0,0.155447850627568,0.0597489143037104,0.224535209104828,0.318256331450933,0.0730583922937883,0,0.168953302219173,0,0,0.175053336003217,1.04920071057185
TCGA.ER.A2ND.06A,0,0,0.0114620309897071,0.0608268769117023,0.033128899105942,0.117759187635046,0.259596436883386,0.237267842261689,0,0.276828484178412,0.00313024203411543,0,0.433499985152983,0.905468808137062
TCGA.DA.A1I5.06A,0,0,0.104757445319296,0.0175338359419295,0.0340426331330307,0.227379478849467,0.229184729176083,0.165039225496206,0,0.220143314951716,0.00191933713227204,0,0.322252166660349,0.967635259137244
TCGA.BF.AAP6.01A,0,0,0,0.0977701902384865,0.0659211071525567,0.127042492170264,0.442394916875509,0.117828843562956,0,0.149042450000227,0,0,0.324229064166868,0.995987284144976
TCGA.EE.A180.06A,0,0,0,0.196264977017351,0.0517037842460144,0.0811976980175597,0.444944486760431,0.122022261045803,0,0.103866792912841,0,0,0.202643139708591,1.08521603953406
TCGA.EB.A5VV.06A,0.305935685462107,0.25459111637905,0.09413535179832,0,0,0.020283370577627,0,0,0.184360148597966,0.116269300780752,0.0244250264041782,0,0.53977576142076,0.84961151634298
TCGA.BF.AAOU.01A,0,0,0.0932572181689412,0.0232857052105522,0,0.101386645902819,0.15594956066038,0.171373133331182,0,0.454747736726125,0,0,0.398109308912514,0.930419992528889
TCGA.EB.A431.01A,0,0,0,0.18475582774385,0.0373034607336997,0.069748469305539,0.391869530761143,0.138100931355939,0,0.178221780099829,0,0,0.290570930859175,1.01386618100918
TCGA.EB.A24D.01A,0,0,0,0.122805302885101,0.029463692919861,0.0402830366615413,0.283247207881934,0.0822279318946744,0,0.441972827756888,0,0,0.418593860857911,0.922796621828774
TCGA.RP.A690.06A,0,0,0,0.249040055367553,0.0765954956143905,0.227994669655797,0.122580678749156,0.12807180212944,0,0.128564458925304,0.0671528395583598,0,0.24220596066949,1.00420375881063
TCGA.FR.A7U8.06A,0,0,0,0.061360510796281,0.0598991292672139,0.124065855941944,0.459166309527521,0.148831905619483,0,0.146676288847557,0,0,0.321281418037424,1.00167547323354
TCGA.ER.A19A.06A,0,0.0578900996718447,0.23054239647629,0,0.0361475812056159,0.392212372390069,0,0.230127476944517,0,0.0530800733116639,0,0,0.598906079598524,0.803102720644932
TCGA.DA.A1I0.06A,0,0,0.00388527323416013,0.0392836081879651,0.056363949397828,0.132817369999137,0.187910541150627,0.156817885077209,0,0.354348512604155,0.06857286034892,0,0.447194880923048,0.895387158294723
TCGA.EE.A2A2.06A,0.0161116141371222,0,0.0190004675174644,0.124073784864642,0,0.0739774423034605,0.397327858904573,0.139215217574386,0,0.230293614698353,0,0,0.304329248602498,1.00382691991972
TCGA.DA.A1HV.06A,0,0,0.23214583511106,0,0.0199455996876996,0.203683106871233,0.181259482944115,0.0572216825796736,0,0.305744292806219,0,0,0.381770752783396,0.937691797505917
TCGA.ER.A19D.06A,0,0,0.0137959895707551,0.0875185745099564,0.0642345555695824,0.247595730183783,0.358225630196631,0,0,0.228629519969292,0,0,0.331051970131474,0.973951589971829
TCGA.EE.A29S.06A,0,0,0,0.03123485554257,0.0357009269084635,0.158865590286872,0.309144703442279,0.231368000919408,0,0.233685922900408,0,0,0.381706272308097,0.937345218519564
TCGA.W3.AA1V.06B,0,0,0.047434769839736,0.0851329728938026,0.0338789853381183,0.125077286477715,0.321457178932903,0.261389714465835,0,0.125629092051891,0,0,0.370089120509271,0.957628418982057
TCGA.EE.A29N.06A,0.0146671549675581,0,0.0730454788141253,0.0346610086956085,0.0279512764232787,0.156876012829763,0.304350104108613,0.177531741667249,0,0.210917222493805,0,0,0.381636437098901,0.940764986999233
TCGA.D3.A51R.06A,0,0,0,0.306639345881322,0.0487095050993729,0.0303204618939618,0.555978365157201,0,0,0.058352321968143,0,0,0.228563374150659,1.1260535427744
TCGA.YG.AA3P.06A,0,0,0,0.162478406803225,0.0445981979002354,0.0574447313729786,0.446306936388801,0.0900153632738457,0,0.199156364260914,0,0,0.230557860628013,1.05963418676364
TCGA.D3.A2JG.06A,0,0,0,0.13035845858759,0.0169906771214602,0.0898599772300636,0.176626039206032,0.183378153651588,0,0.362364745745908,0.0404219484573575,0,0.427813567278931,0.908922517002927
TCGA.W3.A825.06A,0,0,0.098072005857695,0.124851641773221,0.0486475040407033,0.184376871222334,0.218137567136956,0.143126642753505,0,0.153742058107844,0.0290457091077403,0,0.385938792233499,0.935990010198293
TCGA.EE.A29V.06A,0,0,0.0202899882821719,0.104678813452275,0.0213203095366643,0.100911798050905,0.348436638160537,0.15713619411954,0,0.247226258397907,0,0,0.281344029414241,1.00457649931786
TCGA.ER.A19S.06A,0,0,0.447536033382767,0.0456722576973019,0.0160414890300101,0.168168174154851,0,0,0.000199724474823904,0.294216669418715,0.0281656518415311,0,0.331117126045999,0.9763112526191
TCGA.EE.A2GE.06A,0,0,0.275849449656909,0,0.0148648777903417,0.220191680124917,0.0330069627705507,0.103935124286089,0,0.336350284647513,0.0158016207236794,0,0.352928407520221,0.949974798266992
TCGA.EE.A2GD.06A,0,0,0,0.0687599743875215,0.0365462798710673,0.22963596618308,0.083503198926771,0.199852453637304,0,0.334764824909507,0.0469373020847493,0,0.341977226569947,0.950023741013933
TCGA.BF.A3DJ.01A,0,0,0,0.0607649985834233,0.0337020898956316,0.253738776940892,0.202257583854419,0.153091443439878,0,0.293450158231646,0.00299494905411043,0,0.237695779427931,1.0032374144722
TCGA.Z2.AA3V.06A,0,0,0.17631280932832,0,0.040158649644568,0.252032725281549,0.0767483202236092,0.212136842674294,0,0.175272886570116,0.0673377662775438,0,0.361597849556305,0.943393759949612
TCGA.DA.A1IB.06A,0.186162477124214,0.115784312462322,0.208048067924344,0,0.0202717226772472,0.12838385647899,0.0451531054345189,0.0696568513876716,0.00561675043901215,0.203808878836657,0.0171139772350231,0,0.349835919702382,0.943120166583118
TCGA.D3.A2J7.06A,0,0,0.0929555517601855,0.0606961391069641,0.0207512356253245,0.100821380691356,0.154085903435581,0.14142533027929,0,0.429264459101299,0,0,0.455728104026764,0.894147810539595
TCGA.W3.A824.06A,0,0,0.245722720778765,0.00103295799336943,0.025355353954087,0.139850190708815,0.196036012485797,0.192764868869004,0,0.199237895210163,0,0,0.485307310960739,0.880464333286751
TCGA.D3.A1Q8.06A,0,0.0399955854714657,0,0,0.0681444018685896,0.19745811474962,0.184241856214582,0.214937012998755,0,0.260909526888357,0.0343135018086313,0,0.313066325534341,0.963284907286148
TCGA.EE.A2M8.06A,0.0449604650729736,0,0.481242390551797,0,0.00474044594774721,0.216333617184167,0,0,0.0820892613551454,0.152247986080709,0.0183858338074603,0,0.399758797666582,0.941680018644561
TCGA.GN.A26C.01A,0,0.0108163711425233,0.234910727961435,0,0.0348111612179237,0.266258628816365,0.137851412356961,0.101852082728522,0,0.21349961577627,0,0,0.290101605683911,0.985737691728024
TCGA.EE.A2MR.06A,0.166251795081919,0.146662094788208,0.123245026544162,0.0250489265922452,0.0200743778452242,0.155339257436345,0.149631632578542,0.0802667537248273,0,0.133480135408527,0,0,0.50037194138219,0.866287922578422
TCGA.D3.A3C7.06A,0,0,0.147407072408708,0,0,0.251270549016946,0.105669941581013,0.192996599897767,0,0.302655837095566,0,0,0.40972467810552,0.915994374301303
TCGA.EE.A29C.06A,0,0,0,0.115399429092087,0.0427304516400658,0.086052611306776,0.352262214595697,0.162174378872649,0,0.241380914492725,0,0,0.329531291317559,0.976078653042297
TCGA.ER.A3ES.06A,0,0,0,0.295395419934873,0.0631682232047834,0.0439327137779253,0.456444512647993,0.00936351529453148,0,0.131695615139894,0,0,0.174274923990227,1.1094011117608
TCGA.ER.A19N.06A,0,0.0496180716799599,0.230086794030855,0,0.026723316497277,0.326785040400273,0.130697205104136,0.0216206178418763,0,0.214468954445623,0,0,0.295914508794859,0.982771906971624
TCGA.FS.A1ZM.06A,0,0,0.29444837085525,0,0.0192967924476516,0.2720643888217,0.132367172030944,0.107665595749665,0,0.17415768009479,0,0,0.279201096180582,0.999863868033521
TCGA.Z2.A8RT.06A,0,0,0.073187684431298,0.00322043938189353,0.0341349448883767,0.145208174986165,0.334574209567435,0.145603958596763,0,0.26407058814807,0,0,0.400234222845872,0.932895913456831
TCGA.FS.A1ZG.06A,0,0,0,0.148024265641526,0.0502218203014844,0.102648683756071,0.305071133733109,0.150920964199874,0,0.212732101795557,0.0303810305723775,0,0.247355430576051,1.01573763968895
TCGA.ER.A42H.01A,0,0,0,0.167994829753402,0.068421120078215,0.0991012783647875,0.371509909458786,0.150940162845148,0,0.142032699499661,0,0,0.224280581004251,1.04496959024877
TCGA.D3.A51K.06A,0,0,0.170587323310764,0,0.0289729922593845,0.079589235720017,0.204567445563903,0.204430596258934,0,0.311852406886997,0,0,0.28019971311443,1.00003014217146
TCGA.D3.A3C1.06A,0,0.0116602622272334,0,0,0.0383048209933829,0.179989378922438,0.0814150303114529,0.18070418923683,0,0.464617322827501,0.0433089954811619,0,0.400672079472631,0.926078326746914
TCGA.WE.A8JZ.06A,0,0,0,0.0391848641366564,0.0178026109234608,0.105417245771241,0.308164423088157,0.216665292843491,0,0.312765563236993,0,0,0.384294201087556,0.937165072921985
TCGA.FS.A1YW.06A,0,0,0,0.124905515409313,0.0371810084007195,0.0984801238166227,0.158453149660345,0.153047729715244,0,0.380776365168831,0.0471561078289258,0,0.26969944019155,0.994163818277965
TCGA.EE.A3AF.06A,0,0,0.124529118175239,0,0.0543256285813042,0.186003197062061,0.259399414264222,0.201967073769816,0,0.173775568147358,0,0,0.292201330767042,0.990629474498309
TCGA.DA.A95Z.06A,0,0,0.0125254276485791,0.102612378381994,0.0714709867889463,0.135058397010488,0.450186456531501,0.145406682456715,0,0.0827396711817775,0,0,0.340345451567186,0.996192383131404
TCGA.GF.A4EO.06A,0,0,0.295524408814368,0,0.00480540637897731,0.164924727085568,0.00402710957479355,0.0166304085996776,0.0150673385532772,0.489414542440233,0.00960605855310542,0,0.416123647062661,0.923589835122778
TCGA.EB.A4OZ.01A,0,0,0.226717261507931,0,0.0488570343911323,0.129171928308509,0.0805158902762595,0.291623463734881,0,0.212248679295354,0.010865742485932,0,0.139383113897517,1.06820922925155
TCGA.D3.A51N.06A,0,0,0.0601549572151265,0,0.00705935108431787,0.167742668870816,0.0893508506706986,0.175241934945708,0,0.451427330160629,0.0490229070527047,0,0.5593487252361,0.83024212258086
TCGA.EB.A5UN.06A,0,0,0,0.144482966031624,0.0439396288175957,0.163653637994089,0.243787031581087,0.175786566822724,0,0.22835016875288,0,0,0.255552416537649,0.999307469578984
TCGA.EB.A551.01A,0,0.00880338767824925,0.321607555277882,0,0.0167026595202464,0.152409129364085,0.0760527738336182,0.14359493423299,0,0.280829560092929,0,0,0.304929489648539,0.983709872001916
TCGA.EE.A2GL.06A,0.224518635778777,0.216694679657222,0.0605472563445584,0.0159379197406159,0.0810437468700768,0.0572235998319784,0.141738646004941,0.0272401769337012,0,0.175055338838129,0,0,0.549889538352562,0.839669485723958
TCGA.GN.A4U7.06A,0,0,0,0.20872478369289,0.0339355886310767,0.0887782537045418,0.409956697449631,0.0868271753555019,0,0.171777501166359,0,0,0.306998282586953,1.00571279755265
TCGA.EE.A2MF.06A,0,0,0.114969094772601,0,0.0291948695062401,0.106806455041983,0.306357519354167,0.108272493831398,0,0.334399567493609,0,0,0.351685267883156,0.962240018974731
TCGA.FR.A3R1.01A,0,0,0.0833514055399617,0,0,0.099946257365188,0.279897144726107,0.239909764376563,0,0.29689542799218,0,0,0.324133155307696,0.975739907131224
TCGA.WE.A8ZY.06A,0,0,0,0.129850006586317,0.019983342131457,0.113096713823867,0.388444828749694,0.175089447639084,0,0.17353566106958,0,0,0.337812661276712,0.980348981076147
TCGA.XV.AAZW.01A,0,0,0,0.191118067238081,0.0678107726638439,0.107745446043184,0.461995287718758,0.0726468641299275,0,0.0986835622062054,0,0,0.0411155720646963,1.17447243837885
TCGA.EB.A4XL.01A,0,0,0,0.0384041621037303,0.0713100112172887,0.0987261420024956,0.231034431947716,0.181252634931181,0,0.350546441328145,0.0287261764694428,0,0.188225919957598,1.03583541130624
TCGA.W3.AA1O.06A,0,0,0,0.144380927167908,0.0414717697962737,0.102651179649485,0.40241398449614,0.18682111468703,0,0.122261024203164,0,0,0.287486726595915,1.01858362150347
TCGA.GN.A4U5.01A,0,0,0.303195512605081,0,0.0623770255086562,0.190881943806198,0.116404154120221,0.186931394333153,0,0.0706671691648486,0.0695428004618431,0,0.209144011749709,1.05150479071514
TCGA.EE.A2A5.06A,0,0,0,0.125822302957175,0.0393445801312139,0.104987126269694,0.474995620347362,0.105639835922825,0,0.14921053437173,0,0,0.237168770716066,1.06055288361862
TCGA.FR.A2OS.01A,0,0,0,0.134933309162281,0.0347543387145272,0.136467602247482,0.438873773724349,0.127773007360781,0,0.12719796879058,0,0,0.247486047864599,1.04531567657028
TCGA.EB.A6QY.01A,0,0,0,0.161090133743387,0.00496091641182274,0.0898131119837221,0.275198134448523,0.232213125944171,0,0.236724577468375,0,0,0.0906683660686087,1.10167378997965
TCGA.D9.A4Z5.01A,0,0,0,0.0872598728586263,0.0422604060203206,0.353769791933867,0.115901862706975,0.183251841692701,0,0.176767314661972,0.040788910125538,0,0.295390820653536,0.978938323569587
TCGA.W3.A828.06A,0,0,0,0.0661552274502865,0.0541426771183991,0.233140079838442,0.220389352764748,0.249075116760673,0,0.169613997084316,0.00748354898313606,0,0.315764443899433,0.967449593752286
TCGA.LH.A9QB.06A,0,0,0,0.157172603221404,0.0679430050102764,0.0859141274266459,0.348839832442694,0.16309232330354,0,0.177038108595439,0,0,0.155166854596455,1.07636150979312
TCGA.EB.A5VU.01A,0,0,0,0.137050528390679,0.0168216741746735,0.133335926624237,0.44614644539465,0.133677033693156,0,0.132968391722604,0,0,0.120321802898656,1.12199672561136
TCGA.GN.A268.06A,0,0,0,0.185310213236429,0.0378959890068893,0.0706253001088842,0.436235014941572,0.162240331504751,0,0.107693151201475,0,0,0.302638387555387,1.02448144212424
TCGA.ER.A199.06A,0.0938419864970293,0,0.200693238276968,0,0.0573031769932785,0.15388807708063,0.107818671507042,0.074462343961716,0,0.226661395132396,0.0853311105509402,0,0.374661939337025,0.932705536659116
TCGA.EE.A3AC.06A,0,0,0.0967405842885944,0.118282668862633,0.022442343070868,0.158649972984754,0.322249128177331,0.107978758659954,0,0.173656543955866,0,0,0.355893450622281,0.964614899852628
TCGA.RP.A6K9.06A,0,0,0.216579496083812,0.0263050604576935,0.0887395471393317,0.178501558983925,0.0608169222937374,0.0302795095551815,0,0.359817000092738,0.0389609053935804,0,0.489960046148616,0.87145019634473
TCGA.D3.A8GQ.06A,0,0,0.00489079454727061,0.108515065945669,0.0278670458298894,0.0828102555590746,0.299077944707081,0.135338695865852,0,0.341500197545164,0,0,0.368897944918779,0.947343483047685
TCGA.W3.AA21.06A,0,0,0.0855324677287046,0.0492624860742445,0.0453896342288404,0.0998002593751132,0.319186814331867,0.0717357774371836,0,0.329092560824047,0,0,0.362318759180286,0.955768306338609
TCGA.BF.A1PU.01A,0,0,0,0.169149724477495,0.0362221981372185,0.0786234905269385,0.427334192593844,0.155789334034322,0,0.132881060230182,0,0,0.185940947635678,1.08812825847409
TCGA.ER.A196.01A,0,0,0,0.180047343695215,0.0112325829478811,0.133145674956171,0.16395892955695,0.170724550972355,0,0.299673266389606,0.0412176514818226,0,0.144080007412688,1.05355712138538
TCGA.W3.AA1R.06A,0,0,0.0164452490912953,0.0893300605268088,0.0107420731959867,0.0748535103304086,0.426949857078298,0.134253571081558,0,0.247425678695645,0,0,0.324161329214468,0.996249861210158
TCGA.FS.A1ZN.01A,0,0,0,0.103448865970544,0.0104149426850452,0.0750548176677777,0.241767037859766,0.129977466620475,0,0.439336869196392,0,0,0.159398984019544,1.06537903580762
TCGA.GN.A4U8.06A,0,0.0307224454051247,0.219056067215479,0,0.0213485329075839,0.146323561629574,0.243577765044293,0.0792044038215761,0,0.25976722397637,0,0,0.330413896847026,0.972996176368386
TCGA.EE.A2GU.06A,0,0,0.267317706670779,0.0122805911099252,0.0394535688142181,0.146460981626312,0.193104929282468,0.0685910035747951,0,0.221976202282516,0.0508150166389862,0,0.409845639180189,0.927448770465552
TCGA.BF.AAP1.01A,0,0,0,0.0101958091042207,0.0569114404410697,0.135170539546733,0.383816999166578,0.131611591012313,0,0.282293620729086,0,0,0.319390783365246,0.980901052485285
TCGA.DA.A1I2.06A,0,0,0.0654107748869242,0.0658573074148533,0.0480501396227449,0.10034502367752,0.266230397686174,0.139198799977513,0,0.314907556734271,0,0,0.344706463659313,0.959099229218033
TCGA.FR.A8YE.06A,0.164056187497565,0.268269022176916,0.0711771701691885,0,0.0421260252608785,0.158825807987947,0.0209865069014294,0.0753050689237841,0,0.145222454859838,0.0540317562224542,0,0.428630499878793,0.905676206411775
TCGA.FS.A1ZB.06A,0,0,0,0.0474253520745399,0.0292443421799309,0.279960344731473,0.364457846194195,0.199762433823882,0,0.0791496809959788,0,0,0.415372289868122,0.934712926177381
TCGA.BF.A5ES.01A,0,0,0.013239193430816,0.0578716192757895,0.0326902960897157,0.137377929595594,0.278902809315845,0.238994313561694,0,0.230111342468403,0.0108124962621421,0,0.357416829724832,0.950031846495117
TCGA.GN.A4U3.06A,0,0,0,0.114605566385585,0.00837633511487433,0.0434426588080842,0.296310128467893,0.162130336145987,0,0.375134975077577,0,0,0.367448969045818,0.953586896691235
TCGA.EB.A44R.06A,0,0,0.193258645525285,0.142546018349181,0.0398796822361826,0.0973154897104121,0.214212649878594,0,0,0.312787514300345,0,0,0.375892765663797,0.946656375632883
TCGA.WE.A8ZQ.06A,0,0,0,0.241793012902551,0.0791557903560053,0.105317194668738,0.40903128499107,0.0461634663867772,0,0.118539250694859,0,0,0.195919875614751,1.07142713237096
TCGA.W3.AA1W.06A,0.0121221863649822,0,0.509046966867153,0,0.0475333292772423,0.211746136289621,0.0282498304326732,0,0,0.129174534901189,0.0621270158671394,0,0.505515489851991,0.872492915767003
TCGA.GN.A8LK.06A,0,0,0,0.279367912502159,0.0579333084853298,0.0664626951084174,0.402732471123288,0.10499985066678,0,0.0885037621140252,0,0,0.292896888188076,1.02749531749514
TCGA.ER.A19T.01A,0,0,0,0.244000910627752,0.0514841350228203,0.0546816770925754,0.433538962363993,0.0938166964031662,0,0.122477618489693,0,0,0.196255224607451,1.09005808273922
TCGA.EE.A29R.06A,0,0,0,0.188543891928015,0.0541314972657039,0.105475679710431,0.304349534923271,0.13931755899374,0,0.193371500851263,0.0148103363275773,0,0.242306975475903,1.01989251981479
TCGA.EE.A3JD.06A,0.144675878177768,0.172175743775432,0.162775123256419,0,0.00913487721382054,0.140858719217014,0.139180286095649,0.0783515689104546,0,0.152847803353443,0,0,0.357520771304431,0.938923012176678
TCGA.D3.A2JO.06A,0,0,0.119002426080665,0.0953656851770539,0.0112707711751387,0.184492310864701,0.261526664076027,0.161728647869159,0,0.166613494757254,0,0,0.214775987688649,1.03754810482278
TCGA.ER.A19F.06A,0,0,0,0.0114556191564216,0.0207738327364904,0.134308878202222,0.403358977196524,0.207793239367587,0,0.222309453340755,0,0,0.351534973928148,0.968105970912634
TCGA.D3.A2JK.06A,0,0,0,0.0158351991272226,0.0265471090812959,0.151100127848122,0.289896462261139,0.204956893448759,0,0.311664208233462,0,0,0.321076973885645,0.968151164890279
TCGA.D3.A3C8.06A,0.0229968832550974,0,0.600033469561556,0,0.0260813523898598,0.146791542689878,0,0.124607683675228,0,0.0794890684283815,0,0,0.608027810640181,0.80139540255458
TCGA.EE.A2ML.06A,0,0.0426397342415514,0.0779050135481813,0.00713670040478582,0.050550956662695,0.146917858953012,0.180396844870052,0.175843117311488,0,0.316566172003554,0.0020436020046814,0,0.374924754081799,0.934441634673959
TCGA.ER.A2NH.06A,0,0,0.460928302462628,0,0.0133823303894099,0.174808101324977,0.0501399182643984,0.111043336902308,0,0.179071617603362,0.0106263930529164,0,0.408044223755053,0.937223733292818
TCGA.OD.A75X.06A,0,0,0.0372274359314466,0.0529518802968293,0.0187235053042377,0.122505294255095,0.437781469308689,0.115412867635658,0,0.215397547268044,0,0,0.357282917511905,0.975821646486503
TCGA.EE.A2M5.06A,0,0,0.114717146125672,0,0.0248373169141692,0.119133590030277,0.317271754477234,0.283544359136795,0,0.140495833315852,0,0,0.283828069653726,1.01396572175747
TCGA.BF.A3DM.01A,0,0,0,0.172290031571695,0.0300436737718158,0.118465002905311,0.402123619381752,0.0757844828560362,0,0.198277838068445,0.00301535144494475,0,0.248263159617383,1.03205423197933
TCGA.EE.A3JA.06A,0,0,0.0187036889819803,0.191097760852541,0.0283122213987623,0.163034282833915,0.272253689107511,0,0,0.326598356825291,0,0,0.351237735483802,0.95220385393319
TCGA.EE.A3AA.06A,0.0779710213492559,0.0392416619899735,0.112395886707855,0,0.0041995347796584,0.115690112071653,0.255039861774615,0.145525849190421,0,0.249936072136567,0,0,0.394304685339194,0.926982765439128
TCGA.D3.A8GN.06A,0,0,0.164893337285065,0,0.0255044992586315,0.0902839499556413,0.0814429510927039,0.173875259342918,0,0.417367937262922,0.0466320658021184,0,0.378153732332089,0.94083643058674
TCGA.DA.A1HY.06A,0,0,0,0.113042486728205,0.0377905447208238,0.115551359085397,0.205794273090547,0.137574139706238,0,0.379991260565242,0.0102559361035465,0,0.330699969106749,0.96166131920805
TCGA.FS.A1ZF.06A,0,0,0,0.142306127996235,0.0626177156423218,0.075654537985569,0.568358532814054,0.0468548842216719,0,0.104208201340148,0,0,0.394852437416183,0.990698135284448
TCGA.D3.A8GM.06A,0,0,0.0843131376491165,0.0504418688689158,0.0122986770835381,0.126480220903317,0.333171745257717,0.206354704337699,0,0.186939645899697,0,0,0.269347763891355,1.01724338878005
TCGA.GF.A769.01A,0,0,0.0582430127803477,0,0.0598198052147372,0.144270990939198,0.420630282832269,0.215557504565831,0,0.101478403667617,0,0,0.248872909746366,1.04648095191616
TCGA.EE.A2A0.06A,0,0.0998525931289405,0,0,0.016854556028121,0.179883015863253,0.139948088637627,0.0763171115525179,0.0651948232744541,0.421949811515087,0,0,0.405373865593015,0.91937144338146
TCGA.EB.A299.01A,0,0,0,0.129394079176422,0.0804882965900703,0.220506557202852,0.233619379805221,0.12364104440752,0,0.164861142557395,0.047489500260519,0,0.0780784063774093,1.0837330647921
TCGA.D3.A3CC.06A,0,0,0,0.0484010752549587,0.0392493768203493,0.128584268558357,0.238337926087774,0.166108176809957,0,0.379319176468604,0,0,0.385580335681386,0.931852821318852
TCGA.EB.A57M.01A,0,0,0,0.0989324826154234,0.0621243598321283,0.148668788787784,0.166465273872864,0.165169596488386,0,0.327699824007384,0.0309396743960298,0,0.251127263385926,0.996902252814583
TCGA.EE.A2A6.06A,0.03433803819934,0,0.199619594785402,0.0155520996196055,0.0139581159884986,0.117651515159758,0.223028390287087,0.15709363587651,0,0.2387586100838,0,0,0.336744143408528,0.96702418845034
TCGA.EB.A3HV.01A,0,0.00678573767683663,0,0,0.117502322874676,0.292558941839807,0.286903837086252,0.0574359586478242,0,0.233203050597935,0.00561015127666932,0,0.212980068289266,1.03216021702642
TCGA.D9.A6EC.06A,0,0,0,0.0625800206623569,0.0458455691817052,0.17061185830976,0.363784048839392,0.164729258862159,0,0.192449244144626,0,0,0.297521642080037,0.991856977231852
TCGA.D9.A6EA.06A,0,0,0,0.0865266326964738,0.0347041482881863,0.0727533479418739,0.330974873278836,0.202131691662061,0,0.272909306132569,0,0,0.290678219347344,0.996302743984803
TCGA.FS.A1YX.06A,0,0,0,0,0.0741233512493062,0.219074421628966,0.381059766591327,0.192909414445073,0,0.132833046085327,0,0,0.310641138251456,0.990839088701574
TCGA.EE.A2GS.06A,0,0,0.0661624965782624,0.00252953159882782,0.0561263051849296,0.113696687314454,0.375546740685485,0.132972551417313,0,0.252965687220728,0,0,0.40342647599346,0.936696509973154
TCGA.D3.A2JF.06A,0.0192594156956384,0,0.167012320109467,0,0.0501519335834712,0.106426800626442,0.142842090679552,0.167019096505977,0,0.347288342799451,0,0,0.412595139851823,0.916993812655162
TCGA.FS.A1ZK.06A,0,0,0,0.20887334214257,0.0419043911534139,0.0462311963423471,0.465414244134751,0.103099954951438,0,0.13447687127548,0,0,0.234578460676782,1.07468941647946
TCGA.DA.A960.01A,0,0,0,0.217478323414071,0.0863626458575655,0.0805153524687899,0.365136995786982,0.040576623438383,0,0.192932788726199,0.0169972703080088,0,0.226084297703697,1.03949060119986
