GeneSymbol	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
AQP9	1	1	1	0.854889341458047	1	0.932352712147647	0.16734073509854	1	1	0.652753131357188	1	1	0.0382462532901865	5.88563223231357e-08	1	0.246154731891807	0.818835828454629	1	1	0.0450498225203387	1	7.9063395230909e-05
ARHGAP22	1	1	1	1	1	0.10882569850835	1	1	1	1	0.867336820036968	0.915181255474248	0.856056348083826	0.102029793470053	1	0.0336182914771932	1	1	1	0.335857217899886	1	0.342359284618591
ARRB1	0.999205503098767	1	1	1	0.443124161208909	0.10569856923628	1	0.250102689491672	0.444312049693135	0.309950893727689	0.535477484429583	0.493964677958245	0.243053127061483	1.35496847590297e-06	1	3.98073297932726e-07	0.0575645103474584	0.922281286226669	0.0415059297481363	1	0.476875226182915	0.856328510789278
ASGR1	0.649149163165329	1	1	1	0.111094829641552	0.791128097132885	1	1	1	1	1	0.0396190085301973	0.554135178188487	0.000141355690364362	1	0.0253111131406729	1	1	1	0.279178056619265	1	0.824917235794899
ASGR2	0.0475894259374596	1	0.922868592715143	0.542160566632044	1	0.74555711356491	1	1	0.751228276716766	1	1	0.0100459633697962	0.742148840990196	0.0503524002407054	1	0.0165143623557753	1	1	1	1	1	1
ATHL1	0.0763437075287496	0.00957702509441166	1	0.778175336006028	0.0201191023283057	0.785353387801559	0.573802267731231	0.202192357446952	1	1	0.00144760258252935	0.0390092573876226	0.508782762088921	0.0247919689177704	1	1.16007934902995e-06	1	1	1	1	1	1
ATP8B4	0.947400054222323	0.214703245908877	1	0.138451069316664	1	0.000107678102143455	0.961443200343166	1	1	0.261387602406863	1	1	0.000207482900549552	0.0700251536109896	0.0303140365062339	1.79433614106096e-05	1	0.857419894867584	1	0.203993256940752	1	0.847111745275893
ATXN8OS	1	0.29828628811158	0.489654805918909	1	1	1	1	1	1	0.871877475862159	0.509331354512662	0.618881659551939	1	0.349010099512974	0.957085044450178	0.135883256192821	1	1	0.455502465869667	0.995308339885749	0.778070166214027	1
AZU1	0.674860654782966	1	1	1	1	1	1	1	0.945389643140995	1	0.828402042702262	7.66203099254172e-05	1.30663959133942e-05	0.00122944829892933	1	0.0901923183825321	0.0944675653107201	1	1	0.974067617856951	1	1
BACH2	0.245578028365376	1	1	1	0.00134367230494354	0.000113740727469962	1	1	1	0.997014493981941	1	0.222889951594889	1	0.304395114696878	1	1	1	0.00892629419809006	0.0149834075377729	1	1	1
BANK1	1.58853686425971e-11	3.59983251741338e-08	1	1	0.842235697978131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BARX2	1	1	1	1	1	0.327540822002545	1	1	1	0.698760797521751	1	1	1	0.000863744348718673	1	1	0.0342314129146125	0.00810838753812705	0.888305492673136	1	1	0.443150338519758
BCL11B	0.125662623731026	0.109882562457814	1	0.0158255949639943	1	0.0295379837018115	0.590410975730266	1	0.988524741891285	1	1	0.113551917044864	1	0.600649663663586	1	1	0.358071317217401	2.29883038210414e-07	0.397632288642284	0.751382544254053	1	1.47598180047642e-05
BCL2A1	1	1	1	1	1	1	0.205488070819115	0.628907250004294	1	0.245888491979989	0.224798088678424	0.516852840719773	1	2.73380309355814e-08	0.427134769446005	0.189184106433513	0.248552544318988	0.957958212126343	0.0146456541941884	0.839558536486402	0.220452767468548	0.302851827397076
BCL7A	0.366889222643569	1	1	1	0.00741938598507532	0.0251073769547853	1	0.101996899736717	1	1	0.130581023944547	1	1	1.31313127861475e-05	1	0.000219001047402476	0.647285179259999	0.203225682631677	0.00548892753202205	0.972528695161361	0.136135396469552	1
BEND5	0.107617710427255	1	1	1	0.00108267638316177	0.0920518685055928	1	0.416588029595066	1	0.934793251952563	0.218364829132935	0.77997885594372	1	0.0286130468460599	1	0.0149351275946355	1	0.686638951121138	9.6473679243255e-06	1	0.779308033409136	1
BFSP1	0.8822547949558	1	1	1	0.737062470139634	0.0206101563140449	1	0.731290455051846	1	1	0.418774319616885	1	0.742671047410244	0.00785130226606393	0.524837216881745	0.12091251160396	0.0255779620251144	1	0.0717350285279492	0.318278843387795	1	0.89302279161447
BHLHE41	1	1	1	0.995785319796917	1	1	1	0.248780036040326	0.743032406088846	0.54474219358137	0.756069536807596	1	0.467800151681222	5.210488968075e-10	0.178830066989882	0.124082676837899	0.14491195627724	0.150859618030839	0.00323353942966957	0.859250372931069	0.906493593791118	0.126037249682024
BIRC3	0.00283630696289053	0.159925632695936	1	0.633068981046606	1	0.0587921322276174	0.204553666758061	1	1	1	1	1	1	0.173595830988806	0.317407774912081	1	1	1	1	0.440882171450868	1	0.0403085365352738
BLK	4.72265110408204e-13	5.10526905497293e-08	1	1	0.998672222158122	1	1	1	0.447832377199886	1	1	1	1	1	1	1	1	1	1	1	1	1
BMP2K	0.575892664843812	1	1	1	8.00339957006354e-05	9.82320388268418e-08	0.63149339680206	0.369713088234983	1	0.661327386973785	0.130234222736483	1	0.714709257266846	0.00028310543658826	0.068423352857798	5.32768715334877e-06	0.882680750042379	0.320592838407338	0.0372347257543646	0.733235744565755	0.866452822533291	0.935655489388347
BPI	0.881937055232353	0.936142243127702	1	1	1	1	1	1	1	1	1	0.245034425620538	0.000126194201426622	0.460247237543183	1	0.653224556534464	1	1	1	0.390669876452484	1	0.974074608984794
BRAF	0.690072829721997	1	1	1	0.0132099654584885	8.019461802442e-05	1	0.714554021378307	1	0.492219267211108	0.364921204428101	1	0.422561112728792	1.81391227763169e-07	0.147741034418242	4.4855839575208e-05	0.59800024461098	1	0.0516600496989272	0.0941509036837036	0.934979641057353	1
BRSK2	1	1	1	1	1	1	1	1	1	1	0.782891915696964	0.679194983570377	1	0.00158482796152618	1	1.26942847346241e-05	0.123682805027049	0.662191098583908	0.784411722066993	1	0.613813913084617	1
BST1	1	0.956825228740479	1	1	0.152830201838448	0.493425327968785	1	1	1	0.556778285157997	0.112369909247716	1	0.0609502820457126	0.138796131728929	0.385030973798722	3.06147153875654e-05	1	0.51628054253325	0.00093985409211843	1	1	0.79342031496308
BTNL8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.282355357510445	1	0.0663114635510832	1	1	0.0515835509191384	1	0.0479873772306089
C11orf80	0.240596812939178	1	1	1	0.293526845049605	0.0116604335663085	1	0.111765849129408	1	0.304308564362206	0.0303195737751735	0.0603079041155204	0.945020721079642	4.12887658028007e-11	0.800691070263026	0.00105974815469854	0.0189522187093654	0.349347792740527	0.0308185424201535	0.353263055384095	1	0.616626150688511
C1orf54	0.587779367792157	0.0881345417165134	1	0.13209180203634	1	0.000295884889464703	0.181918185581641	0.116154244669709	1	0.148974484381139	1	0.280323920070098	0.159385751145559	1.01389103809686e-07	0.668345933093459	1.29965432693208e-07	1	1	0.94614266722137	0.965810360582858	1	1
C3AR1	1	1	1	0.0143245562885384	1	0.00459942793619913	1	1	1	0.656099483133203	1	1	9.49945127763722e-05	0.000176851417556048	0.206886844156896	0.0001129360068617	1	1	1	0.271231382432902	1	1
C5AR1	1	1	1	0.674823658939007	1	0.028254870356636	1	1	1	0.70565796187097	1	1	0.000782487715512615	3.66327248592766e-06	1	1.14416477196645e-06	1	1	1	0.629031022325145	1	1
C5AR2	0.79342550224995	1	1	0.0213444646528344	0.292756266605758	0.0132614846757024	1	1	1	1	1	1	0.00983596962205837	7.71591366228702e-10	1	4.14648373453514e-07	0.574111400549263	1	1	0.301752823902741	1	0.302288983979033
CA8	1	1	1	1	1	0.543194550259301	1	0.0621030250175326	1	1	0.73958143893647	1	0.850482436934844	0.070547681317639	0.870370479307343	0.223358387355278	0.087163884551053	1	1	0.678097982373156	0.0345766001776692	0.489126955320798
CAMP	0.58476211916851	0.759006678266107	0.861081806709731	1	1	0.207415995169321	1	1	1	1	0.713212064766014	0.488281000594484	0.0179208456252904	0.0699368273387	0.799430479538545	1	0.416792756436695	1	1	1	1	1
CASP5	1	1	1	0.00553524640075416	0.545114902282422	0.767989384897867	1.41292839434762e-06	1	1	1	0.967221789283763	1	0.0478688872551515	0.72309837875608	0.187451583684865	0.535266764934434	1	1	1	0.265167270707612	1	0.0863276815551119
CCDC102B	0.0154638829545613	0.865098927546968	1	1	0.777955734586715	9.133781191414e-06	1	1	1	0.303776938002039	1	0.449017054820808	1	0.00572515751399747	1	0.00208039895174367	1	0.223432090132608	0.39458572220847	1	1	1
CCL1	1	0.541125631157432	1	0.577645926360771	1	1	0.212933917012817	1	1	0.448533329408184	0.505547118511061	1	1	0.508779218088776	1	1	0.284228054745635	1	0.0206001960544886	1	1	0.999179988601769
CCL13	1	0.271021393883431	1	1	1	0.352664647071354	1	1	1	1	1	1	0.0934273781852458	0.649547909088502	1	0.0281856041667323	0.501962105804657	0.940108961414505	1	0.613276924273181	1	1
CCL14	0.0250416942804963	0.442249338586089	1	0.993072309248064	1	0.200536891391768	0.989528260448001	1	0.0038664398306139	0.558683694260283	1	1	1	0.511221306525362	1	0.445564989989411	0.168419605868399	1	0.0184318286863829	1	1	1
CCL17	1	0.672038323603367	1	1	1	1	1	0.00720876652047405	0.477040265982574	1	0.020168980351504	0.537793917066498	0.198116544724952	0.0394532535635645	0.425949655316687	0.0571503513766947	0.099027868951386	9.52594706813749e-07	0.0560647685359499	1	0.33483995145325	1
CCL18	0.455064297829867	1	1	1	1	1	0.826181344713723	1	0.883051503507296	1	1	0.0244350231129471	1	0.097764339999076	1	0.000663349309221192	0.415845265225463	1	1	0.2180254353539	1	1
CCL19	2.86779991322853e-09	0.000171425275190324	1	1	1	1	0.999135266745384	1	5.40747554939766e-06	1	1	1	1	1	1	1	0.930304022605845	1	1	1	1	1
CCL20	1	1	1	1	1	0.231422365041036	0.840870471820832	1	1	1	1	1	1	0.0297529100871378	0.997804788296665	1	1	1	1	0.00035525973058107	1	0.00101626126566213
CCL22	0.446586470200766	0.0510691483175157	1	1	0.910505934438346	0.982363250183874	0.25444209456437	1	0.00196386101398694	1	1	0.73311772454618	1	0.354859883786844	1	1	0.209768558362292	8.52648290513848e-22	0.96270659226978	0.812877300348555	1	1
CCL23	0.698778885867037	1	1	0.78783639145015	1	0.750757690396256	1	1	1	1	0.0921296511675905	0.35690480445679	1	1	1	7.79879679154545e-06	1	1	0.761093003065853	0.0607789120827866	1	1
CCL4	1	1	1	1.52772349138304e-11	1	0.985850798348826	0.164262111852951	1	1	0.299010360898293	0.723492922321772	1	0.735689897285343	0.995625301442483	1	1	1	0.998776406022217	1	0.469255040288196	0.943246581708825	1
CCL5	1	1	1	7.28006053668118e-16	1	1	0.999510453305297	1	1	0.413835959435874	0.377726357541002	1	1	1	1	1	1	1	1	1	1	1
CCL7	1	1	1	1	1	0.812510831739081	0.00182447799473051	1	1	0.550017932304995	1	1	0.0354577957126503	1.50651559490791e-05	0.597370845106591	1	1	0.94378900525644	1	0.786189666739681	1	0.0778845529144705
CCL8	1	1	1	0.385568781779852	1	1	0.000196164886752699	1	1	0.314440808566754	0.300348035733921	1	0.124557594303523	0.77934195788573	2.48556413292384e-05	0.958833901453563	1	1	1	0.819393924430537	1	1
CCND2	0.170270266186102	1	1	0.875826825622847	1	0.000261762172559416	1	1	1	1	1	0.0652297989384826	1	1	1	1	1	0.0869766530848173	1	1	1	1
CCR10	1	0.897806402070443	1	1	1	0.940045365034311	1	0.00427090417582058	1	1	1	1	1	0.011585822163517	1	0.363353948208726	1	0.523265453899389	0.656909870742711	0.416480210773683	1	1
CCR2	0.281649679151226	0.189917407460807	0.112897903009523	5.28864041467807e-05	1	0.00194395014709298	0.467683847228508	1	0.0462433184736562	0.613386977306095	1	1	0.0620109715567418	1	0.0279112903459653	1	1	1	1	1	1	1
CCR3	0.910139473791022	0.735878604482612	1	0.0412179042099483	1	1.72901744231737e-06	0.219262319418144	1	0.67524338087134	0.207852195298306	1	0.583282054341266	1	0.621408464725957	1	1	1	1	1	0.00406566326835179	1	0.00126555461531928
CCR5	1	1	1	1.37268217852877e-11	1	0.202662352008616	0.26624021637777	1	1	0.0838971234239601	1	1	0.266561200748637	0.820103700033775	0.0953426769114893	1	1	1	1	0.782879373760147	1	1
CCR6	3.45501495668259e-11	3.48563495097848e-07	1	1	0.887039071841054	1	1	1	0.113508791169536	1	1	1	1	1	1	1	1	0.997184315225609	1	1	1	1
CCR7	1.4226019969934e-10	9.47974025548128e-06	1	1	0.419442911867358	1	0.759089239251607	1	3.0304359669104e-05	1	1	1	1	1	1	1	1	1	1	1	1	1
CD160	0.0236795880354314	0.986706044333854	1	0.00781560422813292	0.0385792025129347	0.000347448719106014	1	1	1	0.0182671073303229	0.783052383392022	1	0.924662814066927	0.0478045272975928	0.12909888829509	0.0183379645718504	1	1	0.0563549900200911	0.48536742317373	0.882156468922189	1
CD180	2.46481975493135e-08	3.34244862829323e-05	1	0.109015831459725	1	0.800005244309594	1	1	0.0440633293463375	0.382970366515375	1	1	0.000349255835281952	0.782096971045527	0.372747405614606	0.0280184646972415	1	1	1	1	1	1
CD19	2.38537050562871e-15	4.4032221148777e-07	0.935948293478602	1	0.95832323297475	1	1	1	0.532038123167252	1	1	1	1	1	1	1	1	1	1	1	1	1
CD1A	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0293004136591745	1	1	6.11444703785722e-12	0.000787264124710509	0.452905074146865	0.739708340870965	1	0.823238841442713
CD1B	0.091112025509585	0.219932080596888	1	0.938071923533547	0.749850584923342	0.813798694462059	0.774021421534915	1	0.433720568810618	1	1	1	1	0.0907257098098499	0.860668270127992	1	1.4167520584947e-10	0.366710084757464	1	1	1	1
CD1C	4.16357631998772e-07	6.7292639080378e-05	1	1	0.687970842824392	0.317371449987165	0.957497529729302	1	0.0374205826663674	1	1	1	1	0.859302492583628	1	1	2.37910713083193e-06	0.415547925891288	1	1	1	1
CD1D	0.00102262075868018	0.00576952637622481	1	0.176832025044031	1	0.162765696417103	1	1	0.801673323285008	0.453535249283412	1	0.69615094831311	8.46986380629315e-05	0.000343713456489462	0.0183736721748116	0.526733779830508	1	1	1	1	1	1
CD1E	0.0179404316167855	0.0173661138002027	1	1	0.929812551042179	0.0544862300305678	1	1	0.0577538701514492	1	1	1	1	0.595164878556779	0.568028412466577	1	1.59606619424986e-06	0.293979562061166	1	1	1	1
CD2	0.304893313386431	0.138027231075512	1	9.40905680760467e-13	1	0.669492570001915	0.531877386069146	1	0.412757790881295	0.70067349462372	1	1	1	1	1	1	1	1	1	1	1	1
CD209	0.108031771571664	0.655692918782731	1	0.0315402705490529	1	0.601976022983124	1	1	1	0.640139467298334	1	1	0.015629245570368	0.523716469619674	1	1.09898166498042e-07	1	0.444504362030345	1	0.677342579991145	1	1
CD22	0.00299786915766075	0.248849216063819	1	1	1	1	1	1	0.861041575801632	0.00017312643042905	0.0665554837433217	0.663528137176535	0.602797482209014	0.96741239277148	1	1	1	1	0.140957648874932	1	0.00361973126736727	1
CD244	0.139092631564299	1	1	0.0038426641136447	1	0.441114593907843	0.898318101410957	1	1	0.0575022099988251	1	1	0.630899329093099	1	0.722222809056265	1	0.0622272968926062	1	0.134585121474567	0.20294476489127	0.527053022001634	1
CD247	6.10742019600091e-05	0.0110715068115217	1	4.47429152401016e-08	0.668990269699326	0.796453429237114	0.479905162433799	1	0.0452182837925634	0.60015161564538	1	1	1	1	1	1	1	1	1	1	1	1
CD27	0.0057351499199385	0.0258667625641476	1	4.52453656469161e-12	1	1	1	1	0.00956633799192119	0.828364654070581	1	1	1	1	1	1	1	1	1	1	1	1
CD28	0.000166971674365144	0.00686408072983578	1	0.0904292705219893	0.561868408480805	0.0993962455145844	1	1	0.317280237786857	0.657154326189411	1	1	0.077305586701953	0.226562747299733	0.574319865242059	0.0298068354968797	1	1	1	0.699475838853868	0.537347201913129	1
CD300A	0.62860008897661	0.884901213663851	1	0.0181613104879454	1	0.295529912024259	0.33012971270152	1	0.845221101412707	0.415371467297779	1	1	4.08995447664591e-07	3.50411214262828e-07	0.154845466303192	0.00640023571807226	0.549610299161236	1	1	0.410930620947931	1	0.981409340801958
CD33	0.839323970144729	1	1	1	1	0.0290333766323882	0.577085144805034	1	1	0.822247532652123	1	0.625395536065468	0.0849723546932739	0.000258076155994528	0.696471563502835	0.0502107560056726	1	1	1	1	1	1
CD37	1.76857973156137e-13	5.35254070686748e-06	1	0.0205627570732509	0.899344195070666	1	1	1	0.000413190699383032	1	1	0.817024895429137	0.18395201828102	0.898669443236966	1	0.997919148013051	1	1	1	0.991313746068919	1	1
CD38	0.0942373152118458	0.98065029506453	0.80627491655413	1.27237639194962e-05	1	0.588573001527218	0.997845216118095	1	1	0.596019794354474	1	1	0.175187929997474	1	0.0026139189062944	1	1	1	1	0.999376569755844	1	1
CD3D	0.00328953811896787	0.0153788519281241	1	1.03552451608571e-10	1	1	0.468673748714668	1	0.154727318433014	0.873520053665513	1	1	1	1	1	1	1	1	1	1	1	1
CD3E	0.00130381186491049	0.017558728047607	1	8.74665475867727e-10	1	1	1	1	0.0306680688174763	0.880228768577795	1	1	1	1	1	1	1	1	1	1	1	1
CD3G	0.000928806400598047	0.0102155621486371	1	2.54050270073509e-10	1	0.656993032698014	0.99736344682069	1	0.234395949487753	0.424907015575162	1	1	1	1	1	1	1	1	1	1	1	1
CD4	0.225661078267891	0.582144473758579	1	0.000639561258632	1	0.0699616830794953	1	1	0.0920083204849459	0.912906318374317	0.000460923572104283	1	0.105228876771323	0.217846932765538	0.546452404525683	0.00505236476637428	1	1	0.643362546756643	1	1	1
CD40	0.000277075080781337	0.333826772400977	1	0.0332969289343414	1	0.578821094644375	1	1	0.789966771600059	0.697341653508749	0.74829790219784	0.185040427610266	0.00100890236171514	5.48642276512486e-09	0.175095079536741	0.860478941001128	0.398897590014548	0.67611446901566	0.867465889257543	1	1	0.939173425642256
CD40LG	4.45725569747822e-09	3.29088178603457e-07	1	0.85619300391946	0.483240690916397	0.697691982032836	0.946542191270813	1	0.0145470766290427	1	1	1	1	1	1	1	1	1	1	1	1	1
CD5	6.28777720365161e-06	0.00217007646105266	1	9.26352250122186e-05	0.788477004424514	0.763695401351446	0.949566283343297	1	2.29829953687198e-06	1	1	1	1	1	1	1	1	1	1	1	1	1
CD6	4.58127176882732e-05	0.00482460588241258	1	9.53210750131493e-08	0.998899983844531	0.374251947457196	1	1	0.000415721812883342	1	1	1	1	1	1	1	1	1	1	1	1	1
CD68	1	1	1	0.0683274511806075	1	1	0.563978584297365	1	1	0.955805235751227	0.0764724973383507	0.148978663992171	0.234217697870948	6.39960547822955e-06	1	0.000142434030956248	0.580231025714533	1	0.678265631704113	1	1	0.081433477900445
CD69	2.35100808203523e-09	5.73474913400051e-07	1	0.0237868164394285	0.998075248000001	0.0728796576244713	0.229819381010737	1	0.791529854139219	0.642887837287003	1	1	1	1	0.872231346466513	1	1	0.457870541855529	1	0.633799854935876	1	0.884270242841423
CD7	0.0748797040820812	0.841025632608384	1	5.03967270814669e-12	1	1	0.443971576378262	1	0.0156320056662406	1	0.544650571127908	0.451036578886119	1	1	1	1	1	1	1	1	1	1
CD70	1	0.732385392032275	1	1	1	1	1	1	1	0.900337644951714	0.904598068031073	0.34761418087325	1	1	0.249304423965306	1	0.933936902990258	1	1	5.33445243374744e-09	1	0.0270558028736434
CD72	6.60333470104548e-07	0.0340335264707466	1	1.99176542168159e-09	0.702249971947329	0.667014799757032	1	1	1	0.442940107461304	0.675818567950204	1	0.0171116665483635	0.754005681127004	0.167333419002367	0.44322691183177	1	1	1	0.763822749150604	1	1
CD79A	2.86538999329833e-11	0.000496213590031689	0.124909311684031	0.873013344675095	0.996284026420881	1	1	1	0.0575549138311307	1	1	1	1	1	1	1	1	1	1	1	1	1
CD79B	2.17247247011922e-09	0.00794229627205427	0.346417226222287	0.578950032785479	0.0856983381249635	1	1	0.615965154020205	0.167394625295639	0.43657405611492	1	0.700498400934627	0.90978427959402	1	1	1	1	1	0.587086021017008	1	0.594397696972767	0.646760115874988
CD80	0.645072457141592	0.0950388539645545	1	0.0100208875037165	1	2.5275806888952e-05	0.0278451892415327	1	1	0.530568823980079	1	1	0.794024462025633	0.0215022163834086	0.000325421778588654	0.754129242154192	1	0.565275049559126	1	0.662961126057578	1	1
CD86	0.955692707861445	0.344114267783496	1	1.16615375594953e-05	1	0.0340667226205111	0.410462702080394	1	1	0.22162126151427	1	1	3.59211745476994e-05	0.00558662522674886	0.00408757932032509	0.00777082507870748	1	1	1	0.929506723237336	1	1
CD8A	1	1	1	3.49532263742855e-13	1	1	1	1	1	0.851351601803252	1	1	1	1	1	1	1	1	1	1	1	1
CD8B	1	1	1	5.06166204666572e-16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD96	0.185314751886967	0.587174115344089	1	0.0207432365071393	1	0.320308653699176	0.779220592247086	1	0.525413853601669	1	1	1	0.341287208741495	0.244432570619211	1	1	1	1	1	1	1	0.834983328150386
CDA	1	1	1	1	1	1	1	1	1	1	1	0.303818306947474	1	0.000195983417184023	1	1	0.526801521978287	0.0274588231376524	0.976649964531375	1	1	0.544941015395268
CDC25A	0.103638565281713	1	1	1	0.00134323506229502	0.0700607747918315	0.859162848724315	0.0574955599462611	1	1	0.574250272578786	1	0.285496872627096	1.12964694551965e-07	1	0.0149687436575101	0.691210541732249	1	0.0212660053402015	0.173586139396893	0.0589073240910917	0.499229500281007
CDH12	0.649258353025916	1	1	1	1	0.216086331267259	1	1	1	1	1	0.925684697210371	0.604270772027472	0.278411607198543	1	1	0.846017440813126	0.998803897873866	0.540395799470304	1	1	1
CDHR1	1	0.207125545121473	1	1	0.460752469711413	1	1	1	0.452705697818605	1	1	0.888462415927086	1	1	1	0.465385133611227	0.0632027994703117	0.855057469806624	0.305176830648657	0.832416475160408	1	0.998092564334591
CDK6	0.642666750460473	1	1	1	1	1.53226564673327e-05	1	1	1	1	0.120113442918746	1	0.125708697095202	0.000131236979628607	1	0.0383807699746508	1	1	0.298291708794981	0.986462153160349	1	1
CEACAM3	0.801472437125336	0.928028582323317	1	0.291602568678244	1	1	0.663429906722729	1	0.403943145600365	1	0.877656293607695	1	0.519932875535665	0.301511828901917	0.909392072567051	0.772858570290759	0.985599550182281	0.0163496283257074	1	6.83881909873115e-06	1	3.91113942654123e-10
CEACAM8	0.647859229191234	1	1	1	1	0.0358878873703236	1	1	1	1	0.396393366947624	0.473320912296585	1.3643097286139e-06	0.348498665221018	1	1	0.316012791223827	0.299537679446048	1	0.950839045172257	1	1
