Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.ER.A2NG.06A	0	0	0.00213777430058418	0.394320927268676	0	0	0.171727213866848	0.0224105998204776	0.0247640847072156	0	0.0552569877690761	0	0.00639523456456816	0.136945532831163	0.0845567573084941	0.0675857609261238	0.00190043330697896	0.00136283425479811	0.0306358590749958	0	0	0	9999	0.298995489056629	0.972649024544946
TCGA.EB.A4IQ.01A	0.000441188855963869	0.0104850725535476	0	0.04617157641332	0	0	0	0.0754275110384079	0.00538110990202207	0	0.010749413498522	0	0	0.658504150231033	0	0.128746983013868	0	0.00707660862144515	0.0449871500976875	0	0	0.0120292357741825	9999	0.146830975575775	1.11918231777001
TCGA.EB.A3Y6.01A	0	0.0979936112049015	0.00347771175657117	0.185227706798141	0	0	0.0555070211403571	0.0101468955060899	0.0159266183644808	0	0	0.058267465665186	0.0078762900628627	0.0765540535462188	0.169218764910395	0.143469206118059	0.0354274263403501	0	0.129619666279478	0	0.011287562306909	0	9999	0.046438590440838	1.07098817609937
TCGA.FR.A726.01A	0.00041666034019722	0	0.000720675157102821	0.0103759880054292	0	0.0331110713625777	0	0.0402852477424169	0.0340660346383539	0	0.072971446903577	0	0.00359378383877975	0.398769154061461	0.00289513646808957	0.265274482957596	0	0	0	0.115271437174174	0	0.0222488813502454	9999	0.126070459008094	1.08260975597665
TCGA.XV.AAZY.01A	0.0173950287871358	0	0	0.250512614120222	0	0	0.0622736578294053	0.0291791084924855	0.128560841297281	0	0	0.0352090769960873	0.0227204407159611	0.20575321063574	0.0426439029183599	0.162148658935821	0	0	0.0436034592715008	0	0	0	9999	0.0788128646619922	1.06301504805301
TCGA.FS.A1ZS.06A	0.0135895310251489	0	0.000512769885630342	0	0	0.107346365386157	0.0384853836449384	0.00985914676812166	0.00503375275163104	0.0119265297341255	0	0	0	0.375004500384668	0.0173210077381997	0.409343146880777	0	0	0.011357605740116	0	0	0.000220260060486807	9999	0.647476331638405	0.766369477990112
TCGA.ER.A2ND.06A	0.0748637545982053	0	0.00271860975461976	0.195282255370282	0	0.0108129619567908	0.0315205915599074	0.0808080149359512	0.0228569454462412	0	0	0.0229283436904334	0.00624661332800252	0.0849413360453394	0.192377652086685	0.225120263441545	0	0	0.0239335041696691	0	0	0.0255891536163269	9999	0.0449914347216538	1.08588321584309
TCGA.DA.A1I5.06A	0.0193334796200606	0	0.01419335112439	0.108902514938299	0	0.0434131622389848	0.0247029081028253	0.0514077616400144	0.0508252884390376	0.0180782526383787	0	0.00105653338931397	0	0.478185642813177	0.0752633325742837	0.101099531576304	0	0	0.0135382409049314	0	0	0	9999	0.276691678005803	0.995914594960558
TCGA.BF.AAP6.01A	0	0.0104664709534424	0	0.0164120064265227	0	0.127219043250351	0.0556011032986789	0.0302940657546925	0.00154366266428026	0	0	0.00992083988902033	0.0179481934949336	0.333599925752591	0.0305494621809308	0.323768169932185	0.0388595342624951	0.00243160678828719	0	0.00138591535159022	0	0	9999	0.0206994549664655	1.11742412086284
TCGA.EE.A180.06A	0.0314424177647959	0	0	0.107514812931138	0	0.133591800970337	0	0.041173010710529	0.000393404360279969	0	0	0.0159297651624934	0.00523407031555014	0.189927009033532	0.122880071173847	0.170157038509834	0.00922415037068981	0	0.166925768855404	0	0.00560667984156928	0	9999	0.00637728280253837	1.0858072471716
TCGA.EB.A5VV.06A	0.247231744920533	0.141264057164484	0.0438069838238891	0.17774223199657	0	0.100681599165853	0.0505833465020392	0.0303492845332386	0.0879455535303775	0	0	0	0.00668387420818125	0.0312077992100383	0.0387901329428461	0.0344494132555873	0	0	0.00926397874636313	0	0	0	9999	0.623447365866366	0.784218704814827
TCGA.BF.AAOU.01A	0	0.0591115952575971	0.175475838598439	0.112852585184042	0	0.00348505164377467	0.0727776959776079	0.0688702550893851	0	0.00170936255267041	0.0127541497581105	0	0	0.159486735101298	0.0281794717197219	0.23524870410414	0	0.0268169351735586	0	0	0	0.0432316198396541	9999	0.333336733336993	0.949294587508439
TCGA.EB.A431.01A	0.103603702063856	0	0	0.0884255999598822	0	0	0.101002806451452	0.0549882053852286	0.0193788183130765	0	0.0128444966500012	0.0144367571327549	0.00120273025534704	0.201048284081763	0.090328331493455	0.219590393653626	0	0.0398803218483557	0	0	0	0.0532695527112023	9999	0.0276117665804171	1.07831115443613
TCGA.EB.A24D.01A	0.0650091623691047	0	0.156552344756938	0.195862124951953	0	0.185264049603078	0.0251055470219553	0.0632811991548228	0.0429758745552092	0.00125184877096284	0	0	0.0184826513689766	0.0382692403682636	0.0729528068719544	0.100519411866685	0.0195483765900609	0	0.0149253617500354	0	0	0	9999	0.288196763187411	0.975734912515725
TCGA.RP.A690.06A	0	3.89726882837302e-06	0.0256527403028043	0.0538365155757332	0	0.281659321317109	0.0157360383221665	0.000156300793945627	0	0.0147226203955941	0	0	0.0782177802016665	0	0.0524690971047261	0.367671611631226	0.0119332980779317	0	0.0579938292740243	0	0.039946949734245	0	9999	0.0285010313448168	1.06986336253884
TCGA.FR.A7U8.06A	0.00053368436717852	0.000150257985578738	0	0	0	0.082354044126657	0	0.0294106070453088	0.0240316169108546	0.0189720363155614	0.0620548882110806	0	0	0.673691169059196	0	0.0943379918730893	0.00354095329028898	0	0.0109227508152062	0	0	0	9999	0.346055375372967	0.993059841463249
TCGA.ER.A19A.06A	0.0133171972942901	0	0	0.186451356402952	0	0.0807179923698874	0.0587663014255146	0.0585227738911543	0.0267711068322259	0	0.0236351174030919	0	0.00299607608240385	0.251506943018671	0.0801894857047302	0.162393720962459	0.00179951353759332	0	0.0529324150750266	0	0	0	9999	0.633047571442912	0.795134575631882
TCGA.DA.A1I0.06A	0.0535284548298108	0.0192648170621964	0.0104898324697586	0.163997011848106	0	0.0253072957417988	0.00753897936493078	0.0071329342513821	0.202470006985531	0	0	0.0455026449698106	0.00177154369300323	0.234120029730467	0.0139116293986451	0.130425512213746	0.0437796380845251	0	0.0407596693562883	0	0	0	9999	0.192040099371257	1.0136609626207
TCGA.EE.A2A2.06A	0.0868926451954204	0.0605303758978386	0.072047847710442	0.155959676638667	0	0.061544812042769	0.0687099379038483	0.0557660514534943	0.0340122986653804	0	0	0.0209807336019256	0.00171630249507435	0.153715807629205	0.045957574778694	0.117178789710765	0.0230640644483682	0	0.0419230818281074	0	0	0	9999	0.281703730914591	0.968217866320956
TCGA.DA.A1HV.06A	0.0339560691031695	0	0.015894830516966	0.202390533306349	0	0.0855133350772879	0.0509408955733286	0.0500810599002851	0.0154208478128684	0	0	0.039873847636434	0.0226099839113392	0.145092414805847	0.148931704440238	0.114966711898553	0.0144808350461203	0	0.0598469309712146	0	0	0	9999	0.183602349172682	1.01668787033741
TCGA.ER.A19D.06A	0.050912067984995	0	0	0.126029927147063	0	0.137432929344991	0.00843713509222008	0.0341676016294747	0.0513704341445572	0	0	0	0.00473017596309913	0.21523883986038	0.0931625911782483	0.259144244128152	0.00117249254686462	0	0.0182015609799548	0	0	0	9999	0.251434897822418	0.988816476850908
TCGA.EE.A29S.06A	0.0217617381197784	0	0.00457665796331145	0.0873286149994197	0	0.188676611289452	0.0286865252671853	0.0117575282120717	0.0273973674404462	0.0419603885136205	0	0	0	0.317117749029208	0.099404399655703	0.121300322113129	0.00797104007544672	0	0.0420610573212284	0	0	0	9999	0.311890422223787	0.962720644780756
TCGA.W3.AA1V.06B	0.0147539692733011	0	0.00455825885546887	0.093979655935267	0	0.297976690907215	0.00264846742381842	0	0	0.0144995920063911	0	0.035966292157271	0.00439765732126795	0.139706974911969	0.0635043460205502	0.32800809518748	0	0	0	0	0	0	9999	0.24855971179933	0.991831116053464
TCGA.EE.A29N.06A	0.0250015627116609	0.0893537654475558	0.0255654067780597	0.144745176040035	0	0.00645138292214811	0.102510472903424	0.0221799593552669	0.104277638019147	0	0	0.0279217575382921	0.00186173859803766	0.216429326700364	0.067989431849877	0.121487269189388	0.00896555534264803	0	0.0352595566040959	0	0	0	9999	0.225846927933217	0.992129131725443
TCGA.D3.A51R.06A	0.353390945938563	0	0.051423593698883	0.0409442611836058	0	0.13993570561425	0.00560655707220261	0.00269109650335717	0.0221934874106041	0	0	0	0	0.21356393548569	0.0404289673771101	0.0995167485252844	0	0	0	0.0303047011904499	0	0	9999	0.0278158642168407	1.11267094780058
TCGA.YG.AA3P.06A	0.0349910072045139	0	0.00621353905671567	0.132072980125762	0	0.142439565643654	0	0.0866293225741161	0.0115348067009422	0	0	0.000316378836918031	0	0.0901234266310207	0.0765981279833632	0.392876257241191	0	0	0.0262045880018029	0	0	0	9999	0.0242241113022958	1.08559266205313
TCGA.D3.A2JG.06A	0.000123920006490129	0.00317167686044493	0.0388694933310927	0.152243315137575	0	0.143207204392667	0.068742116593564	0.01681158632068	0.0561418383826022	0	0	0	0.0440723767087205	0.104905723552563	0.119012185409165	0.166616611535354	0.037028638847686	0	0.0490533129213957	0	0	0	9999	0.0618143151956504	1.05794571119513
TCGA.W3.A825.06A	0.0607925057115611	0	0.016056428827632	0.262681161023859	0	0.0311411716378343	0.125485030051627	0.0427084508251447	0.0175703747309111	0	0	0.00407891875403465	0.013101636232839	0.226763171856956	0.0454366670801258	0.121046106991179	0.0109994453334041	0	0.0221389309428917	0	0	0	9999	0.421975452763467	0.906113104271382
TCGA.EE.A29V.06A	0.0189748928049297	0.0194042399993035	0.0251723017935585	0.0676005213609128	0	0.0478001686938381	0.0560636222132474	0.0529364805147711	0.00355772075625495	0	0.00308335848543821	0.00437684842944278	0.075032788352802	0.188203265893043	0.0156442733065496	0.173486410489055	0	0.012055748002918	0.100716427080262	0	0	0.135890931823673	9999	0.0696121023012187	1.05770175651198
TCGA.ER.A19S.06A	0.00913556120685155	0	0.0125349552720074	0.378824373691556	0	0	0.070020981753034	0.0680497724382162	0.0345024301628456	0.0604795817298409	0	0.0066334240460168	0	0.230175948781415	0.069701495900954	0.05556586517913	0	0	0	0.00437560983813314	0	0	9999	0.113356179102243	1.06897900935996
TCGA.EE.A2GE.06A	0	0.00437319285052148	0.05610207912052	0.322957553246842	0	0	0.0458652021683156	0.0409846882139455	0.052515088072828	0	0	0	0.0276243095720013	0.2016194745001	0.0690989303703826	0.161665041049698	0.00443421355729851	0	0.0127602272775473	0	0	0	9999	0.162095197707208	1.02724073760093
TCGA.EE.A2GD.06A	0.0123779266694882	0	0	0.0322527365854867	0	0.189772421720323	0.0819291385502038	0	0	0	0.0120708865576577	0	0.00713595751562362	0.115954052950036	0.0174547819342528	0.395824968166164	0.00686572953908671	0.0523472078015665	0.0601240691626539	0	0	0.0158901228474568	9999	0.0628090019422653	1.06309436737338
TCGA.BF.A3DJ.01A	0.0326774300319049	0	0.0112817870683137	0.067026170680441	0	0.0975985164683237	0.0485941076599139	0.0313768812151875	0.00246529698730174	0.0152725984232617	0	0.013518964488047	0.161310234526267	0.0858953371882166	0.0584973795777465	0.284376865300495	0.0095121877917436	0	0.0721535783931361	0	0	0.00844266419970036	9999	0.126982926815405	1.02820048136971
TCGA.Z2.AA3V.06A	0.0442701096502205	0.00482103404894848	0	0.209058904635712	0	0	0.0136167587318447	0.048455838448317	0.0630350887321019	0	0	0.0446522321821077	0	0.350977795712916	0.0436492280912093	0.11038542178841	0.013830659247768	0	0.0532469287304447	0	0	0	9999	0.449863883272166	0.892863130102836
TCGA.DA.A1IB.06A	0.0905244254699819	0.0562188694065595	0.0747476741589543	0.184934918374169	0	0.0460877731331657	0.0519446498064279	0.0586916534817784	0.0648134778511136	0.00157641315634235	0	0	0	0.233016493370769	0.0470545433669575	0.0517945117057024	0.0213942007093716	0	0.0172003960087066	0	0	0	9999	0.331931300313339	0.949432933959299
TCGA.D3.A2J7.06A	0.00280126144954837	0.0103733778134126	0.0478681941446143	0.210177211287249	0	0.00880554867753014	0.0532750336130683	0.0369416291717289	0.0726862975425831	0	0	0.0221186037825754	0.00351773179701657	0.29438895321768	0.117183646318975	0.0594351489575557	0.00592993457114833	0	0.054497427655314	0	0	0	9999	0.153385559109363	1.03334234221672
TCGA.W3.A824.06A	0.0158082117532403	0	0.00188071829199095	0.375108156355656	0	0	0.187729465366912	0.0473621089778204	0	0	0	0.0363060490245051	0	0.0558395418014257	0.0993075171832582	0.097989122332662	0.0178742842664581	0	0.0596508606662816	0	0.00514396397979008	0	9999	0.127567367347192	1.04989246668624
TCGA.D3.A1Q8.06A	0.136868906072452	0	0.0856870159779492	0.04439662513615	0	0.0832086055782235	0.0123591223899705	0.00493154069510171	0.0227102399458664	0	0	0.0259987716288686	0.137853457534193	0	0.0241041011055126	0.30872740371745	0.0188943899215783	0	0.0942598202966832	0	0	0	9999	0.376105229446237	0.926522294828183
TCGA.EE.A2M8.06A	0.00922645873815189	0.00895888285616286	0.00587643800435283	0.495429421030854	0	0.00720554124753327	0.0171326932485462	0.0550349339240231	0.0810446624099632	0	0	0.0525705392418844	0.0167468995736554	0.0199700241965741	0.0804184493386017	0.0826030095437345	0.0221283952426084	0	0.0386423016407586	0	0.00701134976259503	0	9999	0.268097828435851	1.00397923896219
TCGA.GN.A26C.01A	0	0.0098003574396769	0.0390007943809909	0.352311121137205	0	0	0.0793978289623959	0.0138617245721787	0.0393474841046308	0	0.0119986328315299	0	0	0.161521791560798	0.12031513853638	0.170642894486703	0	0	0.0018022319875116	0	0	0	9999	0.197661992007056	1.01646997596476
TCGA.EE.A2MR.06A	0.0766827397271587	0.0688278339033383	0.0155126452250184	0.199328076251778	0	0.135093343357714	0.0299751652628693	0.0461334598656899	0.0720546564983906	0	0	0	0	0.126854529533815	0.0817696944098038	0.11737320840884	0.00936165331115243	0	0.0210329942444306	0	0	0	9999	0.571098356868519	0.829387587923843
TCGA.D3.A3C7.06A	0.00497344454660863	0	0.00483124129501325	0.208867666247462	0	0	0.0197027382253376	0.0282761380191273	0.0274188714640442	0	0	0.0099829238520866	0	0.432246227128419	0.064065992953128	0.124745208469407	0.0408913814997543	0	0	0.0339981662996118	0	0	9999	0.18136945581904	1.0431706626417
TCGA.EE.A29C.06A	0.0675313807560929	0	0.0179809356600739	0.0249924172606477	0	0.0283182865702025	0.00784612172630609	0.0160052496669254	0.0630255902897966	0.0299847821113636	0	0	0	0.493393850424029	0.0320169557571617	0.167707942332315	0	0	0.0511964874450855	0	0	0	9999	0.318355725020661	0.976529316168839
TCGA.ER.A3ES.06A	0.00166143007115411	0.00933317009349521	0.0994198037310905	0.0178795735384872	0	0.329060345844641	0	0.0509680861267743	0	0.0516230041585005	0	0	0.0605276852144241	0.0653910980986822	0	0.117676164442326	0.0015335440074984	0.0034172193684904	0.179408049250577	0	0.0121008260538587	0	9999	-0.0130061135028429	1.08675707503287
TCGA.ER.A19N.06A	0.0191761128272783	0	0.0606460559905554	0.22295848097488	0	0.0409566802509052	0.0404247536188091	0.0138710298196772	0.0463578941193414	0	0	0.000299284513741762	0.0193047958308323	0.261272132428218	0.0440779078944288	0.19288428615464	0.0230957649757504	0	0.0146748206009418	0	0	0	9999	0.206065039938186	1.00711399698753
TCGA.FS.A1ZM.06A	0.000278088533523996	0	1.3446718405535e-05	0.289769814921458	0	0	0.173802489869429	0.00984942531617561	0.0139146787817806	0	0.0399895614449835	0	0	0.251364739079991	0.0412133292541793	0.141989744558223	0.00731507288389363	0	0.0304996086379573	0	0	0	9999	0.294667326463891	0.968593902926487
TCGA.Z2.A8RT.06A	0.0264251493495159	0.0268462302069152	0.0388953733964091	0.161798944669203	0	0.124114960972324	0.0299541554698463	0.0551344194164426	0.0731969567881808	0	0.00305317500269608	0.0119582446490013	0.0183368488187689	0.0860124367573198	0.11140329232929	0.158240613749959	0.0363147877656185	0	0.038314410658509	0	0	0	9999	0.185232198963938	1.01059040523052
TCGA.FS.A1ZG.06A	0.0711294661614592	0	0	0.0625696418795974	0	0.0297563950401041	0.0468149932607424	0.0545560903259964	0.00222119545075703	0	0	0.0381793486723083	0.0175374050246366	0.0575497207075886	0.0853400968570782	0.403575186081167	0.0697787042361663	0	0.0609917563023987	0	0	0	9999	-0.00849047711302978	1.0893877748229
TCGA.ER.A42H.01A	0	0.037490938156411	0.00478549922608201	0.0664817354823127	0	0.0836647518553238	0	0.0343926190957825	0	0	0	0.0110873158458527	0.0103478420906947	0	0	0.599751227708835	0.000899945691156933	0	0.141130188284486	0	0.00996793656306273	0	9999	0.0282026117480462	1.09452297606693
TCGA.D3.A51K.06A	0	0.0286797196755406	0.215514623211033	0.271109358976067	0	0	0.0388046970996138	0.0527103389027173	0.0516021453971306	0	0	0.0881591670657839	0.0182603712926665	0.0503885428439737	0.00333160051477678	0.0857930335272928	0	0.015270606279168	0.0793738253227236	0	0	0.00100196989151302	9999	0.397817039697203	0.922549575130421
TCGA.D3.A3C1.06A	0.139847784179338	0	0.0685448027664489	0.148067207439762	0	0	0.0367557521602015	0.0357509155996754	0.060438939667788	0	0	0.0631551964871776	0.00933203873387969	0.122270878190123	0.0103898177235331	0.225092250640896	0.00954131379030911	0	0.0684061501686548	0	0	0.00240695245221218	9999	0.0637188287142126	1.05787498767383
TCGA.WE.A8JZ.06A	0.0911260701719927	0	0	0.162609620054143	0	0	0.00976496819408439	0.0514487894756001	0.0472518864533109	0	0	0.00495162871047024	0	0.464524369447171	0.0720456402148535	0.0656483336118099	0	0	0.030628693666564	0	0	0	9999	0.199353799856873	1.03104034534562
TCGA.FS.A1YW.06A	0.113383075283279	0.0472985335112195	0	0.100777071908141	0	0.139733962789075	0.0337964746278812	0	0.00305142004849994	0.0333689442629364	0	0	0.0305470692663359	0.107185641597034	0.103982276324774	0.165308272532734	0.0142899264757656	0	0.107277331372324	0	0	0	9999	0.0590931647645076	1.05408384124801
TCGA.EE.A3AF.06A	0	0.0258936928992187	0	0.264774058441681	0	0	0.026838418225223	0.0411408925735729	0.00830689457493854	0	0	0.035432458738384	0.0180984230630731	0.214276090000721	0.0821856201223331	0.213022188701097	0.0193646646677263	0	0.0405463313953185	0	0.0101202665967126	0	9999	0.0615104908361903	1.06995130978702
TCGA.DA.A95Z.06A	0.000404791331367957	0	0	0.167066446515798	0	0.0904376072332734	0.0307727068882935	0.039793367894139	0.017793085865446	0.0215726164923401	0	0.0446532847391923	0	0.188898782797756	0.0958153854636082	0.222436876421456	0.0178844534578562	0	0.0624705948994729	0	0	0	9999	0.102998690752911	1.05181255464481
TCGA.GF.A4EO.06A	0	0.0628679351367939	0.0343598547216964	0.249843417352792	0	0.0592165686426673	0.0774050651487849	0.0498263567105127	0.0210697590376617	0.014458205376668	0	0	0	0.212904837218079	0.109539815331583	0.10850818532276	0	0	0	0	0	0	9999	0.150979428381575	1.03383129109492
TCGA.EB.A4OZ.01A	0.0269051306871211	0	0.00171066041249283	0.287890699186256	0	0	0.0481925753263919	0.0388788358833149	0.0732029810103468	0	0	0.0998824066238156	0	0.173008429058164	0.0668280933880298	0.0752970507385243	0.0200683396853906	0	0.0804836850467863	0	0	0.00765111295336606	9999	0.24315444160103	0.99470194118439
TCGA.D3.A51N.06A	0	0.0717908300971642	0.0108120406920328	0.0591485831042542	0	0.0301494929610253	0.0315457122221519	0.0572470410948166	0.0215785458094578	0	0	0.0240728944927697	0	0.442601225626056	0.139805556681078	0.101174036126591	0.00342853614402026	0	0.00664550494858132	0	0	0	9999	0.18809675135321	1.04194230664235
TCGA.EB.A5UN.06A	0	0.00598697353233261	0.00967911656706837	0.21279477195958	0	0.0892116674410181	0.0554753942969217	0.0381335377530863	0	0	0	0.0131092861535548	0	0.134041067740999	0.0438474099147167	0.0900041697343516	0.0740337589793062	0	0	0.0609801446550988	0	0.172702701271966	9999	-0.00733389456947785	1.09766278968061
TCGA.EB.A551.01A	0	0.00325631234992419	0.0483014906193259	0.364327737170043	0	0	0.147235143812504	0.0851477933086883	0.0491074867881064	0	0	0.011478757476287	0.0408050034397196	0.00267817691380875	0.0961177021846639	0.129912547649285	0.000595414712685016	0	0.0210364335749589	0	0	0	9999	0.139611702451703	1.04607876574894
TCGA.EE.A2GL.06A	0.245924488665033	0.0698108049221022	0.0417279126920952	0.154462764018223	0	0.0609511432664472	0.0709599361177689	0.0864500286412581	0.0294484145049015	0	0	0.0223117715175907	0.00551178370365684	0.0559766075411612	0.0323581415701733	0.0681929594943615	0.0313726330857768	0	0.0245406102594504	0	0	0	9999	0.564604551851797	0.828269037561929
TCGA.GN.A4U7.06A	0.0447120883704765	0	0.00576737584847605	0	0	0.0236365120928911	0.002397336697364	0.0423783187583407	0.0523091521800482	0.0177271724879981	0.0312272644982732	0	0	0.655939331168948	0.0284639839813331	0.0360710364710182	0	0	0.0334677879602439	0	0.0259026394845888	0	9999	0.0275699293665527	1.16880799916107
TCGA.EE.A2MF.06A	0.059088978767007	0	0.000386007221032193	0.143647826254763	0	0.161312993801262	0.0344594931397789	0.0448516880558388	0.0264336284851147	0	0.00847609582231964	0.010942672525717	0.0260719552333002	0	0.0840105194269994	0.346361714860758	0.00276767074223897	0	0.0511887556638701	0	0	0	9999	0.0905415755656367	1.04905485952284
TCGA.FR.A3R1.01A	0.0180760992049171	0	0.0633464258245864	0.391055916853257	0	0	0.117912516257684	0.0685429109515439	0.00251151233405625	0	0	0.0252590853560978	0	0	0.0533240753647028	0.236687690941087	0.0116511191991831	0	0.0113910428270992	0	0	0.000241604885784652	9999	0.147308392409166	1.03850275227119
TCGA.WE.A8ZY.06A	0.107392123132295	0	0	0.0966316138474572	0	0.0538072990759019	0.0166573204529874	0.0447155677863309	0.030440824071906	0	0.0116085019523245	0	0.00532332898088235	0.143646432416804	0.0995241426693344	0.360870127327848	0	0	0.0293827182859284	0	0	0	9999	0.0526294117011509	1.07245432573376
TCGA.XV.AAZW.01A	0	0.00565071883950838	0	0.0384662348467877	0	0.0840941054256067	0	0.049144290924862	0	0	0	0.0193295087501476	0	0.355351980046004	0.14568843065971	0.27902702070619	0.00831875058697271	0	0.0128276787617247	0	0	0.00210128045248651	9999	0.0464557673074215	1.1183078180291
TCGA.EB.A4XL.01A	0.00575574676845685	0	0.0092864210047653	0.234035783646464	0	0	0.0870406581706647	0.0684212102855916	0.0442294353890247	0	0	0.0164640457427164	0	0.0913154191106289	0.110395922102527	0.118073337983845	0.110536582700364	0	0.0975293708536347	0	0	0.00691606624131766	9999	0.142457715291761	1.02464426040985
TCGA.W3.AA1O.06A	0.0284938409667927	0	0	0.0284629856087111	0	0.0208087290542524	0.0111875067352645	0.0129869144539918	0.00734881180929831	0	0	0.01950366891637	0	0.560003170032214	0.0405099988487559	0.217671432838402	0.020069554993254	0	0.0329533857426932	0	0	0	9999	0.128826842675506	1.11179194838086
TCGA.GN.A4U5.01A	0.0232147479202152	0	0.00322672215977692	0.399054079421227	0	0	0.107826581140691	0.0971901662082632	0.0228662934173321	0.00778025116135764	0	0.0173841641323405	0.0067234819739816	0.0497280348423115	0.105647662258077	0.0843490003537274	0.022246945324435	0	0.0506510521117759	0	0	0.00211081757448722	9999	0.140243416955411	1.05089223229606
TCGA.EE.A2A5.06A	0.0382635078003859	0	0.00117627553531396	0.0546958433852732	0	0.132743199687039	0	0.0112934574987269	0.0186565452886835	0	0	0.0353031242830294	0.0117602545072823	0.242055673563211	0.0674068888108352	0.28574933213139	0.0144973787779075	0	0.0863985187309227	0	0	0	9999	0.107970537160694	1.05144485073281
TCGA.FR.A2OS.01A	0.000326559876938244	0	0.0012584155627153	0	0	0.0461784289605646	0.000795630176928668	0.00955193415219428	0.0177775542267205	0	0.0923882841752563	0	0	0.591986715063231	0	0.137834962641975	0	0	0	0.0927916162399464	0.00910989892353046	0	9999	0.127078541789001	1.11865099339292
