Mixture	B.cells	CD4.T.mem.cells	CD4.T.reg.cells	CD8_B.cells	CD8_G.cells	Dendritic.cells	Monocytes.Macrophages	NK1.cells	NK2.cells	NK3.cells	Plasma.cells	P-value	Correlation	RMSE
TCGA.FS.A1ZS.06A	0	0.0716034692736503	0	0.0486954126579087	0.016962652788694	0.0819663538658492	0.436039276336848	0.192183756373092	0	0.00611849467439941	0.146430584029559	0	0.372797354871454	0.93034096430041
TCGA.ER.A2ND.06A	0	0	0.0225265337870528	0.0442224501351578	0.0259372729133759	0.0954519001015107	0.313247237064638	0.264077517723213	0	0	0.234537088275051	0	0.643988123045246	0.781411265375054
TCGA.DA.A1I5.06A	0.00202834575277543	0	0.0574998559164124	0.0703530742974345	0.0414344752722718	0.0741859257470215	0.395986781262481	0.147503388796962	0.031766505207368	0.00770572762285498	0.171535920124418	0	0.464511590017121	0.884992278388002
TCGA.BF.AAP6.01A	0	0.0131894786585993	0.0337223995953337	0.108586444321759	0	0.0719052393472875	0.206796136678359	0.42658725178285	0.0524522602447444	0	0.0867607893710668	0	0.527182415533198	0.851328941075865
TCGA.EE.A180.06A	0	0.0566057092156293	0.0110902439910536	0.214795248690238	0	0.0859336247481925	0.224389242502065	0.30856541013354	0.0130496130023237	0	0.0855709077169566	0	0.432501010137867	0.90122261421945
TCGA.EB.A5VV.06A	0.293706819506007	0.0634224386636434	0.0370996707464161	0	0.0462155252050294	0.0652250406548454	0.131422753738155	0	0	0.23731245443266	0.125595297053243	0	0.571503096553417	0.822290057816583
TCGA.BF.AAOU.01A	0	0.00797300877969814	0	0.0307176764577071	0	0.056197637907349	0.217974876548764	0.214750900939592	0	0	0.47238589936689	0	0.528985912072163	0.865775185155619
TCGA.EB.A431.01A	0	0.0388329671453733	0	0.153535515141755	0	0.0409812173808399	0.159292577957821	0.412759442070361	0.00461634211727549	0	0.189981938186574	0	0.585576214582758	0.813017471409747
TCGA.EB.A24D.01A	0	0.0136279267786968	0	0.0959072753617112	0.00159867999750895	0.039913687207138	0.157932525845144	0.258409919036307	0.00451919409441145	0	0.428090791679083	0	0.539821956737245	0.849551813656683
TCGA.RP.A690.06A	0	0.0224746436547604	0.0583535200983289	0	0.0384189545127833	0.076333896668915	0.534769062585372	0.0130401806470653	0.0508240799437291	0.0615298026589196	0.144255859230126	0	0.290174807856592	0.974054624197489
TCGA.FR.A7U8.06A	0	0.0415241684101806	0.00292667420755092	0.23998069092236	0	0.0502754797669133	0.251415676654444	0.30098619238753	0.021414495247324	0	0.0914766224036973	0	0.542211287553687	0.841793384849077
TCGA.ER.A19A.06A	0	0	0.0577415097274258	0.0117554530060476	0.0719294741723035	0.0518070390029651	0.587453093757731	0	0.0299345385887702	0.146009194054619	0.0433696976901377	0	0.662092651699867	0.767976347895821
TCGA.DA.A1I0.06A	0	0	0.0989839832252018	0.0818290805752875	0.00461155737905587	0.067986445941722	0.29077143044823	0.0825482746181857	0.0240109981023127	0	0.349258229710005	0	0.654469499706977	0.760995538197095
TCGA.EE.A2A2.06A	0.0299666191271969	0.0218581418310349	0	0.193852869869136	0	0.0359206194839652	0.170458291071407	0.33767624170822	0.00353485510384453	0	0.206732361805195	0	0.492527044211532	0.86965504776348
TCGA.DA.A1HV.06A	0	0	0.0340261729596542	0.129452911347296	0.0373545718144495	0.0423551789598154	0.352915870230434	0.0672383416601992	0	0.0324197447067033	0.304237208321449	0	0.579160137643751	0.815749003519754
TCGA.ER.A19D.06A	0	0	0	0.0214722680217764	0.078743566225682	0.0483806926916824	0.398210990349992	0.245575590671941	0	0.0304279561407119	0.177188935898214	0	0.46037434185371	0.886902650675812
TCGA.EE.A29S.06A	0	0.0110248705896622	0.00471026603775321	0.196963418046126	0.0201551282767755	0.0428270025604258	0.358492774142756	0.187335687181298	0	0	0.178490853165203	0	0.642389518259193	0.783048843668756
TCGA.W3.AA1V.06B	0	0.0101816676873249	0	0.159421647589517	0	0.0222560992166723	0.352089404578281	0.367301552635442	0.0141895980351495	0	0.0745600302576141	0	0.572526076229696	0.822703372603055
TCGA.EE.A29N.06A	0.0159295892721652	0	0.0249430668659858	0.0928083726591008	0.0661959233982749	0.0717527632211151	0.304446709014608	0.234160437666724	0	0.0109506003689627	0.178812537533063	0	0.644216754170207	0.789421873425511
TCGA.D3.A51R.06A	0	0.0162325067406965	0	0.200028462863305	0	0.0553071013673312	0.10485991326836	0.573868121490773	0	0	0.0497038942695342	0	0.596248933842781	0.802332269606104
TCGA.YG.AA3P.06A	0	0	0.0193871326186147	0.163437381571483	0.00397125265863619	0.0834383946493524	0.238665710081717	0.35248836256075	0.00606656488104574	0	0.132545200978401	0	0.480534937073149	0.876241233460961
TCGA.D3.A2JG.06A	0	0.0418777110836598	0.0226182549756542	0.160720548893264	0	0.0796072648425208	0.255382287335171	0.0811815948827445	0.0103101035646563	0	0.348302234422329	0	0.533039102671239	0.845919845172959
TCGA.W3.A825.06A	0	0	0.0133852815582579	0.0583470400549488	0.0612211735356434	0.0881388924835174	0.375817509536108	0.20220371173618	0	0.0633477806898951	0.137538610405449	0	0.534577997966659	0.850438947318581
TCGA.EE.A29V.06A	0	0.0244495841041162	0	0.180063310251692	0	0.0255965465363772	0.19115181746965	0.35345655250102	0	0	0.225282189137145	0	0.519644551038422	0.853614568848257
TCGA.ER.A19S.06A	0.000843400973065081	0	0.0366273877565759	0.116238673238379	0.13740713659864	0.0299940377310412	0.241085329810844	0	0	0.169076352049075	0.26872768184238	0	0.44121958535987	0.90029056577935
TCGA.EE.A2GE.06A	0	0	0.0443945049230249	0.0448047161070343	0.0904856638196079	0.0306118022506452	0.379418314493002	0	0	0.102217535141507	0.308067463265179	0	0.45899511326565	0.891373419714567
TCGA.EE.A2GD.06A	0	0.0164949688692266	0.0241958828186229	0	0	0.0544633889831565	0.507171448644107	0	0.0592277115207589	0.0615132934975051	0.276933305666623	0	0.51177454598209	0.859193583575555
TCGA.BF.A3DJ.01A	0	0	0.0198439460920518	0.0644666795668931	0.00961406071816699	0.0401094953625232	0.521870909997955	0.0687585406264719	0.03741671282028	0	0.237919654815658	0	0.466477595302995	0.886213556533712
TCGA.Z2.AA3V.06A	0.00720367899046978	0	0.0773579471465202	0	0.0713561021482441	0.0544038245507571	0.399079911060958	0.0673472796676351	0.0459474250183545	0.0816954353293803	0.195608396087681	0	0.458279772553392	0.887983957455604
TCGA.DA.A1IB.06A	0.129420164256132	0.0118619470322361	0.0637374047802374	0.0303407730129694	0.0760929554025399	0.0719934035485827	0.247783025682523	0.0315744087615542	0	0.103918543938727	0.233277373584498	0	0.491733661106408	0.870036620811338
TCGA.D3.A2J7.06A	0	0.00130622467911384	0	0.0566137805905466	0.0666094491217043	0.0455660118304306	0.216592844209656	0.115961091166938	0	0.0243474700540988	0.473003128347511	0	0.646475851341036	0.763882814741487
TCGA.W3.A824.06A	0	0	0.0423468095448624	0.224978481558246	0.0996266980137989	0.0369101397653416	0.302220851777631	0.0708376802868033	0.0171258420500626	0	0.205953497003254	0	0.658306895929334	0.774471357986504
TCGA.D3.A1Q8.06A	0	0.00864116918130671	0.0184941565065614	0.0158641092589894	0.0410450871492795	0.0418422149758423	0.429913262185354	0.127468300518152	0	0	0.316731700224515	0	0.510784438754042	0.860563998762283
TCGA.EE.A2M8.06A	0.0284391819020698	0	0.0506206462450047	0.0599316026157606	0.109458755737033	0.044873662689113	0.347748499084185	0	0	0.216376003521875	0.142551648204959	0	0.441750194917719	0.896345762301765
TCGA.GN.A26C.01A	0	0	0.0353103121513549	0.0785535757134369	0.120711307951061	0.0347732208159284	0.3929130726183	0.0608036707476469	0	0.0443976016449446	0.232537238357328	0	0.45302329449366	0.891367294203351
TCGA.EE.A2MR.06A	0.11902537896345	0.0569773377860174	0	0.0952590987731819	0.0502769689302805	0.052631492556891	0.294670073937674	0.0995533565959661	0	0.108375495953293	0.123230796503245	0	0.547500077888979	0.847354531106027
TCGA.D3.A3C7.06A	0	0	0.0442507681166376	0	0.0817372056834816	0.0324471003447755	0.426843064512068	0.0430989301957031	0.00469205907275729	0.0777105468103615	0.289220325264215	0	0.568240519107785	0.822861849705427
TCGA.EE.A29C.06A	0	0.0014113098834334	0	0.11833467335563	0	0.0550715964104101	0.246655583015698	0.37793954135347	0.000528786370588058	0	0.200058509610771	0	0.633246803463324	0.784912774779328
TCGA.ER.A3ES.06A	0	0.0638258545391945	0.00950672142064632	0.277353191365481	0	0.069639558508597	0.169223138921075	0.246671529783151	0.043610262651796	0	0.12016974281006	0	0.283657642247244	0.977161156366933
TCGA.ER.A19N.06A	0.0125427662075773	0	0.00841744764718181	0.110375758109219	0.0439416422973868	0.0630612162734636	0.490187785841214	0	0	0.0998049234879452	0.171668460136012	0	0.390498068042962	0.923644772104964
TCGA.FS.A1ZM.06A	0	0	0.0430521256204943	0.122406639998342	0.0637508741026819	0.0478671227294139	0.498554580942155	0.0067180016956444	0.00145066738680836	0.0839771138329885	0.132222873691473	0	0.617114685537848	0.800557443954167
TCGA.Z2.A8RT.06A	0.0320050611348562	0	0.02324505472257	0.136658647816453	0.0320488734534926	0.0738352065029005	0.296755919689162	0.215567035055684	0	0	0.189884201624882	0	0.623357438459482	0.799232264379481
TCGA.FS.A1ZG.06A	0	0.0119394103180268	0.0346715232596698	0.139317146263285	0.00417576778624658	0.0726126681904933	0.267542772805502	0.211863791038967	0	0	0.25787692033781	0	0.438324108234043	0.900000960088182
TCGA.ER.A42H.01A	0	0.048464379664212	0.0170938740223248	0.190930796422406	0	0.112198169354361	0.226298150599891	0.271432774220631	0	0	0.133581855716175	0	0.585843811368202	0.82153093140107
TCGA.D3.A51K.06A	0	0	0.049566375024676	0.140188809984603	0.00969311763092777	0.0532525127294058	0.169152930776043	0.186838794932917	0.0462669860766662	0	0.345040472844762	0	0.491517209522226	0.873314297484206
TCGA.D3.A3C1.06A	0	0	0.0382475781626921	0	0	0.0754899261814989	0.286460166053826	0.0650598590593942	0.134003307424638	0.111254254759745	0.289484908358206	0	0.309065311086173	0.971149049521016
TCGA.WE.A8JZ.06A	0	0.0308429932577546	0	0.122635514875083	0.00556296528002502	0.0515672884474919	0.250737401348576	0.261277073361332	0.0041781216946716	0	0.273198641735067	0	0.610501108909596	0.796743544393268
TCGA.FS.A1YW.06A	0.00642756811280837	0.0298604991983649	0.0163918212655934	0.010420286624298	0.0253008411732006	0.0702976400341771	0.37183602655273	0.0601149496426393	0.0131266419217493	0.020323915098318	0.375899810376121	0	0.506308553752681	0.867526837099705
TCGA.EE.A3AF.06A	0	0	0.0150487062667363	0.203477231768824	0.011477113163084	0.0672582421375439	0.419130947796418	0.137542706289125	0	0	0.146065052578269	0	0.58449626093532	0.818857025778011
TCGA.DA.A95Z.06A	0	0.00692628228048213	0.00303912124304985	0.155020564116036	0	0.0737621272362475	0.28028027486963	0.364661251815451	0.0430100918742617	0	0.0733002865648414	0	0.385551902449976	0.925166896755519
TCGA.GF.A4EO.06A	0	0	0.0378139971852536	0.030525891484323	0.0928654549708364	0.032290202089843	0.289400655314232	0.0201199502302071	0	0.106367594093391	0.390616254631914	0	0.475843657143856	0.888659552510697
TCGA.EB.A4OZ.01A	0	0	0.0346406145072234	0.0671885367205288	0.0191639465281505	0.121913029529572	0.265533140690408	0.0661925040315171	0.174590395708424	0.0595122179266634	0.191265614357513	0	0.193939775020467	1.01122330147808
TCGA.D3.A51N.06A	0	0	0.0483367633000129	0.031704430811851	0	0.0374266169388357	0.376754612763402	0.00457615548648065	0.0418823603011724	0.0640203118521676	0.395298748546078	0	0.525784378748232	0.855325954724616
TCGA.EB.A5UN.06A	0	0.0358000032808724	0	0.114880526023707	0	0.0814367747278555	0.323451189223381	0.174060178188189	0.0510544476971645	0	0.219316880858831	0	0.500749523999901	0.865446331404263
TCGA.EB.A551.01A	0	0	0.0684692981490458	0.0793231952976556	0.130204720217156	0.0598827597578873	0.249107910223173	0.0317279297833713	0	0.0872726583864382	0.294011528185273	0	0.47098664413739	0.882734582009128
TCGA.EE.A2GL.06A	0.192083582683633	0.0499506303932288	0.0371988167405035	0.0727409056555847	0.0853317002166598	0.125416473229562	0.177777879029324	0.0938714594526811	0	0	0.165628552598822	0	0.651964437203213	0.782255469548977
TCGA.GN.A4U7.06A	0	0.0277913517992225	0	0.143210571806804	0	0.0389852432540807	0.123173940221947	0.493155533115089	0	0	0.173683359802857	0	0.585839326599009	0.811214890875031
TCGA.EE.A2MF.06A	0	0.00602098719280976	0	0.0298390298940766	0.0285240270360343	0.0905362674959804	0.297524208499838	0.320864769299815	0	0	0.226690710581446	0	0.636786143605225	0.785808303554205
TCGA.FR.A3R1.01A	0	0	0.016602121432229	0.229256230730788	0.00356912324665999	0.0231239871630862	0.194373741769592	0.226992942852576	0.0266812941225205	0	0.279400558682548	0	0.472394805119471	0.883334467985674
TCGA.WE.A8ZY.06A	0	0.0152353976346251	0	0.140996192747827	0.00118427040754537	0.0188649724974068	0.254914273801615	0.396788410355392	0	0	0.172016482555589	0	0.565966968298669	0.825806103852839
TCGA.XV.AAZW.01A	0	0.0490364080243775	0	0.171108885829263	0	0.103052024255137	0.24005275466862	0.314698937686315	0.0355220768746202	0	0.0865289126616689	0	0.11486802508672	1.04561076600914
TCGA.EB.A4XL.01A	0	0.0040091183605463	0.0228199156448401	0.120395532478428	0.00335263157309793	0.0932182497730846	0.298926647943108	0.13335049587132	0.0546359332383497	0.00309728285928247	0.266194192257943	0	0.279825027593458	0.982938538276294
TCGA.W3.AA1O.06A	0	0.022857327379992	0	0.146553507041668	0	0.019737917263964	0.207844137421728	0.519031869198018	0	0	0.0839752416946307	0	0.587944436872598	0.810005331424652
TCGA.GN.A4U5.01A	0	0	0.0903223264074809	0.153409054873495	0.0680966020016529	0.08774907937771	0.349713480109496	0.00759724923754129	0.0623412871022494	0.110106648048134	0.0706642728422408	0	0.228107448682509	0.9923400503109
TCGA.EE.A2A5.06A	0	0.0287005264048209	0	0.180374351596239	0	0.0695947418656097	0.250033717547402	0.358989456537745	0	0	0.112307206048184	0	0.47867883042535	0.877184683184706
TCGA.FR.A2OS.01A	0	0.0596878983182556	0	0.184535963856237	0	0.0295197921227604	0.301494846709542	0.3593887001148	0	0	0.0653727988784049	0	0.48972990881614	0.871070421484788
TCGA.EB.A6QY.01A	0	0	0.0210355938244024	0.152922022181049	0.0128479485773174	0.0639461040055136	0.208304869902181	0.306097612278177	0.00451046826863041	0	0.230335380962729	0	0.156452637094188	1.04502806721302
TCGA.D9.A4Z5.01A	0	0.0546345916770681	0	0	0.034955903242663	0.0645580573085506	0.643286974661463	0	0	0.105505279686916	0.097059193423339	0	0.264005682955653	0.997282119367614
TCGA.W3.A828.06A	0	0.0096401832725451	0.0162809649778042	0.029933563680664	0.00250851630077606	0.0688185927088354	0.566156650481034	0.121604611713998	0.0212436589314806	0.0146494741462089	0.149163783786654	0	0.524397122184483	0.850939593557034
TCGA.LH.A9QB.06A	0	0.0515556397617234	0.0112112833443752	0.166536783386841	0	0.0721206683593724	0.279925255011177	0.190627711630921	0.10018824466307	0	0.12783441384252	0	0.260270200873778	0.979611068204551
TCGA.EB.A5VU.01A	0	0	0.00520314639690976	0.122744960097567	0.0271116422125455	0.0504149621907001	0.271923488114921	0.404167557669931	0	0	0.118434243317425	0	0.287854072522118	0.975695102298043
TCGA.GN.A268.06A	0	0.0337607178846023	0	0.243366408124747	0	0.0368805770200806	0.166570133727071	0.443211052105031	0	0	0.0762111111384678	0	0.659770243952837	0.760324303906104
TCGA.ER.A199.06A	0.0946981616711211	0	0.0263572641779967	0.089428077776543	0.0451938301486437	0.0739524112909944	0.256770644723306	0.0826569974972978	0	0.141202451119672	0.189740161594426	0	0.540568854107787	0.846737884323886
TCGA.EE.A3AC.06A	0	0.0292931943445433	0	0.197596527352766	0	0.0642778593209738	0.343051352808869	0.194179672033376	0	0	0.171601394139472	0	0.580909831725208	0.820982600411997
TCGA.RP.A6K9.06A	0	0.00177825034701343	0.0282485243716478	0.0860117645745741	0.026084221102629	0.0904619505281991	0.339125072502764	0	0	0.138854915552842	0.289435301020331	0	0.587203354824005	0.811837985028303
TCGA.D3.A8GQ.06A	0	0	0	0.0355262760489184	0.0204837058332348	0.0507323354855516	0.230226573072224	0.334355578633734	0	0	0.328675530926337	0	0.530435995293872	0.847629724141934
TCGA.W3.AA21.06A	0	0.0212774291309699	0.00861301776528585	0.0661236985181733	0	0.0976363497391788	0.205413659835299	0.328480148927218	0.0265519872549289	0	0.245903708828946	0	0.590701710292381	0.812096772249503
TCGA.BF.A1PU.01A	0	0.0229073752018909	0.0167795783447849	0.171618967813968	0	0.0991328154627789	0.197878380545074	0.339581223226675	0.0123343503319293	0	0.139767309072899	0	0.395027133320889	0.920413648304813
TCGA.ER.A196.01A	0	0.0177234891120675	0.0391142460825092	0.0326737434180741	0.0054129034979405	0.0444200998418893	0.306496991511574	0.139845347563752	0.0295418016500438	0	0.38477137732215	0	0.226601039368	1.04312606606308
TCGA.W3.AA1R.06A	0	0	0.0327342532485593	0.106718823125395	0	0.0507611612758236	0.202175056475665	0.414096586038952	0.0165230962940922	0	0.176991023541514	0	0.482256479773632	0.875246409161301
TCGA.FS.A1ZN.01A	0	0.0400079857025629	0	0.147703252916419	0	0.0696607209969645	0.209604694876849	0.141177242393264	0	0	0.391846103113941	0	0.219326666380323	1.05121439018784
TCGA.GN.A4U8.06A	0.0367978997452839	0	0.00714246890011631	0.111305707197124	0.047326283540977	0.0708380916042889	0.274968419986004	0.16675833285633	0	0.0804362956339895	0.204426500535886	0	0.464898853911922	0.884620796485523
TCGA.EE.A2GU.06A	0	0	0.0427995373470676	0.222555776203394	0.0942173609282514	0.0561985825668794	0.240252051887284	0.139668443500448	0	0.00955480341160661	0.19475344415507	0	0.526303794921811	0.851395642221107
TCGA.BF.AAP1.01A	0	0	0.0232110253102846	0	0.00367846908949451	0.104654537598951	0.271505015336524	0.390400950532124	0	0	0.206550002132622	0	0.577520850196721	0.822389462586438
TCGA.DA.A1I2.06A	0	0.0367041230614884	0.0179990116192237	0.122374108476777	0	0.0847771888986627	0.248643558303676	0.185564447181644	0.0522116516931464	0	0.251725910765383	0	0.337664453215222	0.951430599583321
TCGA.FR.A8YE.06A	0.125642243503481	0.100690710041406	0.0562373555952675	0	0.0509620449651515	0.0839612746588046	0.314911162594112	0.0302172692768054	0.00272051107894457	0.0764005079515816	0.158256920334445	0	0.505935135373683	0.864514447042333
TCGA.FS.A1ZB.06A	0	0.0185253527731508	0.0279544422490643	0.136017656133983	0	0.0453952460674808	0.482124125625552	0.209061965722585	0.019836789342824	0	0.0610844220853606	0	0.616074411282638	0.799901442882924
TCGA.BF.A5ES.01A	0	0	0.0357595403774042	0.125998320253693	0.0117650883395218	0.0458847479854364	0.318072752192035	0.223870665778518	0.0301603945282152	0	0.208488490545177	0	0.592851887963512	0.813544246211283
TCGA.GN.A4U3.06A	0	0.0231117458317272	0.0279668169564723	0.149433866410687	0	0.0286403999119476	0.18796735265368	0.240876195623625	0.0229707769026483	0	0.319032845709213	0	0.518795841970227	0.85488042755356
TCGA.EB.A44R.06A	0	0	0.0351524396445831	0.218546166060865	0.059654173645775	0.0492017451497887	0.232296107751515	0.120684873646635	0	0.0176317702556732	0.266832723845165	0	0.49895117257532	0.865878572081854
TCGA.WE.A8ZQ.06A	0	0.0876921984566489	0	0.214534699647399	0	0.051406379585617	0.280625708890483	0.279168698032906	0	0	0.0865723153869462	0	0.331996667102613	0.95164264084598
TCGA.W3.AA1W.06A	0.0244332132166211	0	0.0669367147119159	0.0697623186597226	0.133317980384147	0.0552631108365253	0.340459316018186	0.0166785809732449	0	0.165497253853592	0.127651511346046	0	0.511096577750423	0.861483785779855
TCGA.GN.A8LK.06A	0	0	0.0516512833697423	0.194577906224961	0.0127746939724583	0.0618190070411643	0.132079004902161	0.469849926931283	0.010838546278134	0	0.0664096312800952	0	0.505071069116367	0.862489777649444
TCGA.ER.A19T.01A	0	0.0256577616159847	0.0151231804086144	0.20807787829401	0	0.0648356999051025	0.212292816140763	0.395643170847443	0	0	0.078369492788083	0	0.379405185475578	0.931440758072428
TCGA.EE.A29R.06A	0	0.0144839547824176	0.00628046634507831	0.071169672103442	0.0425971015707176	0.0992278559409492	0.259691654783685	0.321605714337012	0	0	0.184943580136698	0	0.413394172389765	0.910711018259512
TCGA.EE.A3JD.06A	0.147255106385926	0.0309786293893866	0	0.110100452740883	0.0569436286566764	0.0496447732485752	0.260490919310174	0.109657797159693	0	0.0790401939762144	0.155888499132472	0	0.504796549350463	0.865869883723392
TCGA.D3.A2JO.06A	0	0	0	0.0434519586449008	0.0849989764171519	0.0667472036158272	0.324566522352554	0.217594817198218	0.0191248216102284	0.0786008052085343	0.164914894952585	0	0.381811337267571	0.925324359481438
TCGA.ER.A19F.06A	0	0.00623196108448199	0	0.206980832571367	0	0.0265173357716155	0.269369404976154	0.289392780912532	0	0	0.20150768468385	0	0.626748633879095	0.787358951642152
TCGA.D3.A2JK.06A	0	0.0208918974400652	0.0307324254333343	0	0	0.0811114010083093	0.286934243521503	0.306141610166241	0.00717357786915346	0	0.267014844561393	0	0.55288954534246	0.834060055900345
TCGA.D3.A3C8.06A	0.0207554086631834	0	0.0475066144345914	0.163376149036788	0.151387848736045	0.0580940273796651	0.282395408191437	0.0537515259233955	0	0.133209786021515	0.0895232316133793	0	0.557148313751761	0.836654210505676
TCGA.EE.A2ML.06A	0	0	0.0372504077851193	0.0934976801514903	0.105781593228351	0.0682147140854423	0.310413595866884	0	0	0.0927934093458396	0.292048599536873	0	0.542056139824108	0.839899190454955
TCGA.ER.A2NH.06A	0	0	0.0641929619527988	0.160914565212604	0.0834053329799162	0.0372910261149279	0.35151016063663	0	0	0.105806403068194	0.19687955003493	0	0.523538103231796	0.853318163572903
TCGA.OD.A75X.06A	0	0.0314790755007657	0	0.219169599728527	0	0.0632336407828554	0.255551788464353	0.275667936860459	0	0	0.154897958663039	0	0.517176796628713	0.856084138294641
TCGA.EE.A2M5.06A	0	0	0	0.145959157440016	0.0384333634636808	0.0508161914241215	0.263222447880631	0.370994644777369	0.0119461276800361	0	0.118628067334146	0	0.423957407102306	0.906361395836675
TCGA.BF.A3DM.01A	0	0.00945406795407943	0.0150056822505533	0.142173169162369	0	0.0246708128483969	0.296063722421521	0.400755126272023	0	0	0.111877419091057	0	0.504083701258873	0.862920912019118
TCGA.EE.A3JA.06A	0	0	0.0115369346024748	0.109033583558668	0.0678979786752938	0.0324851862354014	0.391333120152497	0.107030013164185	0	0.0140832478353626	0.266599935776117	0	0.454878549613628	0.891788341575619
TCGA.EE.A3AA.06A	0.0905212771531388	0.00994301913640062	0.00537812859511218	0.128499175238436	0.00126355273524804	0.0520399841046549	0.263984839703026	0.19849493441225	0.0147488223241488	0	0.235126266597584	0	0.708336540926547	0.740018567963742
TCGA.D3.A8GN.06A	0	0	0.0352948217973833	0.0528270094889021	0.0740066676627462	0.0469625070091442	0.203220531102729	0.0500048330458966	0	0.059199625168745	0.478484004724454	0	0.504881708801665	0.884037447987903
TCGA.DA.A1HY.06A	0	0	0.0227181303749155	0.0459691403515491	0.013998574611128	0.0332377223249144	0.322088340606239	0.21771424680955	0	0	0.344273844921704	0	0.526802873131223	0.850555563235002
TCGA.FS.A1ZF.06A	0	0.010828807603494	0	0.160668127608616	0	0.0840222982901678	0.205035131117829	0.448758162051105	0.0139152287198051	0	0.076772244608983	0	0.500563151528877	0.864959724167436
TCGA.D3.A8GM.06A	0	0	0.0217427152350901	0.19312353297669	0.0129726813207346	0.0376600090406503	0.281587174573478	0.263806879037645	0	0	0.189107007815712	0	0.482131628394482	0.875303906568183
TCGA.GF.A769.01A	0	0.0410483274229301	0	0.119406846515997	0	0.0929686558936338	0.278892792811534	0.354177586791459	0	0	0.113505790564447	0	0.518774424290536	0.856900922611367
TCGA.EE.A2A0.06A	0	0.0296276746778308	0	0	0.030808696270548	0.0304799181132958	0.326182104338644	0.0926690597272261	0	0.174652527236921	0.315580019635535	0	0.441453335680574	0.901700463689108
TCGA.EB.A299.01A	0	0	0.0616521662767573	0.114514502524881	0	0.104310114072639	0.454464671822714	0.00917752025949464	0.0770427200156688	0.0735513321871199	0.105286972840725	0	0.166914424545319	1.01938549009091
