,gene,B_cells,CD4T_memory,CD8T_B,CD8T_G,Dendritic_cells,Monocytes_Macrophages,NK1,NK2,NK3,Plasma_cells,Tregs
1014,PAFAH1B3,0.345038994089308,0.682576192627639,4.81626811837874e-13,0.119888624147837,0.00959894553502277,3.1087264101874e-19,9.98105355703029e-06,0.643848391750776,0.783233548438429,2.2432811927934e-07,0.378029154028182
1015,OPHN1,0.114405136509016,0.67003601640918,5.95744689793314e-05,0.584476057287935,0.000426906622777774,2.91741745241864e-10,1.36539292461069e-05,0.695585723795858,0.0848452196814969,0.00310602396095225,0.198324825671912
1016,KIF22,0.0730401099624431,0.0176031608810726,1.50645500867122e-25,0.70915969116607,1.10237394242447e-09,1.29159133998291e-48,6.43144405888567e-26,0.116869304358538,0.911277016347655,1.75070738229837e-16,0.0490772703102569
1017,LRRC16A,0.0110684457242008,0.0301610424533686,0.00027551343350393,0.0178917020539082,0.385809670495183,0.218123593835745,0.0451484307569171,0.0047943672575106,7.7643875413635e-05,5.07069315267001e-36,0.826711207663865
1018,PGM1,0.155214022845916,0.260316180657231,0.500931192715948,0.227458772247794,0.00950671610892089,0.809998882671374,0.544330406453904,0.439430495904598,0.418042278758253,2.42312555372059e-10,0.278682340395644
1019,DDX1,0.699086802109829,0.198646909448902,0.00948875227741971,0.0145576199395707,0.0803722021614325,0.0308258237982097,0.191446521925729,0.224403675798038,0.179561335665106,6.48070914281388e-23,0.959901340865808
1020,DNM2,0.950468086445391,0.517802728401632,0.000467052439966807,0.274575466555844,0.0702466353151418,0.246913420677032,0.850592772529964,0.00109142058459803,0.125807407153434,7.45509105440055e-22,0.410864262444954
1021,EPB41L2,7.84270423417328e-05,0.0432860995105603,0.00546907069417599,0.12181862135765,0.255256439889315,5.29087895797702e-14,1.70086264719618e-06,0.850648090350991,0.0484863340806878,2.37208065068188e-10,5.97729183825732e-06
1022,STX7,9.07720008070539e-60,1.78893003360192e-07,1.92607936001317e-07,1.21531901855275e-06,3.66946610708251e-34,2.07549261692593e-14,3.76453368809985e-14,0.000208352596573544,2.65049030221288e-09,4.10543461189945e-27,0.00433561324369888
1023,RABL2B,0.71042317353597,0.544621329633591,0.171255744482283,0.301403574156892,0.0270828927487836,0.962394246755503,0.308782734837048,0.442772912870881,0.231256246629467,8.99432790562896e-12,0.235368092758368
1024,KEAP1,7.67361167239417e-05,0.0205348780027073,0.00855464111896766,0.490194048946619,0.0272834785771683,0.000210178223527625,0.00952104132243214,0.807224729657053,0.423048267460884,2.57826318834836e-10,0.861569822500506
1025,SLC35C2,0.988855073335408,0.753763243955945,0.0226852525444487,0.0557559305226843,9.28787393953565e-21,0.00914270241170607,0.907996694566584,0.00322686656048435,0.499123633563766,3.8455090444193e-20,0.0187449016764034
1026,CRYBG3,0.151148730518733,0.939590360684871,1.15037669847685e-19,0.170029145393001,3.71875115031355e-45,6.21956089977764e-19,1.56485340196591e-14,0.23963419250781,0.0530428261010708,4.72903830024446e-07,0.00105981813159041
1027,RFX3,0.992313478426482,0.0781072493593142,0.380695547454944,0.103614681983404,0.00153904937744623,2.05862738362689e-06,0.00508586453622549,0.920953506317327,0.172780943016005,0.00202477306101963,0.873602046849627
1028,RIF1,0.108374642736018,0.175687019315752,0.0573815911471745,0.571428525912015,1.30112809640255e-05,0.0475411013965953,0.23174905364246,0.00115996758154925,0.673225035090669,1.60989477960278e-11,0.628499360383976
1029,RAB21,0.415110482033661,0.0287574922462923,0.0854438242225557,0.0889898481762871,0.000160441305546169,0.0393012986615458,0.0139836851859125,0.249541239129253,0.790656087172944,4.53469316592611e-20,0.0156499834056869
1030,SMARCA2,0.157054413261781,0.588934590570128,0.234437664014306,0.605235926506855,0.000153631428871845,0.0129334093683854,0.0259805557048228,0.712124549413415,0.00010114278481241,5.92437392507634e-09,0.0368920087378618
1031,SESN1,0.0857815435237537,0.0918876114922391,2.59952395181763e-10,0.539209792175116,0.470510575985442,2.77010446261455e-07,0.000318610144800374,0.0403169531425154,0.27819312002962,7.20064802423908e-13,0.00706816126245427
1032,SRCAP,0.431315954673967,0.203742466338263,0.166013839038823,0.00207814929206438,0.209439918823196,0.324812474005642,0.0886813443331479,0.0043652544220335,0.466962608535555,3.02824950800292e-26,0.257528093231259
1033,KIAA0020,0.451500628939958,0.507047013384022,1.87775631799182e-05,0.573846655276696,0.667543205418122,0.000902768911325922,0.841137510767381,0.703832961204625,0.12348202628776,2.76782526506667e-09,0.922047228247427
1034,CNOT4,0.652831253062999,0.27053571111665,0.832456834284807,0.244792670630489,0.438858210803364,0.0749109174359506,0.201353545226357,0.00800658811137081,0.673108170393742,1.48432877999316e-15,0.211937245578373
1035,PSEN1,0.0591476916022544,0.0755454330564809,8.70481280612624e-05,0.136435603690957,0.0182210097916025,8.59249223637586e-12,7.71444511863488e-05,0.955191366013116,0.998609936912389,3.70782217361245e-15,0.0594236665092807
1036,CLDND1,1.17427896230871e-11,0.0877348198865844,0.146599022192721,6.47380727931392e-06,0.000903158535912994,0.0558064139626722,0.0784030851958641,0.000529526852222475,0.154941409997421,4.10883881829512e-37,0.0170231476201499
1037,HSP90AA1,0.224656289454349,0.760898175203091,0.00148809298578138,5.9258961466195e-05,0.0412395121722866,0.000781636988263271,0.00725290175948977,4.61454638713915e-08,0.135787349027581,1.90065065178077e-91,0.00204756162368862
1038,RBL1,0.0277758212909375,0.00450922081868969,7.24857218847898e-10,0.301183561037687,0.0584780579968491,1.89037224779649e-16,2.08072119887081e-07,0.740495498440692,0.593961207287181,3.63417988546107e-05,0.00425760793963506
1039,DLGAP4,0.0502510837489699,0.31974950277256,1.25907879688681e-12,0.0534157988491255,2.71380869278341e-14,3.73847048636746e-26,5.33723097912888e-18,0.425476081375177,0.177925670134696,3.74317150911123e-10,0.239276980663339
1040,CROCCP3,0.423332376860615,0.0108825007375839,0.190022352246517,0.310378829054012,0.675399571072995,0.0898102775103635,0.275484488468303,0.70296865577891,0.2291227066897,0.000156019368543486,0.850754012365962
1041,NDC80,9.71432754103376e-05,0.304522234965234,6.7561404785551e-31,0.366070864779655,7.69116652639647e-10,1.45937231671998e-67,5.86148391818508e-28,0.00226247821866303,0.551561796130737,7.96131364433539e-08,0.511536992390577
1042,AP4E1,0.0193283380502498,0.857441119093761,0.222038312174378,0.221062957644943,0.507692273409334,0.714659681311455,0.884222824056934,0.396366173256815,0.910196152407869,0.00832443133429904,0.583708081030399
1043,RSBN1,0.929087140942668,0.0731996764156293,0.155327846327778,0.897545775110271,0.000118851077743602,0.000692686868119696,0.384769343669638,0.97883372159729,0.000521363996571967,1.82027630319568e-22,0.000257787295001949
1044,CXCL2,0.386480593875721,0.0342409619100432,3.86287188360963e-12,0.176788811661388,4.07373824658537e-08,2.14199348732717e-32,2.91487316046346e-15,0.195813389698727,0.595322585198556,0.00710675450957306,0.00557159956993656
1045,TCF7,2.53013626873047e-15,4.01134676885755e-36,0.48531750480328,3.0901879242438e-17,3.86294323365855e-20,0.120926049280372,0.00930195108237729,0.00431177691455638,0.155718143020486,3.40544755743159e-47,0.601105407652229
1046,OSTM1,0.89055229618655,0.00753081572549939,7.21331098288172e-11,0.191773522502096,0.0189307167122073,1.66249544719029e-15,1.48274386110557e-05,0.0117049116693483,0.350140628236689,1.65920107183732e-15,0.953465340247844
1047,PCNP,0.353871279894217,0.240263626182871,0.0218437059187861,0.00398887995935379,0.189476743779255,0.00193717520279743,0.0789988954865995,0.00304281278511352,0.0292797308371377,1.58933188719968e-41,0.245013817236647
1048,EXD2,0.260058152454854,0.85592482140913,0.000128136393753498,0.302841054588735,0.0295080277270282,4.31371655400491e-07,0.000755017761851397,0.353791413907957,0.925831865641384,1.88141146192616e-08,0.0981320517897016
1049,ARG2,0.238814029551647,0.387131484575785,0.150102127738278,0.970395318253727,0.0771791969765624,0.103518493007088,0.132716391535353,0.283104134506957,0.619662454805599,0.116101135013021,0.0187509564833864
1050,MEF2C,4.31646432359447e-91,1.33133492297367e-21,9.04001555242561e-33,6.32502367885548e-19,3.17884989074159e-52,1.24282517724042e-26,1.44813805032932e-27,2.49792304133967e-14,9.85267843421374e-28,1.0004174915441e-50,2.0428867500925e-18
1051,PTPRC,0.103463834216125,1.00597399475007e-08,0.00126175147397164,1.34704808656678e-14,3.94991986454087e-16,0.103202976259267,0.00467455985488571,2.24028182441796e-09,3.11869844094567e-09,4.60030819541368e-280,1.43449935106979e-11
1052,UBA5,0.000845945349671746,0.0119947082300551,0.407310303532245,0.0470047642559828,0.0247172495047995,0.249504894839128,0.688605169709709,0.715106851409826,0.00898364682498816,4.12178314191162e-32,0.0355375236281372
1053,STK17B,0.000453981992481325,0.00548525963693157,6.13945606561168e-07,0.00136465926370555,0.0895913914733517,3.15132754216024e-37,6.98056308810915e-09,0.0695086098243935,1.07390889607289e-06,2.10244360060835e-134,2.03528469082105e-10
1054,ZNF510,0.819562039017598,0.153961385973562,0.956648313819154,0.280076696106077,0.0286298217576189,0.705826229610153,0.689254800111537,0.51966545681042,0.712060191450021,4.63117451745663e-05,0.399409676184612
1055,ZNF506,8.2009731410551e-06,0.702608290662233,0.960158579036578,0.0439033926135823,0.000294482287861902,0.00310908816606733,0.435952370926994,0.590544469745798,0.201742427761962,1.55083900326334e-07,0.0760763490534355
1056,JMJD4,0.00908530257330435,0.0768884491560503,1.33417972066319e-05,0.00121113572037421,0.167634243970169,5.57777109689844e-06,0.137424138596947,0.0767096371776918,0.0347717336599578,1.2478685389544e-12,0.0463499091586616
1057,DUSP12,0.146950875575747,0.203287591211068,0.000152126060831038,0.169203631489813,0.0646059848547648,0.0119934524418974,0.695423412728181,0.694500284870451,0.161427482356066,7.43372315318965e-20,0.0122674231951879
1058,AACS,0.0688625828620165,0.012306591928153,0.0747967598580012,0.419294778980666,0.0015763922734771,0.294903863925749,0.441637426137923,0.151469895314572,0.481838926369556,7.70322664919558e-09,0.707580061953682
1059,KIAA0141,0.000854550193066243,0.437404111071303,0.0503902366178933,0.0426889960379899,0.834936016944437,0.046806220011315,0.0327436847558263,0.312533402157293,0.38312781960494,1.31857963448602e-11,0.646115332483007
1060,HSPB11,0.0244641756188318,0.00836744045454926,7.46379307167567e-10,0.0877019501186292,0.00214216337317589,1.87933749335305e-17,5.33257315820093e-07,0.0409294568988548,0.127910032398919,1.81945916383518e-27,0.0851711320348013
1061,ATP8B1,1.22086544112661e-23,0.227019668023457,0.00229553903050997,0.0121632844873672,0.000989712558915561,0.00307411357764144,0.141526745838568,0.374085008084842,0.00129389012791109,2.27551995962897e-05,0.262889391247852
1062,IL12RB2,1.92223645704026e-08,0.13085416163,0.000417764009269315,0.00115422168294292,2.2168525638915e-07,0.00200762568659152,5.00771453803004e-05,8.09556582780896e-07,0.0336433465160247,4.67573903167625e-11,2.60163489642703e-37
1063,WDR70,0.39080346411821,0.247165135374033,0.296623610221588,0.709948155312925,1.31442055391933e-05,0.0169832128300499,0.00250307656069131,0.218812793309757,0.953728746498199,2.20089517323206e-19,0.0831090758693556
1064,FYB,9.16636978047878e-79,1.89562170874079e-34,0.0181818146498452,1.20326327589099e-21,0.0117573033840064,0.375602314639698,0.116194859545616,9.36822115628483e-08,4.79748535600909e-15,4.69062408807202e-116,9.71785256726138e-12
1065,STRADB,0.00506052583615483,0.447092576846424,0.013164621285211,0.384176355854878,0.0523882186095666,0.013763624051436,0.109301182313082,0.579515451111935,0.178647893707167,1.36363763320332e-07,0.0423692515945866
1066,BZW1,0.014071049063388,0.262925682999667,0.00852576492289243,0.000558829144230908,0.512125499049031,0.0040440479477412,0.00307553170120105,4.77249676879429e-05,0.763371774597635,4.59499515867381e-35,0.0681976370767147
1067,ME2,0.443156768933257,0.152756644278691,0.0133213189257344,0.0175410027315547,0.325560644409517,0.00921733449035039,0.325428177653233,0.187910955428544,0.216359563410079,0.0207514611911332,0.322693143147991
1068,C5orf22,0.161120311562397,0.511426921748529,0.804227064946675,0.806191357329203,0.022651776051478,0.330151783727603,0.146010859613791,0.136977729612661,0.669115795780614,3.06998304642718e-14,0.128269899801412
1069,CCNT2,0.301347417295206,0.777476321649633,0.718595096857681,0.0578199607325281,0.418085268430865,0.881907572394061,0.698207057399033,0.49027793158653,0.177941174548474,9.73467623578637e-12,0.456307341750642
1070,FAM135A,0.065919474142997,0.693008810141181,0.0206192357441433,0.025355779882746,0.10675242239087,0.00178853365758012,0.00114568849657634,0.339293885154302,0.227244361715394,0.0835682788524867,0.217901091559607
1071,EPB41L3,0.611970257456768,0.24132286200187,4.60149464196431e-14,0.787682193093627,4.2374191886912e-08,5.00993831917529e-39,1.15861257593696e-18,0.148090030720305,0.260992003679317,2.62334749177922e-06,0.403682271890572
1072,COBLL1,1.9160302220692e-26,1.7712677678663e-18,4.24994512085321e-09,6.54959544593072e-18,4.12436964225965e-38,0.00971825099955996,0.000205655100093633,1.24142460404369e-16,2.77123467572166e-15,2.434389717208e-46,1.99921982904033e-16
1073,DLG3,0.00531531507121705,0.0523574839313848,4.19740903071868e-10,0.0293866712487092,2.05235437675416e-09,1.94242577794313e-19,0.00126731030020509,0.624668494797733,0.022271725992092,0.000316910338383882,0.154092193492547
1074,TRAF5,8.90841631538023e-10,0.265101875208301,1.5623373530106e-18,0.0040571056649934,3.12080067327913e-40,6.82438214487721e-30,3.77142360819278e-06,0.520589313746549,2.93135598490198e-16,1.43359187138074e-38,2.2893439735009e-06
1075,MRPL22,0.509893966377295,0.0822382079220004,0.000345757364303671,0.0532012757193604,0.00251280746503053,2.60453129685883e-08,0.00055578722461284,0.631208010060372,0.0387975545566603,3.12255185927518e-17,0.230391184175396
1076,GEMIN5,0.959458883128668,0.695248672590179,0.00697190929352382,0.230413914276172,0.321803860837897,0.179753288964357,0.212189985729765,0.379298137910507,0.483184009370143,0.00744450805432853,0.689893368486027
1077,NFE2L1,0.0586449899931865,0.0173055316657594,0.00460883451978439,0.251605818285352,0.437495542434862,1.84217784278028e-07,0.0519102964539545,0.00443241773456033,0.0170252976303926,1.9991606652567e-15,0.0263212424124147
1078,GSK3B,0.0264594968769495,0.028088649355491,0.962602748515554,0.734493968702317,0.142458698015914,0.203100873899753,0.395487395638129,0.160795541645172,0.00186054515647794,2.57053542777101e-06,0.226556295872942
1079,ERC1,0.0100756893924972,0.0468979206983101,0.00798895984655728,0.375762591018139,0.222006402799749,0.00020556192944602,0.000145795944258067,0.0769352751102941,0.0311037477178335,9.15090981867889e-15,0.706856900964619
1080,XPO1,0.0281399373417402,0.921725681381781,7.6686191322962e-06,0.263933281942105,0.290882259793291,3.91561025613419e-06,0.00687639671050448,0.00565998451989277,0.151337722147431,3.6584847186787e-15,0.0208164023917253
1081,RNF13,0.939242195779973,0.0219566275283284,2.29545434618388e-07,0.888682108221753,8.72216158762125e-09,2.001422693517e-25,1.75783584748109e-08,0.294433110806046,0.852578628317907,2.00069654559999e-15,0.235091390010539
1082,PALB2,0.426329565878527,0.88714899319145,0.0619840435656014,0.133033798959498,0.557798191059564,0.0154066231416563,0.161276417966018,0.0761181979813609,0.157933552721759,3.17110004163362e-06,0.491088863979803
1083,DOPEY1,0.849464801264458,0.81001599139832,0.313468222056528,0.495877077051069,0.411069367539411,0.479157688010932,0.104996367695191,0.0804547998957433,0.152923725046719,0.0261213295882039,0.251987226946124
1084,LYRM2,0.0570889932326009,0.193676262322066,0.797421655287929,0.17110968611546,0.381122747833454,0.458073959015701,0.220827835742178,0.180528795938194,0.227790699373089,1.56085074968028e-06,0.484290437604846
1085,BCKDHB,0.519920620287019,0.9446290438986,0.131757785594624,0.227645094801517,0.0917880322259879,0.0235405066930828,0.61683720467453,0.623748832992664,0.634358136433443,5.99556826312483e-08,0.261666666483514
1086,KAT6A,0.252188129756477,0.0228675465205487,0.0253676916400382,0.00579463801241757,0.191241053535883,1.290975249706e-06,0.00243349422523822,0.33937840285277,0.553609412636406,2.67764509817003e-21,0.274492267963341
1087,ZCCHC6,0.00986147469739342,0.00128159298876624,0.00882180081606839,0.523419470073944,8.18876093804147e-11,0.0168688978088455,0.726137291671535,0.0943874674323334,0.00031174460070303,1.07562936696248e-07,0.000211466362474274
1088,ULK2,0.0372709706527616,0.232898308646642,0.391359664983307,0.0694707385685444,0.166424166770511,0.00364838444798827,0.259286695142635,0.495025691523747,0.321253411262549,0.0224692879405465,0.311142352416181
1089,TNPO1,0.151526507324129,0.943580425357024,0.386363424934438,0.474749287580182,0.0477137560020351,0.703446432332968,0.766939665027556,0.359595495579723,0.278085719908079,7.32067155885986e-05,0.917292395646894
1090,PLOD1,0.810338081460783,0.038163656785049,8.44062524176048e-06,0.992024370254009,0.23033339708837,1.73912374403607e-28,3.58910963345823e-14,0.322321502893804,0.265813810079996,2.7193684688328e-23,0.0200923332644589
1091,P2RX5,1.43119245202383e-24,0.00519605935801752,0.0167432303780574,0.00201957024461614,2.78227913320873e-14,7.33346166046881e-27,3.46261995592352e-10,0.00976074923745042,0.0416614685753612,2.00238628275755e-07,0.436378429953965
1092,ITGAE,0.350675452722497,9.04636558181056e-05,1.36389167138603e-11,0.124179686086783,0.26625754659055,4.60419097957032e-26,0.00120198043446138,6.62397330399346e-05,2.37491156934581e-06,7.85793861682375e-15,0.374355771613011
1093,DIS3,0.774859028278016,0.0220721133296855,0.999541763841044,0.44739847317497,0.282727835235717,0.0118738477392552,0.497764025679935,0.17656781079259,0.0340939506905628,1.1798143967442e-07,0.000270476048535849
1094,PIBF1,0.857007865611972,0.431643867405759,0.386408379466897,0.581654691728295,0.644502517201789,0.0767920678094114,0.170901492303983,0.0734039383885193,0.743594910295443,6.11586664905894e-05,0.79555444115565
1095,TDRD3,0.188516341336237,0.116567794579354,0.398270118601053,0.854170431039045,0.282561007509282,0.0403699977786087,0.955573493023333,0.642322066073214,0.399936967829834,4.40294760796261e-11,0.000112344666612125
1096,NUFIP1,0.35417197728886,0.371985540203993,0.769573099020092,0.683414370715831,0.248351584327933,0.634033950662219,0.301748701501591,0.108955857348962,0.525515551656609,0.00443636317075509,0.334719256040619
1097,PDS5B,0.481959894521717,0.830926922346503,1.33473359533187e-06,0.188850979800873,0.00252322520087167,1.81277799825255e-14,2.10936774253544e-06,0.322767460811597,0.0790467066191333,7.23707466476224e-16,0.632470620366106
1098,OXCT1,0.019251954714753,0.22917112663321,4.72716736329591e-19,0.0416683215606904,2.919793814171e-05,2.17046493257549e-43,1.42475133228798e-15,0.0397282507218268,0.238055414762769,2.68416273513113e-06,0.0257217991848851
1099,RRAGB,0.118045014123588,0.0883281986949343,0.893813617006353,0.496255692665761,0.318719774154137,0.327085196145761,0.0562875668284523,0.425055619432412,0.858261112979035,0.000365216102826725,0.0090261060112598
1100,CYLD,0.000474918555221611,0.150896127271537,0.0343228059370226,0.0894761881863756,0.00228212744561592,1.83118575892727e-05,0.000315903511806575,0.0965459285709521,1.3299024390155e-05,1.10075278177237e-30,0.0144739401540209
1101,SLC27A5,0.55133375053936,0.00583302852544,0.198856372018175,0.0732528509538549,0.557844037815061,0.0143575737716543,0.492941488223988,0.661566142089092,8.5865919456296e-05,0.00268716578734984,0.355335274935129
1102,ZNF324,0.210352705580354,0.797809713702374,0.211872508969805,0.588562787959144,0.792196833121331,0.81118158356869,0.0837531602896174,0.973612396352254,0.779283854560611,0.0641142937429814,0.062678614931663
1103,ZNF671,0.063182571309187,0.395254067552911,0.930474590203361,0.676795826752468,0.499858570093891,0.794818395546669,0.900550013684679,0.212839589783651,0.134972843087599,0.00289105435096691,0.528241842941171
1104,ZNF586,0.0173534414143763,0.299335516019325,0.270351116880214,0.675467509105676,0.138496662168941,0.00519108431759629,0.293594785993925,0.138162516923806,0.938595975586452,1.00764280495741e-13,0.00192415634335166
1105,ZNF446,0.255750954458045,0.880961088947571,0.0410708348076739,0.347388425933526,0.507549204072791,0.678741019999512,0.0447374470382729,0.0447695801920297,0.513106907891771,0.795356227592467,0.436929864460514
1106,ZNF264,0.92924113257077,0.475101557301436,0.0730186350265337,0.959004902457635,0.767522926825529,0.390588558409606,0.302241830455176,0.334668367221864,0.328557781834717,0.232239714074319,0.380034011911831
1107,RPS5,1.78730591920613e-16,9.09713904506773e-11,0.0162864919814935,0.015775652247261,2.19127196919667e-07,2.40688038393188e-07,0.00390930677560037,5.81695243150048e-05,0.294902225004375,4.42406036787497e-89,0.000697556361381916
1108,YTHDC1,0.37121743272679,0.231356810546074,0.271480737086672,0.161204092912663,0.684572633235089,0.0331753533569862,0.0390348106116017,0.243382677190744,0.036202793416191,9.72424388259522e-17,0.996481240925449
1109,CHMP2B,0.285444705418035,0.617552795577462,0.000570342775437545,0.22862611638665,0.109806057600563,0.00172943782105964,0.526416777351872,0.376506116085001,0.702571929517806,8.38536522401681e-07,0.332942505260776
1110,SMAP2,0.000974625454223381,0.171203268925965,0.544586518558915,0.00973135345948736,1.03277859906354e-05,0.735089909089711,0.282664234787416,0.314673824425557,0.194826487990706,1.87415669505057e-12,5.62454876733271e-08
1111,PPIE,0.589500635332337,0.137026778859096,0.108495533014749,0.588340269490149,0.00171281592909899,0.0122732951117547,0.285876457066902,0.00442915912379145,0.203999676507507,4.69273477166627e-36,0.131492810332733
1112,ZMPSTE24,0.297541959954624,0.193514834606382,0.424105214082482,0.19558517927808,0.296033137519554,0.355679030199248,0.46557478734861,0.0848207909184538,0.214081325426505,3.20352685907701e-15,0.216431721571974
1113,STARD7,0.303526470478764,5.40729096033521e-07,0.526975144088839,0.00546260459678217,0.227471143906725,0.058392650487346,0.148433563096869,0.00856943682460028,0.0845103661540712,5.22683376830567e-37,0.343912296143454
1114,NOA1,0.215515876042713,0.00801198942098303,0.245531480413973,0.0666805276920215,0.202852608037505,0.000369433475636359,0.0917936642074125,3.0790625516423e-05,0.553239189516959,8.76826920357006e-13,0.367274196519647
1115,REST,0.0100502996744677,0.427921229035408,0.804700968688271,0.246569159956232,0.80519509301972,0.00841420140670482,0.243584784106364,0.808221512577057,0.00288337020630078,1.18351631464085e-08,0.000227566538876074
1116,SSH1,0.244677763789607,0.465616828625606,0.570091556823226,0.440476275306425,0.00532747386851132,1.98756825435917e-05,0.0480072725510943,0.0233618592228098,0.135943124583933,3.44508063171011e-08,0.00666942705990173
1117,GSTP1,0.0520638840217139,9.97957806577178e-07,0.0632819832511569,0.0336773298024913,8.06932853978507e-26,0.0129716025110872,0.00155619551391982,0.241483506046438,0.21254223110581,5.68031377296109e-62,2.71195385995567e-23
1118,APLP2,2.16017622500985e-07,0.139148582957633,2.99501234517913e-10,0.283414847162384,2.43131423660669e-12,1.9439595185365e-30,0.0493853863759817,0.0416801106125499,0.0124780906818898,9.93173968707371e-19,0.0704486512622152
1119,KIAA1467,0.708282340065823,0.687803435165254,0.00127607645098023,0.786644281409333,7.04376874404491e-07,1.32577687402849e-05,0.00729877151658001,0.33725548388447,0.322695010443606,8.35932797404607e-05,0.177603123354519
1120,WBP11,0.765950889805433,0.155908380446583,0.202419432035639,5.33795562051276e-06,0.409499151987498,7.75779673726667e-05,9.27221464771863e-05,0.0413542662229995,0.064862792301702,1.5325771514103e-33,0.0226803745881466
1121,EIF3I,0.00030287189972106,0.669290581893671,0.26422061472832,0.197402292722393,0.0214923647035262,0.104767449302348,0.434683341235724,0.816916666033496,0.292296286472934,1.53789037976067e-25,0.813838938453026
1122,TXLNA,0.000233672540913021,0.225207505489169,0.000419992192239032,0.603084794409725,0.881975777141999,0.000137019076658447,0.0135070600962153,0.739446886835038,0.583820255202084,2.17355758295463e-20,0.336017136286178
1123,NCOA1,0.0506053496830828,0.275841203446309,0.0516813102188468,0.489123243288932,0.311862704851928,1.72812878642469e-19,2.87124311880438e-06,0.903749599519894,3.02427024624249e-06,3.43763173540526e-14,0.000419259044436046
1124,AGBL5,0.454268297644108,0.589725834068652,0.564684224222134,0.593380415426951,0.323403328977477,0.242556681213398,0.0309433766948343,0.085121248493564,0.172902380798531,7.45993277064941e-06,0.188619508430948
1125,RAB10,0.0284048761409169,0.220845406549224,0.142362007612045,0.56947220984797,0.170702750416991,0.000843184504919045,0.0161994953534821,0.465330171176764,0.0187701487160691,3.41286616804325e-34,0.000314378422717458
1126,HADHA,0.320195440220835,0.108078429418112,0.00737370312680531,0.155875721724856,0.667322786299284,0.355174941641183,0.459684428842742,0.777094772294788,0.0937972025100544,6.57935740214209e-22,0.00728188470279433
1127,CAD,0.534191137822368,0.301613991444794,0.00512221543146838,0.0775283142362005,0.474181758722993,0.000997024490054049,0.0449790538596846,0.39096528680711,0.135980426101698,4.02446228197426e-05,0.170529469490036
1128,CD59,0.000783815302685822,0.162233871081884,5.24301618824367e-10,0.00062983672640503,0.000668021136079589,1.50604095950083e-15,0.00411069791756332,0.0262576951908888,0.00286675905448951,1.71365288553192e-50,8.95463160539452e-07
1129,CD82,1.42689250892864e-06,0.358958083900821,0.999922881644873,0.564672321744917,1.20829351894368e-11,0.524514019487466,0.163629661325933,0.0318312941989829,9.92580675171206e-06,5.90657648290618e-36,8.51210553899112e-25
1130,BCORL1,0.120359392851532,0.97534791036107,0.00711652634780711,0.425222629655508,0.192560450000378,0.242859267980533,0.156498615098117,0.849631119568759,0.179328933930732,0.022235489910289,0.835983299146296
1131,ATRX,0.0492434166798719,0.144671032889825,0.699650388247925,0.383241408664846,0.0120948197569708,0.000297629869935617,0.116549991149249,0.0821085784517127,0.00976504720823686,6.82663583511326e-22,0.000355100248401963
1132,TAF9,0.806458808832028,0.427723988821157,0.695835146092277,0.0110729024129754,0.110837636544368,0.12203174759076,0.0341075149024751,0.000350295384488247,0.278654207699577,2.25538251179069e-27,0.688570247005359
1133,FCN1,0.09566253063237,0.0552306942656805,2.66331377995158e-10,0.0184956115865394,0.264601275644003,1.90039842392713e-44,2.29746855968168e-16,0.411786999846234,0.411280393400882,4.37104301203781e-07,0.697717366084292
1134,MYNN,0.657598773392421,0.501335709585454,0.588552544003538,0.188795120983029,0.0741839409733918,0.0573371034376551,0.149471767636,0.841583826980522,0.0731727927838489,3.49884218365115e-06,0.386500641237098
1135,SCAMP1,0.902156740510953,0.597016611540569,1.03118494554006e-07,0.91229920795153,0.293414557301926,8.07475508854666e-06,0.183056983105366,0.27315005007616,0.0182499551156786,4.20598990254795e-08,0.785003937536036
1136,PREP,0.0847929347689878,0.098614815412473,0.0696443198361894,0.0298864147115196,0.000622109007152481,0.450634431573193,0.588640746751124,0.553198507360794,0.510022620481796,2.61675763871758e-06,0.134670774158392
1137,HACE1,0.0631754718612867,0.806465237106296,0.00223485730338642,0.106783667483111,0.347584317754972,0.00553475971044148,0.42547023001062,0.594954054054785,0.437094592445822,0.0122729412459939,0.938600065193992
1138,SEH1L,0.0261554333615739,0.95906946646664,0.0972574192392766,0.0249105685941822,0.554371923149358,0.535593481877037,0.134075430770787,0.107199890296246,0.21347303907199,4.43540890251809e-15,0.0347788512476314
1139,WDR47,0.127980988951508,0.413520876796749,0.338873994977237,0.35304576748973,0.195304021477288,0.0232490042719583,0.699705223761234,0.000135684924657572,0.710074027970733,0.00217658688935724,0.00915860160923956
1140,WDFY1,0.00656129155343511,0.937876100542432,0.198602126252547,0.11355141574442,0.366998560117965,0.000699588950644094,0.00280776066888716,0.805982450090553,0.707126915572402,9.59405117400314e-09,2.8508704485803e-06
1141,SLC25A24,0.441331339995774,0.236854581709948,0.0216286784977924,0.0117540520725081,0.509090820220145,8.75856152332393e-11,0.00567448379205698,0.706507217351646,0.549647296011215,7.08438462712058e-12,0.0804709975172617
1142,MAP3K4,0.492122197364503,0.193791785678278,0.741258469420652,0.68209867625796,0.559149019312045,0.802219803266476,0.735062039745793,0.574422496361882,0.5998774100212,4.17380024476529e-09,0.389115747342639
1143,PILRA,0.00265579499659005,5.27057779402706e-05,1.73492277631214e-21,0.395573924820966,0.115718456032327,3.86738325373933e-92,1.8997974690408e-23,0.0613032126070249,0.0223818457450857,3.89130129321715e-05,0.0630089592295317
